candidate_id,timestamp,source,source_family,kept,prune_reason,overextended_entry,src_redundant,bear_flag,GT_match,NAO_match,gt_id,fragile_BOM,notes
C2631,2014-10-14 22:00,fractal_3_3,fractal,kept,,0,0,0,no,no,,no,classic_BOS/B
C2635,2014-10-15 14:00,fractal_3_3,fractal,kept,,0,0,0,no,no,,no,classic_BOS/A
C2636,2014-10-15 18:00,fractal_3_3,fractal,kept,,0,0,0,no,no,,no,classic_BOS/B
C2638,2014-10-16 02:00,fractal_3_3,fractal,kept,,0,0,0,no,no,,no,classic_BOS/B
C2642,2014-10-16 18:00,fractal_3_3,fractal,kept,,0,0,0,no,no,,no,classic_BOS/B
C2644,2014-10-17 02:00,fractal_3_3,fractal,kept,,0,0,0,no,no,,no,classic_BOS/A
C2648,2014-10-17 18:00,fractal_3_3,fractal,kept,,0,0,0,no,no,,no,classic_BOS/B
C2650,2014-10-20 02:00,fractal_3_3,fractal,kept,,0,0,0,no,no,,no,classic_BOS/A
C2651,2014-10-20 06:00,fractal_3_3,fractal,kept,,0,0,0,no,no,,no,classic_BOS/A
C2653,2014-10-20 14:00,fractal_3_3,fractal,kept,,0,0,0,no,no,,no,classic_BOS/A
C2654,2014-10-20 18:00,fractal_3_3,fractal,kept,,0,0,0,no,no,,no,classic_BOS/A
C2655,2014-10-20 22:00,fractal_3_3,fractal,kept,,0,0,0,no,no,,no,classic_BOS/A
C2656,2014-10-21 02:00,fractal_3_3,fractal,kept,,0,0,0,no,no,,no,classic_BOS/A
C2657,2014-10-21 06:00,fractal_3_3,fractal,kept,,0,0,0,no,no,,no,classic_BOS/A
C2660,2014-10-21 18:00,fractal_3_3,fractal,kept,,0,0,0,no,no,,no,classic_BOS/B
C2662,2014-10-22 02:00,fractal_3_3,fractal,kept,,0,0,0,no,no,,no,classic_BOS/B
C2663,2014-10-22 06:00,fractal_3_3,fractal,kept,,0,0,0,no,no,,no,classic_BOS/B
C2665,2014-10-22 14:00,fractal_3_3,fractal,kept,,0,0,0,no,no,,no,classic_BOS/A
C2670,2014-10-23 10:00,fractal_3_3,fractal,kept,,0,0,0,no,no,,no,classic_BOS/B
C2744,2014-11-10 19:00,fractal_3_3,fractal,kept,,0,0,0,no,no,,no,classic_BOS/B
C2745,2014-11-10 23:00,fractal_3_3,fractal,kept,,0,0,0,no,no,,no,classic_BOS/A
C2746,2014-11-11 03:00,fractal_3_3,fractal,kept,,0,0,0,no,no,,no,classic_BOS/B
C2747,2014-11-11 07:00,fractal_3_3,fractal,kept,,0,0,0,no,no,,no,classic_BOS/A
C2748,2014-11-11 11:00,fractal_3_3,fractal,kept,,0,0,0,no,no,,no,classic_BOS/A
C2751,2014-11-11 23:00,swing_high_simples,structural,kept,,0,0,0,no,no,,no,classic_BOS/B
C2764,2014-11-14 03:00,fractal_3_3,fractal,kept,,0,0,0,no,no,,no,classic_BOS/B
C2765,2014-11-14 07:00,fractal_3_3,fractal,kept,,0,0,0,no,no,,no,classic_BOS/A
C2766,2014-11-14 11:00,fractal_3_3,fractal,kept,,0,0,0,no,no,,no,classic_BOS/A
C2770,2014-11-17 03:00,fractal_3_3,fractal,kept,,0,0,0,no,no,,no,classic_BOS/A
C2771,2014-11-17 07:00,fractal_3_3,fractal,kept,,0,0,0,no,no,,no,classic_BOS/B
C2774,2014-11-17 19:00,fractal_3_3,fractal,kept,,0,0,0,no,no,,no,classic_BOS/A
C2775,2014-11-17 23:00,fractal_3_3,fractal,kept,,0,0,0,no,no,,no,classic_BOS/A
C2787,2014-11-19 23:00,fractal_3_3,fractal,kept,,0,0,0,no,no,,no,classic_BOS/B
C2788,2014-11-20 03:00,fractal_3_3,fractal,kept,,0,0,0,no,no,,no,classic_BOS/B
C2825,2014-11-28 11:00,fractal_3_3,fractal,kept,,0,0,0,no,no,,no,classic_BOS/A
