candidate_id,timestamp,source,label,GT_match,NAO_match,gt_id,at_D1_demand,inside_d1_demand,dist_above_d1_atr,d1_record_used_ts,supply_overhead,dist_to_supply,inside_custom_ob_demand,near_custom_ob_demand,dist_to_demand,inside_custom_ob_supply,macro_leg_id,macro_leg_phase,macro_leg_direction,feature_availability,context_notes
C103,2013-02-25 11:00,fractal_3_3,UNKNOWN,no,no,,1,0,0.3,2013-02-22T21:54:59+00:00,1,15.53,0,0,11.92,0,REFERENCE_ONLY,REFERENCE_ONLY,REFERENCE_ONLY,4H_OB=yes;D1=yes,
C104,2013-02-25 15:00,fractal_3_3,UNKNOWN,no,no,,1,0,0.33,2013-02-22T21:54:59+00:00,1,14.84,0,0,12.61,0,REFERENCE_ONLY,REFERENCE_ONLY,REFERENCE_ONLY,4H_OB=yes;D1=yes,
C105,2013-02-25 19:00,fractal_3_3,UNKNOWN,no,no,,0,0,0.52,2013-02-22T21:54:59+00:00,1,10.94,0,0,16.51,0,REFERENCE_ONLY,REFERENCE_ONLY,REFERENCE_ONLY,4H_OB=yes;D1=yes,
C107,2013-02-26 03:00,fractal_3_3,UNKNOWN,no,no,,1,0,0.44,2013-02-25T21:58:59+00:00,1,11.78,0,0,15.67,0,REFERENCE_ONLY,REFERENCE_ONLY,REFERENCE_ONLY,4H_OB=yes;D1=yes,
C109,2013-02-26 11:00,fractal_3_3,UNKNOWN,no,no,,0,0,0.53,2013-02-25T21:58:59+00:00,1,9.69,0,0,17.76,0,REFERENCE_ONLY,REFERENCE_ONLY,REFERENCE_ONLY,4H_OB=yes;D1=yes,
C111,2013-02-26 19:00,fractal_3_3,UNKNOWN,no,no,,0,0,1.37,2013-02-25T21:58:59+00:00,1,29.54,0,0,36.92,1,REFERENCE_ONLY,REFERENCE_ONLY,REFERENCE_ONLY,4H_OB=yes;D1=yes,
C114,2013-02-27 07:00,swing_high_simples,UNKNOWN,no,no,,0,0,1.12,2013-02-26T21:58:59+00:00,1,4.87,0,0,16.74,0,REFERENCE_ONLY,REFERENCE_ONLY,REFERENCE_ONLY,4H_OB=yes;D1=yes,
C170,2013-03-12 14:00,fractal_3_3,UNKNOWN,no,no,,1,0,0.27,2013-03-11T20:58:59+00:00,1,3.25,0,0,23.99,0,REFERENCE_ONLY,REFERENCE_ONLY,REFERENCE_ONLY,4H_OB=yes;D1=yes,
C176,2013-03-13 14:00,fractal_3_3,UNKNOWN,no,no,,1,0,0.11,2013-03-12T20:58:59+00:00,1,1.78,0,0,20.77,0,REFERENCE_ONLY,REFERENCE_ONLY,REFERENCE_ONLY,4H_OB=yes;D1=yes,
C178,2013-03-13 22:00,fractal_3_3,UNKNOWN,no,no,,1,1,5.49,2013-03-13T20:58:59+00:00,1,5.44,0,0,17.11,0,REFERENCE_ONLY,REFERENCE_ONLY,REFERENCE_ONLY,4H_OB=yes;D1=yes,
C179,2013-03-14 02:00,fractal_3_3,UNKNOWN,no,no,,1,0,0.01,2013-03-13T20:58:59+00:00,1,4.63,0,0,18.8,0,REFERENCE_ONLY,REFERENCE_ONLY,REFERENCE_ONLY,4H_OB=yes;D1=yes,
C180,2013-03-14 06:00,fractal_3_3,UNKNOWN,no,no,,1,0,0.04,2013-03-13T20:58:59+00:00,1,3.98,0,0,19.45,0,REFERENCE_ONLY,REFERENCE_ONLY,REFERENCE_ONLY,4H_OB=yes;D1=yes,
C181,2013-03-14 10:00,fractal_3_3,UNKNOWN,no,no,,1,1,5.46,2013-03-13T20:58:59+00:00,1,6.95,0,0,16.48,0,REFERENCE_ONLY,REFERENCE_ONLY,REFERENCE_ONLY,4H_OB=yes;D1=yes,
C182,2013-03-14 14:00,fractal_3_3,UNKNOWN,no,no,,1,0,0.29,2013-03-13T20:58:59+00:00,0,20.33,0,0,24.05,1,REFERENCE_ONLY,REFERENCE_ONLY,REFERENCE_ONLY,4H_OB=yes;D1=yes,
C183,2013-03-14 18:00,fractal_3_3,UNKNOWN,no,no,,1,0,0.14,2013-03-13T20:58:59+00:00,1,2.16,0,0,21.27,0,REFERENCE_ONLY,REFERENCE_ONLY,REFERENCE_ONLY,4H_OB=yes;D1=yes,
C184,2013-03-14 22:00,fractal_3_3,UNKNOWN,no,no,,1,0,0.44,2013-03-14T20:58:59+00:00,1,0.25,0,0,23.18,0,REFERENCE_ONLY,REFERENCE_ONLY,REFERENCE_ONLY,4H_OB=yes;D1=yes,
C185,2013-03-15 02:00,fractal_3_3,UNKNOWN,no,no,,1,0,0.46,2013-03-14T20:58:59+00:00,0,20.86,0,0,8.41,1,REFERENCE_ONLY,REFERENCE_ONLY,REFERENCE_ONLY,4H_OB=yes;D1=yes,
C189,2013-03-15 18:00,fractal_3_3,UNKNOWN,no,no,,1,0,0.46,2013-03-14T20:58:59+00:00,0,20.91,0,0,8.36,0,REFERENCE_ONLY,REFERENCE_ONLY,REFERENCE_ONLY,4H_OB=yes;D1=yes,
C191,2013-03-18 02:00,fractal_3_3,UNKNOWN,no,no,,0,0,0.75,2013-03-15T20:54:59+00:00,1,16.46,0,0,12.81,0,REFERENCE_ONLY,REFERENCE_ONLY,REFERENCE_ONLY,4H_OB=yes;D1=yes,
C201,2013-03-19 18:00,fractal_3_3,UNKNOWN,no,no,,0,0,1.74,2013-03-18T20:58:59+00:00,1,0.33,0,0,28.94,0,REFERENCE_ONLY,REFERENCE_ONLY,REFERENCE_ONLY,4H_OB=yes;D1=yes,
C202,2013-03-19 22:00,fractal_3_3,UNKNOWN,no,no,,0,0,1.78,2013-03-19T20:58:59+00:00,1,1.5,0,0,27.77,0,REFERENCE_ONLY,REFERENCE_ONLY,REFERENCE_ONLY,4H_OB=yes;D1=yes,
C203,2013-03-20 02:00,fractal_3_3,UNKNOWN,no,no,,0,0,1.91,2013-03-19T20:58:59+00:00,0,29.7,0,0,8.4,1,REFERENCE_ONLY,REFERENCE_ONLY,REFERENCE_ONLY,4H_OB=yes;D1=yes,
C204,2013-03-20 06:00,fractal_3_3,UNKNOWN,no,no,,0,0,1.75,2013-03-19T20:58:59+00:00,0,32.12,0,0,5.98,1,REFERENCE_ONLY,REFERENCE_ONLY,REFERENCE_ONLY,4H_OB=yes;D1=yes,
C211,2013-03-21 10:00,fractal_3_3,UNKNOWN,no,no,,0,0,2.03,2013-03-20T20:58:59+00:00,0,29.2,0,0,6.31,1,REFERENCE_ONLY,REFERENCE_ONLY,REFERENCE_ONLY,4H_OB=yes;D1=yes,
C212,2013-03-21 14:00,fractal_3_3,UNKNOWN,no,no,,0,0,2.1,2013-03-20T20:58:59+00:00,0,28.16,0,0,7.35,0,REFERENCE_ONLY,REFERENCE_ONLY,REFERENCE_ONLY,4H_OB=yes;D1=yes,
C213,2013-03-21 18:00,fractal_3_3,UNKNOWN,no,no,,0,0,2.07,2013-03-20T20:58:59+00:00,0,28.75,0,0,6.76,0,REFERENCE_ONLY,REFERENCE_ONLY,REFERENCE_ONLY,4H_OB=yes;D1=yes,
C215,2013-03-22 02:00,fractal_3_3,UNKNOWN,no,no,,0,0,2.11,2013-03-21T20:58:59+00:00,0,28.56,0,0,6.95,1,REFERENCE_ONLY,REFERENCE_ONLY,REFERENCE_ONLY,4H_OB=yes;D1=yes,
C216,2013-03-22 06:00,fractal_3_3,UNKNOWN,no,no,,0,0,2.01,2013-03-21T20:58:59+00:00,0,30.0,0,0,5.51,1,REFERENCE_ONLY,REFERENCE_ONLY,REFERENCE_ONLY,4H_OB=yes;D1=yes,
C224,2013-03-25 14:00,fractal_3_3,UNKNOWN,no,no,,0,0,1.25,2013-03-22T20:54:59+00:00,1,6.82,0,0,19.18,0,REFERENCE_ONLY,REFERENCE_ONLY,REFERENCE_ONLY,4H_OB=yes;D1=yes,
C226,2013-03-25 22:00,fractal_3_3,UNKNOWN,no,no,,0,0,1.35,2013-03-25T20:58:59+00:00,1,4.54,0,0,20.11,0,REFERENCE_ONLY,REFERENCE_ONLY,REFERENCE_ONLY,4H_OB=yes;D1=yes,
C227,2013-03-26 02:00,fractal_3_3,UNKNOWN,no,no,,0,0,1.2,2013-03-25T20:58:59+00:00,1,6.77,0,0,5.02,0,REFERENCE_ONLY,REFERENCE_ONLY,REFERENCE_ONLY,4H_OB=yes;D1=yes,
C229,2013-03-26 10:00,fractal_3_3,UNKNOWN,no,no,,0,0,0.85,2013-03-25T20:58:59+00:00,1,11.88,1,0,12.77,0,REFERENCE_ONLY,REFERENCE_ONLY,REFERENCE_ONLY,4H_OB=yes;D1=yes,
C230,2013-03-26 14:00,fractal_3_3,UNKNOWN,no,no,,0,0,0.89,2013-03-25T20:58:59+00:00,1,11.35,0,1,0.44,0,REFERENCE_ONLY,REFERENCE_ONLY,REFERENCE_ONLY,4H_OB=yes;D1=yes,
C231,2013-03-26 18:00,fractal_3_3,UNKNOWN,no,no,,0,0,1.08,2013-03-25T20:58:59+00:00,1,8.56,0,1,3.23,0,REFERENCE_ONLY,REFERENCE_ONLY,REFERENCE_ONLY,4H_OB=yes;D1=yes,
C232,2013-03-26 22:00,fractal_3_3,UNKNOWN,no,no,,0,0,1.0,2013-03-26T20:58:59+00:00,1,9.27,0,1,2.52,0,REFERENCE_ONLY,REFERENCE_ONLY,REFERENCE_ONLY,4H_OB=yes;D1=yes,
C233,2013-03-27 02:00,fractal_3_3,UNKNOWN,no,no,,0,0,0.94,2013-03-26T20:58:59+00:00,1,10.18,1,0,14.47,0,REFERENCE_ONLY,REFERENCE_ONLY,REFERENCE_ONLY,4H_OB=yes;D1=yes,
C234,2013-03-27 06:00,fractal_3_3,UNKNOWN,no,no,,0,0,0.68,2013-03-26T20:58:59+00:00,1,14.18,0,0,10.47,0,REFERENCE_ONLY,REFERENCE_ONLY,REFERENCE_ONLY,4H_OB=yes;D1=yes,
C241,2013-03-28 10:00,fractal_3_3,UNKNOWN,no,no,,0,0,1.08,2013-03-27T20:58:59+00:00,1,2.19,0,1,1.57,0,REFERENCE_ONLY,REFERENCE_ONLY,REFERENCE_ONLY,4H_OB=yes;D1=yes,
C243,2013-03-28 18:00,fractal_3_3,UNKNOWN,no,no,,0,0,0.87,2013-03-27T20:58:59+00:00,1,5.17,1,0,12.94,0,REFERENCE_ONLY,REFERENCE_ONLY,REFERENCE_ONLY,4H_OB=yes;D1=yes,
C245,2013-03-29 02:00,fractal_3_3,UNKNOWN,no,no,,0,0,0.72,2013-03-28T20:58:59+00:00,1,7.35,0,0,10.76,0,REFERENCE_ONLY,REFERENCE_ONLY,REFERENCE_ONLY,4H_OB=yes;D1=yes,
C246,2013-03-29 06:00,fractal_3_3,UNKNOWN,no,no,,0,0,1.02,2013-03-28T20:58:59+00:00,1,2.9,0,0,15.21,0,REFERENCE_ONLY,REFERENCE_ONLY,REFERENCE_ONLY,4H_OB=yes;D1=yes,
C247,2013-03-29 10:00,fractal_3_3,UNKNOWN,no,no,,0,0,0.93,2013-03-28T20:58:59+00:00,1,4.3,0,0,13.81,0,REFERENCE_ONLY,REFERENCE_ONLY,REFERENCE_ONLY,4H_OB=yes;D1=yes,
C249,2013-03-29 18:00,fractal_3_3,UNKNOWN,no,no,,0,0,0.72,2013-03-28T20:58:59+00:00,1,7.35,1,0,10.76,0,REFERENCE_ONLY,REFERENCE_ONLY,REFERENCE_ONLY,4H_OB=yes;D1=yes,
C250,2013-03-31 22:00,fractal_3_3,UNKNOWN,no,no,,1,1,1.06,2013-03-29T20:54:59+00:00,1,3.2,0,0,14.91,1,REFERENCE_ONLY,REFERENCE_ONLY,REFERENCE_ONLY,4H_OB=yes;D1=yes,
C251,2013-04-01 02:00,fractal_3_3,UNKNOWN,no,no,,1,1,0.91,2013-03-29T20:54:59+00:00,1,5.34,0,0,12.77,1,REFERENCE_ONLY,REFERENCE_ONLY,REFERENCE_ONLY,4H_OB=yes;D1=yes,
C252,2013-04-01 06:00,fractal_3_3,UNKNOWN,no,no,,1,1,1.01,2013-03-29T20:54:59+00:00,1,3.9,0,0,14.21,1,REFERENCE_ONLY,REFERENCE_ONLY,REFERENCE_ONLY,4H_OB=yes;D1=yes,
C253,2013-04-01 10:00,fractal_3_3,UNKNOWN,no,no,,1,1,0.99,2013-03-29T20:54:59+00:00,1,4.15,0,0,13.96,1,REFERENCE_ONLY,REFERENCE_ONLY,REFERENCE_ONLY,4H_OB=yes;D1=yes,
C254,2013-04-01 14:00,fractal_3_3,UNKNOWN,no,no,,1,1,1.07,2013-03-29T20:54:59+00:00,1,3.11,0,0,15.0,1,REFERENCE_ONLY,REFERENCE_ONLY,REFERENCE_ONLY,4H_OB=yes;D1=yes,
C255,2013-04-01 18:00,fractal_3_3,UNKNOWN,no,no,,1,1,1.08,2013-03-29T20:54:59+00:00,1,2.9,0,0,15.21,1,REFERENCE_ONLY,REFERENCE_ONLY,REFERENCE_ONLY,4H_OB=yes;D1=yes,
C256,2013-04-01 22:00,fractal_3_3,UNKNOWN,no,no,,1,1,1.19,2013-04-01T20:58:59+00:00,0,41.44,0,0,18.12,1,REFERENCE_ONLY,REFERENCE_ONLY,REFERENCE_ONLY,4H_OB=yes;D1=yes,
C257,2013-04-02 02:00,fractal_3_3,UNKNOWN,no,no,,1,1,1.05,2013-04-01T20:58:59+00:00,1,2.06,1,0,16.05,0,REFERENCE_ONLY,REFERENCE_ONLY,REFERENCE_ONLY,4H_OB=yes;D1=yes,
C336,2013-04-19 06:00,fractal_3_3,UNKNOWN,no,no,,0,0,1.87,2013-04-18T20:58:59+00:00,0,148.16,0,0,67.97,0,REFERENCE_ONLY,REFERENCE_ONLY,REFERENCE_ONLY,4H_OB=yes;D1=yes,
C337,2013-04-19 10:00,fractal_3_3,UNKNOWN,no,no,,0,0,1.63,2013-04-18T20:58:59+00:00,0,159.14,0,0,56.99,0,REFERENCE_ONLY,REFERENCE_ONLY,REFERENCE_ONLY,4H_OB=yes;D1=yes,
C338,2013-04-19 14:00,fractal_3_3,UNKNOWN,no,no,,0,0,1.64,2013-04-18T20:58:59+00:00,0,158.97,0,0,57.16,0,REFERENCE_ONLY,REFERENCE_ONLY,REFERENCE_ONLY,4H_OB=yes;D1=yes,
C339,2013-04-19 18:00,fractal_3_3,UNKNOWN,no,no,,0,0,1.66,2013-04-18T20:58:59+00:00,1,11.74,0,0,58.24,0,REFERENCE_ONLY,REFERENCE_ONLY,REFERENCE_ONLY,4H_OB=yes;D1=yes,
C344,2013-04-22 14:00,fractal_3_3,UNKNOWN,no,no,,0,0,2.12,2013-04-19T20:54:59+00:00,0,135.43,0,0,24.54,0,REFERENCE_ONLY,REFERENCE_ONLY,REFERENCE_ONLY,4H_OB=yes;D1=yes,
C346,2013-04-22 22:00,fractal_3_3,UNKNOWN,no,no,,0,0,1.8,2013-04-22T20:58:59+00:00,0,132.91,0,0,27.06,0,REFERENCE_ONLY,REFERENCE_ONLY,REFERENCE_ONLY,4H_OB=yes;D1=yes,
C350,2013-04-23 14:00,fractal_3_3,UNKNOWN,no,no,,0,0,1.48,2013-04-22T20:58:59+00:00,1,15.5,0,0,12.04,0,REFERENCE_ONLY,REFERENCE_ONLY,REFERENCE_ONLY,4H_OB=yes;D1=yes,
C353,2013-04-24 02:00,fractal_3_3,UNKNOWN,no,no,,0,0,1.77,2013-04-23T20:58:59+00:00,1,1.87,0,0,12.39,0,REFERENCE_ONLY,REFERENCE_ONLY,REFERENCE_ONLY,4H_OB=yes;D1=yes,
C355,2013-04-24 10:00,fractal_3_3,UNKNOWN,no,no,,0,0,1.77,2013-04-23T20:58:59+00:00,1,1.96,0,0,12.3,0,REFERENCE_ONLY,REFERENCE_ONLY,REFERENCE_ONLY,4H_OB=yes;D1=yes,
C356,2013-04-24 14:00,fractal_3_3,UNKNOWN,no,no,,0,0,1.75,2013-04-23T20:58:59+00:00,1,2.53,0,0,11.73,0,REFERENCE_ONLY,REFERENCE_ONLY,REFERENCE_ONLY,4H_OB=yes;D1=yes,
C357,2013-04-24 18:00,fractal_3_3,UNKNOWN,no,no,,0,0,1.84,2013-04-23T20:58:59+00:00,0,130.94,0,0,15.75,1,REFERENCE_ONLY,REFERENCE_ONLY,REFERENCE_ONLY,4H_OB=yes;D1=yes,
C359,2013-04-25 02:00,fractal_3_3,UNKNOWN,no,no,,0,0,2.11,2013-04-24T20:58:59+00:00,0,116.82,0,0,29.87,0,REFERENCE_ONLY,REFERENCE_ONLY,REFERENCE_ONLY,4H_OB=yes;D1=yes,
C360,2013-04-25 06:00,fractal_3_3,UNKNOWN,no,no,,0,0,2.17,2013-04-24T20:58:59+00:00,0,113.73,0,0,32.96,0,REFERENCE_ONLY,REFERENCE_ONLY,REFERENCE_ONLY,4H_OB=yes;D1=yes,
C363,2013-04-25 18:00,swing_high_simples,UNKNOWN,no,no,,0,0,2.55,2013-04-24T20:58:59+00:00,0,95.49,0,0,51.2,0,REFERENCE_ONLY,REFERENCE_ONLY,REFERENCE_ONLY,4H_OB=yes;D1=yes,
C365,2013-04-26 02:00,swing_high_simples,UNKNOWN,no,no,,0,0,2.63,2013-04-25T20:58:59+00:00,0,87.26,0,0,59.43,0,REFERENCE_ONLY,REFERENCE_ONLY,REFERENCE_ONLY,4H_OB=yes;D1=yes,
C366,2013-04-26 06:00,swing_high_simples,UNKNOWN,no,no,,0,0,2.48,2013-04-25T20:58:59+00:00,0,94.67,0,0,52.02,0,REFERENCE_ONLY,REFERENCE_ONLY,REFERENCE_ONLY,4H_OB=yes;D1=yes,
C369,2013-04-26 18:00,swing_high_simples,UNKNOWN,no,no,,0,0,2.36,2013-04-25T20:58:59+00:00,1,14.69,0,0,45.85,0,REFERENCE_ONLY,REFERENCE_ONLY,REFERENCE_ONLY,4H_OB=yes;D1=yes,
C370,2013-04-28 22:00,swing_high_simples,UNKNOWN,no,no,,0,0,2.55,2013-04-26T20:54:59+00:00,1,5.74,0,0,54.8,0,REFERENCE_ONLY,REFERENCE_ONLY,REFERENCE_ONLY,4H_OB=yes;D1=yes,
C371,2013-04-29 02:00,swing_high_simples,UNKNOWN,no,no,,0,0,2.57,2013-04-26T20:54:59+00:00,1,4.74,0,0,55.8,0,REFERENCE_ONLY,REFERENCE_ONLY,REFERENCE_ONLY,4H_OB=yes;D1=yes,
C372,2013-04-29 06:00,swing_high_simples,UNKNOWN,no,no,,0,0,2.59,2013-04-26T20:54:59+00:00,1,3.41,0,0,13.71,0,REFERENCE_ONLY,REFERENCE_ONLY,REFERENCE_ONLY,4H_OB=yes;D1=yes,
C374,2013-04-29 14:00,swing_high_simples,UNKNOWN,no,no,,0,0,2.52,2013-04-26T20:54:59+00:00,1,7.25,0,0,9.87,0,REFERENCE_ONLY,REFERENCE_ONLY,REFERENCE_ONLY,4H_OB=yes;D1=yes,
C376,2013-04-29 22:00,swing_high_simples,UNKNOWN,no,no,,0,0,2.65,2013-04-29T20:58:59+00:00,1,3.1,0,0,14.02,0,REFERENCE_ONLY,REFERENCE_ONLY,REFERENCE_ONLY,4H_OB=yes;D1=yes,
C377,2013-04-30 02:00,swing_high_simples,UNKNOWN,no,no,,0,0,2.52,2013-04-29T20:58:59+00:00,1,2.92,0,0,7.5,0,REFERENCE_ONLY,REFERENCE_ONLY,REFERENCE_ONLY,4H_OB=yes;D1=yes,
C390,2013-05-02 06:00,swing_high_simples,UNKNOWN,no,no,,0,0,2.44,2013-05-01T20:58:59+00:00,1,16.45,0,1,4.83,0,REFERENCE_ONLY,REFERENCE_ONLY,REFERENCE_ONLY,4H_OB=yes;D1=yes,
C409,2013-05-07 10:00,fractal_3_3,UNKNOWN,no,no,,0,0,3.24,2013-05-06T20:58:59+00:00,0,30.9,1,0,31.95,0,REFERENCE_ONLY,REFERENCE_ONLY,REFERENCE_ONLY,4H_OB=yes;D1=yes,
C411,2013-05-07 18:00,swing_high_simples,UNKNOWN,no,no,,0,0,3.4,2013-05-06T20:58:59+00:00,0,25.85,0,1,0.99,0,REFERENCE_ONLY,REFERENCE_ONLY,REFERENCE_ONLY,4H_OB=yes;D1=yes,
C413,2013-05-08 02:00,swing_high_simples,UNKNOWN,no,no,,1,1,3.87,2013-05-07T20:58:59+00:00,1,21.49,0,0,4.53,0,REFERENCE_ONLY,REFERENCE_ONLY,REFERENCE_ONLY,4H_OB=yes;D1=yes,
C423,2013-05-09 18:00,swing_high_simples,UNKNOWN,no,no,,1,1,4.05,2013-05-08T20:58:59+00:00,1,9.67,0,0,4.97,0,REFERENCE_ONLY,REFERENCE_ONLY,REFERENCE_ONLY,4H_OB=yes;D1=yes,
C427,2013-05-10 10:00,fractal_3_3,UNKNOWN,no,no,,0,0,2.87,2013-05-09T20:58:59+00:00,0,41.0,0,0,10.47,0,REFERENCE_ONLY,REFERENCE_ONLY,REFERENCE_ONLY,4H_OB=yes;D1=yes,
C429,2013-05-10 18:00,fractal_3_3,UNKNOWN,no,no,,0,0,3.69,2013-05-09T20:58:59+00:00,1,17.82,0,0,33.65,0,REFERENCE_ONLY,REFERENCE_ONLY,REFERENCE_ONLY,4H_OB=yes;D1=yes,
C430,2013-05-12 22:00,fractal_3_3,UNKNOWN,no,no,,0,0,3.14,2013-05-10T20:54:59+00:00,1,20.4,0,0,16.81,0,REFERENCE_ONLY,REFERENCE_ONLY,REFERENCE_ONLY,4H_OB=yes;D1=yes,
C431,2013-05-13 02:00,fractal_3_3,UNKNOWN,no,no,,0,0,3.24,2013-05-10T20:54:59+00:00,1,17.51,0,1,4.51,0,REFERENCE_ONLY,REFERENCE_ONLY,REFERENCE_ONLY,4H_OB=yes;D1=yes,
C432,2013-05-13 06:00,fractal_3_3,UNKNOWN,no,no,,0,0,3.14,2013-05-10T20:54:59+00:00,1,20.19,0,1,1.83,0,REFERENCE_ONLY,REFERENCE_ONLY,REFERENCE_ONLY,4H_OB=yes;D1=yes,
C433,2013-05-13 10:00,fractal_3_3,UNKNOWN,no,no,,0,0,3.2,2013-05-10T20:54:59+00:00,1,18.57,0,1,3.45,0,REFERENCE_ONLY,REFERENCE_ONLY,REFERENCE_ONLY,4H_OB=yes;D1=yes,
C434,2013-05-13 14:00,fractal_3_3,UNKNOWN,no,no,,0,0,3.22,2013-05-10T20:54:59+00:00,1,18.06,0,1,3.96,0,REFERENCE_ONLY,REFERENCE_ONLY,REFERENCE_ONLY,4H_OB=yes;D1=yes,
C436,2013-05-13 22:00,fractal_3_3,UNKNOWN,no,no,,0,0,3.48,2013-05-13T20:58:59+00:00,1,10.27,0,0,11.75,0,REFERENCE_ONLY,REFERENCE_ONLY,REFERENCE_ONLY,4H_OB=yes;D1=yes,
C467,2013-05-21 02:00,fractal_3_3,UNKNOWN,no,no,,0,0,1.55,2013-05-20T20:58:59+00:00,1,41.39,0,0,45.36,0,REFERENCE_ONLY,REFERENCE_ONLY,REFERENCE_ONLY,4H_OB=yes;D1=yes,
C484,2013-05-23 22:00,fractal_3_3,UNKNOWN,no,no,,0,0,1.4,2013-05-23T20:58:59+00:00,1,10.07,0,0,28.22,1,REFERENCE_ONLY,REFERENCE_ONLY,REFERENCE_ONLY,4H_OB=yes;D1=yes,
C491,2013-05-27 02:00,fractal_3_3,UNKNOWN,no,no,,0,0,0.9,2013-05-24T20:54:59+00:00,1,10.71,0,0,27.58,1,REFERENCE_ONLY,REFERENCE_ONLY,REFERENCE_ONLY,4H_OB=yes;D1=yes,
C492,2013-05-27 06:00,fractal_3_3,UNKNOWN,no,no,,0,0,0.93,2013-05-24T20:54:59+00:00,1,9.63,0,0,28.66,1,REFERENCE_ONLY,REFERENCE_ONLY,REFERENCE_ONLY,4H_OB=yes;D1=yes,
C493,2013-05-27 10:00,fractal_3_3,UNKNOWN,no,no,,0,0,0.92,2013-05-24T20:54:59+00:00,1,9.89,0,0,6.92,1,REFERENCE_ONLY,REFERENCE_ONLY,REFERENCE_ONLY,4H_OB=yes;D1=yes,
C494,2013-05-27 14:00,fractal_3_3,UNKNOWN,no,no,,0,0,0.96,2013-05-24T20:54:59+00:00,1,8.33,0,0,8.48,1,REFERENCE_ONLY,REFERENCE_ONLY,REFERENCE_ONLY,4H_OB=yes;D1=yes,
C495,2013-05-27 18:00,fractal_3_3,UNKNOWN,no,no,,0,0,0.93,2013-05-24T20:54:59+00:00,1,9.58,0,0,7.23,1,REFERENCE_ONLY,REFERENCE_ONLY,REFERENCE_ONLY,4H_OB=yes;D1=yes,
C507,2013-05-29 18:00,fractal_3_3,UNKNOWN,no,no,,0,0,0.92,2013-05-28T20:58:59+00:00,1,10.18,0,0,8.93,1,REFERENCE_ONLY,REFERENCE_ONLY,REFERENCE_ONLY,4H_OB=yes;D1=yes,
C508,2013-05-29 22:00,fractal_3_3,UNKNOWN,no,no,,0,0,1.01,2013-05-29T20:58:59+00:00,1,8.1,0,0,11.01,1,REFERENCE_ONLY,REFERENCE_ONLY,REFERENCE_ONLY,4H_OB=yes;D1=yes,
C510,2013-05-30 06:00,fractal_3_3,UNKNOWN,no,no,,0,0,1.2,2013-05-29T20:58:59+00:00,1,1.94,0,0,17.17,0,REFERENCE_ONLY,REFERENCE_ONLY,REFERENCE_ONLY,4H_OB=yes;D1=yes,
C512,2013-05-30 14:00,fractal_3_3,UNKNOWN,no,no,,0,0,1.59,2013-05-29T20:58:59+00:00,1,20.57,0,0,30.02,0,REFERENCE_ONLY,REFERENCE_ONLY,REFERENCE_ONLY,4H_OB=yes;D1=yes,
C514,2013-05-30 22:00,fractal_3_3,UNKNOWN,no,no,,0,0,1.7,2013-05-30T20:58:59+00:00,1,15.18,0,0,35.41,0,REFERENCE_ONLY,REFERENCE_ONLY,REFERENCE_ONLY,4H_OB=yes;D1=yes,
C515,2013-05-31 02:00,fractal_3_3,UNKNOWN,no,no,,0,0,1.64,2013-05-30T20:58:59+00:00,1,17.44,0,0,33.15,0,REFERENCE_ONLY,REFERENCE_ONLY,REFERENCE_ONLY,4H_OB=yes;D1=yes,
C516,2013-05-31 06:00,swing_high_simples,UNKNOWN,no,no,,0,0,1.46,2013-05-30T20:58:59+00:00,1,23.23,0,0,27.36,0,REFERENCE_ONLY,REFERENCE_ONLY,REFERENCE_ONLY,4H_OB=yes;D1=yes,
C520,2013-06-02 22:00,fractal_3_3,UNKNOWN,no,no,,0,0,0.95,2013-05-31T20:54:59+00:00,1,19.28,0,0,10.29,0,REFERENCE_ONLY,REFERENCE_ONLY,REFERENCE_ONLY,4H_OB=yes;D1=yes,
C521,2013-06-03 02:00,fractal_3_3,UNKNOWN,no,no,,0,0,1.0,2013-05-31T20:54:59+00:00,1,17.57,0,0,12.0,0,REFERENCE_ONLY,REFERENCE_ONLY,REFERENCE_ONLY,4H_OB=yes;D1=yes,
C522,2013-06-03 06:00,fractal_3_3,UNKNOWN,no,no,,0,0,0.94,2013-05-31T20:54:59+00:00,1,19.81,0,0,9.76,0,REFERENCE_ONLY,REFERENCE_ONLY,REFERENCE_ONLY,4H_OB=yes;D1=yes,
C526,2013-06-03 22:00,swing_high_simples,UNKNOWN,no,no,,0,0,1.5,2013-06-03T20:58:59+00:00,1,2.14,0,0,18.48,0,REFERENCE_ONLY,REFERENCE_ONLY,REFERENCE_ONLY,4H_OB=yes;D1=yes,
C529,2013-06-04 10:00,fractal_3_3,UNKNOWN,no,no,,0,0,0.96,2013-06-03T20:58:59+00:00,1,12.16,0,1,0.48,0,REFERENCE_ONLY,REFERENCE_ONLY,REFERENCE_ONLY,4H_OB=yes;D1=yes,
C530,2013-06-04 14:00,fractal_3_3,UNKNOWN,no,no,,0,0,1.1,2013-06-03T20:58:59+00:00,1,7.44,0,0,5.2,0,REFERENCE_ONLY,REFERENCE_ONLY,REFERENCE_ONLY,4H_OB=yes;D1=yes,
C531,2013-06-04 18:00,fractal_3_3,UNKNOWN,no,no,,0,0,1.1,2013-06-03T20:58:59+00:00,1,7.36,0,0,5.28,0,REFERENCE_ONLY,REFERENCE_ONLY,REFERENCE_ONLY,4H_OB=yes;D1=yes,
