candidate_id,timestamp,source,label,gt_id,entry_price,polarity,atr4h,has_4h_demand_below,nearest_4h_demand_low,nearest_4h_demand_high,dist_4h_demand_top_atr,dist_4h_demand_mid_atr,dist_4h_demand_low_atr,demand_4h_width_atr,demand_4h_age_bars,demand_4h_touched_on_retest,demand_4h_origin_of_leg_cand,demand_4h_below_polarity,demand_4h_below_stop,has_4h_supply_overhead,nearest_4h_supply_low,nearest_4h_supply_high,dist_4h_supply_low_atr,dist_4h_supply_mid_atr,dist_4h_supply_high_atr,supply_4h_width_atr,supply_4h_age_bars,supply_4h_touched_before_entry,supply_4h_broken_before_entry,supply_4h_rejected_before_entry,supply_4h_blocks_target_2ATR,supply_4h_blocks_target_3ATR,supply_4h_blocks_target_4ATR,has_d1_demand_below,dist_d1_demand_atr,has_d1_supply_overhead,dist_d1_supply_atr,demand_dist_from_polarity_atr,supply_dist_from_polarity_atr,reclaim_close_dist_from_supply_atr,reclaim_close_dist_from_demand_atr,demand_category,supply_category,polarity_category,quality_score_exploratory,feature_availability
C103,2013-02-25 11:00,fractal_3_3,UNKNOWN,,1588.76,1587.13,7.99,1,1569.9,1576.84,1.49,1.93,2.36,0.87,UNAVAILABLE(x1x2_ordinal),1,1,1,UNAVAILABLE(no_SL_in_v2.2),1,1604.29,1609,1.94,2.24,2.53,0.59,UNAVAILABLE(x1x2_ordinal),0,0,0,1,1,1,1,0.3,1,3.71,1.29,2.15,1.94,1.49,DEMAND_SUPPORTING_RETEST,SUPPLY_BLOCKS_TARGET,POLARITY_SUPPORTED_BY_DEMAND,2,4H_OB=yes;targets=ATR_proxy(no_SL);age=UNAVAILABLE
C104,2013-02-25 15:00,fractal_3_3,UNKNOWN,,1589.45,1587.13,8.01,1,1569.9,1576.84,1.57,2.01,2.44,0.87,UNAVAILABLE(x1x2_ordinal),1,1,1,UNAVAILABLE(no_SL_in_v2.2),1,1604.29,1609,1.85,2.15,2.44,0.59,UNAVAILABLE(x1x2_ordinal),0,0,0,1,1,1,1,0.33,1,3.67,1.28,2.14,1.85,1.57,DEMAND_SUPPORTING_RETEST,SUPPLY_BLOCKS_TARGET,POLARITY_SUPPORTED_BY_DEMAND,2,4H_OB=yes;targets=ATR_proxy(no_SL);age=UNAVAILABLE
C105,2013-02-25 19:00,fractal_3_3,UNKNOWN,,1593.35,1587.13,7.82,1,1569.9,1576.84,2.11,2.56,3.0,0.89,UNAVAILABLE(x1x2_ordinal),1,1,1,UNAVAILABLE(no_SL_in_v2.2),1,1604.29,1609,1.4,1.7,2.0,0.6,UNAVAILABLE(x1x2_ordinal),0,0,0,1,1,1,1,0.52,1,3.49,1.32,2.2,1.4,2.11,DEMAND_SUPPORTING_RETEST,SUPPLY_BLOCKS_TARGET,POLARITY_SUPPORTED_BY_DEMAND,2,4H_OB=yes;targets=ATR_proxy(no_SL);age=UNAVAILABLE
C107,2013-02-26 03:00,fractal_3_3,UNKNOWN,,1592.51,1587.13,7.68,1,1569.9,1576.84,2.04,2.49,2.95,0.9,UNAVAILABLE(x1x2_ordinal),1,1,1,UNAVAILABLE(no_SL_in_v2.2),1,1604.29,1609,1.53,1.84,2.15,0.61,UNAVAILABLE(x1x2_ordinal),0,0,0,1,1,1,1,0.44,1,3.26,1.34,2.24,1.53,2.04,DEMAND_SUPPORTING_RETEST,SUPPLY_BLOCKS_TARGET,POLARITY_SUPPORTED_BY_DEMAND,2,4H_OB=yes;targets=ATR_proxy(no_SL);age=UNAVAILABLE
C109,2013-02-26 11:00,fractal_3_3,UNKNOWN,,1594.6,1587.13,8.44,1,1569.9,1576.84,2.1,2.52,2.93,0.82,UNAVAILABLE(x1x2_ordinal),1,1,1,UNAVAILABLE(no_SL_in_v2.2),1,1604.29,1609,1.15,1.43,1.71,0.56,UNAVAILABLE(x1x2_ordinal),0,0,0,1,1,1,1,0.53,1,3.17,1.22,2.03,1.15,2.1,DEMAND_SUPPORTING_RETEST,SUPPLY_BLOCKS_TARGET,POLARITY_SUPPORTED_BY_DEMAND,2,4H_OB=yes;targets=ATR_proxy(no_SL);age=UNAVAILABLE
C111,2013-02-26 19:00,fractal_3_3,UNKNOWN,,1613.76,1609.0,9.98,1,1569.9,1576.84,3.7,4.05,4.39,0.7,UNAVAILABLE(x1x2_ordinal),1,0,1,UNAVAILABLE(no_SL_in_v2.2),1,1643.3,1649.99,2.96,3.29,3.63,0.67,UNAVAILABLE(x1x2_ordinal),0,0,0,0,1,1,1,1.37,1,2.33,3.22,3.44,2.96,3.7,DEMAND_SUPPORTING_RETEST,SUPPLY_FAR_ENOUGH,POLARITY_FLOATING_NO_BASE,2,4H_OB=yes;targets=ATR_proxy(no_SL);age=UNAVAILABLE
C114,2013-02-27 07:00,swing_high_simples,UNKNOWN,,1608.14,1602.06,9.25,1,1584.43,1591.4,1.81,2.19,2.56,0.75,UNAVAILABLE(x1x2_ordinal),1,1,1,UNAVAILABLE(no_SL_in_v2.2),1,1613.01,1619.98,0.53,0.9,1.28,0.75,UNAVAILABLE(x1x2_ordinal),1,0,1,1,1,1,1,1.12,1,2.56,1.15,1.18,0.53,1.81,DEMAND_SUPPORTING_RETEST,SUPPLY_NEAR_AND_REJECTING,RECLAIM_REJECTED_BELOW_SUPPLY,0,4H_OB=yes;targets=ATR_proxy(no_SL);age=UNAVAILABLE
C170,2013-03-12 14:00,fractal_3_3,UNKNOWN,,1592.62,1587.13,6.04,1,1561.43,1568.63,3.97,4.57,5.17,1.19,UNAVAILABLE(x1x2_ordinal),0,0,1,UNAVAILABLE(no_SL_in_v2.2),1,1595.87,1603,0.54,1.13,1.72,1.18,UNAVAILABLE(x1x2_ordinal),1,0,1,1,1,1,1,0.27,1,0.21,3.06,1.45,0.54,3.97,DEMAND_TOO_DEEP,SUPPLY_NEAR_AND_REJECTING,RECLAIM_REJECTED_BELOW_SUPPLY,-1,4H_OB=yes;targets=ATR_proxy(no_SL);age=UNAVAILABLE
C176,2013-03-13 14:00,fractal_3_3,UNKNOWN,,1589.4,1587.13,5.25,1,1561.43,1568.63,3.95,4.64,5.33,1.37,UNAVAILABLE(x1x2_ordinal),0,0,1,UNAVAILABLE(no_SL_in_v2.2),1,1591.18,1598.32,0.34,1.02,1.7,1.36,UNAVAILABLE(x1x2_ordinal),1,0,1,1,1,1,1,0.11,1,0.39,3.52,0.77,0.34,3.95,DEMAND_TOO_DEEP,SUPPLY_NEAR_AND_REJECTING,POLARITY_UNDER_SUPPLY_PRESSURE,-2,4H_OB=yes;targets=ATR_proxy(no_SL);age=UNAVAILABLE
C178,2013-03-13 22:00,fractal_3_3,UNKNOWN,,1585.74,1585.49,5.25,1,1561.43,1568.63,3.26,3.95,4.63,1.37,UNAVAILABLE(x1x2_ordinal),0,0,1,UNAVAILABLE(no_SL_in_v2.2),1,1591.18,1598.32,1.04,1.72,2.4,1.36,UNAVAILABLE(x1x2_ordinal),1,0,1,1,1,1,1,5.49,1,0.58,3.21,1.08,1.04,3.26,DEMAND_TOO_DEEP,SUPPLY_BLOCKS_TARGET,RECLAIM_REJECTED_BELOW_SUPPLY,0,4H_OB=yes;targets=ATR_proxy(no_SL);age=UNAVAILABLE
C179,2013-03-14 02:00,fractal_3_3,UNKNOWN,,1587.43,1587.13,5.24,1,1561.43,1568.63,3.59,4.28,4.96,1.37,UNAVAILABLE(x1x2_ordinal),0,0,1,UNAVAILABLE(no_SL_in_v2.2),1,1592.06,1599.1,0.88,1.56,2.23,1.34,UNAVAILABLE(x1x2_ordinal),1,0,1,1,1,1,1,0.01,1,0.49,3.53,0.94,0.88,3.59,DEMAND_TOO_DEEP,SUPPLY_NEAR_AND_REJECTING,POLARITY_UNDER_SUPPLY_PRESSURE,-2,4H_OB=yes;targets=ATR_proxy(no_SL);age=UNAVAILABLE
C180,2013-03-14 06:00,fractal_3_3,UNKNOWN,,1588.08,1587.13,5.31,1,1561.43,1568.63,3.66,4.34,5.02,1.36,UNAVAILABLE(x1x2_ordinal),0,0,1,UNAVAILABLE(no_SL_in_v2.2),1,1592.06,1599.1,0.75,1.41,2.08,1.33,UNAVAILABLE(x1x2_ordinal),1,0,1,1,1,1,1,0.04,1,0.46,3.48,0.93,0.75,3.66,DEMAND_TOO_DEEP,SUPPLY_NEAR_AND_REJECTING,POLARITY_UNDER_SUPPLY_PRESSURE,-2,4H_OB=yes;targets=ATR_proxy(no_SL);age=UNAVAILABLE
C181,2013-03-14 10:00,fractal_3_3,UNKNOWN,,1585.11,1583.7,5.94,1,1561.43,1568.63,2.77,3.38,3.99,1.21,UNAVAILABLE(x1x2_ordinal),0,0,1,UNAVAILABLE(no_SL_in_v2.2),1,1592.06,1599.1,1.17,1.76,2.36,1.19,UNAVAILABLE(x1x2_ordinal),1,0,1,1,1,1,1,5.46,1,0.61,2.54,1.41,1.17,2.77,DEMAND_PRESENT_NEUTRAL,SUPPLY_BLOCKS_TARGET,RECLAIM_REJECTED_BELOW_SUPPLY,0,4H_OB=yes;targets=ATR_proxy(no_SL);age=UNAVAILABLE
C182,2013-03-14 14:00,fractal_3_3,UNKNOWN,,1592.68,1587.13,6.53,1,1561.43,1568.63,3.69,4.24,4.79,1.1,UNAVAILABLE(x1x2_ordinal),0,0,1,UNAVAILABLE(no_SL_in_v2.2),1,1613.01,1619.98,3.12,3.65,4.18,1.07,UNAVAILABLE(x1x2_ordinal),0,0,0,0,0,1,1,0.29,1,0.22,2.83,3.97,3.12,3.69,DEMAND_TOO_DEEP,SUPPLY_FAR_ENOUGH,POLARITY_FLOATING_NO_BASE,1,4H_OB=yes;targets=ATR_proxy(no_SL);age=UNAVAILABLE
C183,2013-03-14 18:00,fractal_3_3,UNKNOWN,,1589.9,1587.13,5.75,1,1561.43,1568.63,3.7,4.33,4.95,1.25,UNAVAILABLE(x1x2_ordinal),0,0,1,UNAVAILABLE(no_SL_in_v2.2),1,1592.06,1599.1,0.38,0.99,1.6,1.22,UNAVAILABLE(x1x2_ordinal),1,0,1,1,1,1,1,0.14,1,0.36,3.22,0.86,0.38,3.7,DEMAND_TOO_DEEP,SUPPLY_NEAR_AND_REJECTING,POLARITY_UNDER_SUPPLY_PRESSURE,-2,4H_OB=yes;targets=ATR_proxy(no_SL);age=UNAVAILABLE
C184,2013-03-14 22:00,fractal_3_3,UNKNOWN,,1591.81,1587.13,5.45,1,1561.43,1568.63,4.25,4.91,5.58,1.32,UNAVAILABLE(x1x2_ordinal),0,0,1,UNAVAILABLE(no_SL_in_v2.2),1,1592.06,1599.1,0.05,0.69,1.34,1.29,UNAVAILABLE(x1x2_ordinal),1,0,1,1,1,1,1,0.44,1,0.27,3.4,0.9,0.05,4.25,DEMAND_ABSENT_OR_IRRELEVANT,SUPPLY_NEAR_AND_REJECTING,POLARITY_UNDER_SUPPLY_PRESSURE,-2,4H_OB=yes;targets=ATR_proxy(no_SL);age=UNAVAILABLE
C185,2013-03-15 02:00,fractal_3_3,UNKNOWN,,1592.15,1587.13,5.48,1,1576.51,1583.74,1.53,2.19,2.85,1.32,UNAVAILABLE(x1x2_ordinal),1,1,1,UNAVAILABLE(no_SL_in_v2.2),1,1613.01,1619.98,3.8,4.44,5.08,1.27,UNAVAILABLE(x1x2_ordinal),0,0,0,0,0,1,1,0.46,1,0.25,0.62,4.72,3.8,1.53,DEMAND_SUPPORTING_RETEST,SUPPLY_FAR_ENOUGH,POLARITY_SUPPORTED_BY_DEMAND,3,4H_OB=yes;targets=ATR_proxy(no_SL);age=UNAVAILABLE
C189,2013-03-15 18:00,fractal_3_3,UNKNOWN,,1592.1,1587.13,5.6,1,1576.51,1583.74,1.49,2.14,2.78,1.29,UNAVAILABLE(x1x2_ordinal),1,1,1,UNAVAILABLE(no_SL_in_v2.2),1,1613.01,1619.98,3.73,4.36,4.98,1.24,UNAVAILABLE(x1x2_ordinal),0,0,0,0,0,1,1,0.46,1,0.26,0.61,4.62,3.73,1.49,DEMAND_SUPPORTING_RETEST,SUPPLY_FAR_ENOUGH,POLARITY_SUPPORTED_BY_DEMAND,3,4H_OB=yes;targets=ATR_proxy(no_SL);age=UNAVAILABLE
C191,2013-03-18 02:00,fractal_3_3,UNKNOWN,,1596.55,1593.45,6.22,1,1576.51,1583.74,2.06,2.64,3.22,1.16,UNAVAILABLE(x1x2_ordinal),1,0,1,UNAVAILABLE(no_SL_in_v2.2),1,1613.01,1619.98,2.64,3.2,3.76,1.12,UNAVAILABLE(x1x2_ordinal),0,0,0,0,1,1,1,0.75,1,0.01,1.56,3.14,2.64,2.06,DEMAND_SUPPORTING_RETEST,SUPPLY_FAR_ENOUGH,POLARITY_SUPPORTED_BY_DEMAND,3,4H_OB=yes;targets=ATR_proxy(no_SL);age=UNAVAILABLE
C201,2013-03-19 18:00,fractal_3_3,UNKNOWN,,1612.68,1611.1,6.98,1,1576.51,1583.74,4.15,4.67,5.18,1.04,UNAVAILABLE(x1x2_ordinal),0,0,1,UNAVAILABLE(no_SL_in_v2.2),1,1613.01,1619.98,0.05,0.55,1.05,1.0,UNAVAILABLE(x1x2_ordinal),1,0,1,1,1,1,1,1.74,1,3.24,3.92,0.27,0.05,4.15,DEMAND_ABSENT_OR_IRRELEVANT,SUPPLY_NEAR_AND_REJECTING,POLARITY_UNDER_SUPPLY_PRESSURE,-2,4H_OB=yes;targets=ATR_proxy(no_SL);age=UNAVAILABLE
C202,2013-03-19 22:00,fractal_3_3,UNKNOWN,,1611.51,1611.1,6.74,1,1576.51,1583.74,4.12,4.66,5.2,1.07,UNAVAILABLE(x1x2_ordinal),0,0,1,UNAVAILABLE(no_SL_in_v2.2),1,1613.01,1619.98,0.22,0.74,1.26,1.03,UNAVAILABLE(x1x2_ordinal),1,0,1,1,1,1,1,1.78,1,3.53,4.06,0.28,0.22,4.12,DEMAND_ABSENT_OR_IRRELEVANT,SUPPLY_NEAR_AND_REJECTING,POLARITY_UNDER_SUPPLY_PRESSURE,-2,4H_OB=yes;targets=ATR_proxy(no_SL);age=UNAVAILABLE
C203,2013-03-20 02:00,fractal_3_3,UNKNOWN,,1613.6,1611.1,6.83,1,1600.06,1605.2,1.23,1.61,1.98,0.75,UNAVAILABLE(x1x2_ordinal),1,1,1,UNAVAILABLE(no_SL_in_v2.2),1,1643.3,1649.99,4.35,4.84,5.33,0.98,UNAVAILABLE(x1x2_ordinal),0,0,0,0,0,0,1,1.91,1,3.39,0.86,4.71,4.35,1.23,DEMAND_SUPPORTING_RETEST,CLEAN_SKY,POLARITY_SUPPORTED_BY_DEMAND,3,4H_OB=yes;targets=ATR_proxy(no_SL);age=UNAVAILABLE
C204,2013-03-20 06:00,fractal_3_3,UNKNOWN,,1611.18,1611.1,5.91,1,1600.06,1605.2,1.01,1.45,1.88,0.87,UNAVAILABLE(x1x2_ordinal),1,1,1,UNAVAILABLE(no_SL_in_v2.2),1,1643.3,1649.99,5.43,6.0,6.56,1.13,UNAVAILABLE(x1x2_ordinal),0,0,0,0,0,0,1,1.75,1,3.55,1.0,5.44,5.43,1.01,DEMAND_SUPPORTING_RETEST,CLEAN_SKY,POLARITY_SUPPORTED_BY_DEMAND,3,4H_OB=yes;targets=ATR_proxy(no_SL);age=UNAVAILABLE
C211,2013-03-21 10:00,fractal_3_3,UNKNOWN,,1614.1,1611.1,5.37,1,1600.85,1607.79,1.18,1.82,2.47,1.29,UNAVAILABLE(x1x2_ordinal),1,1,1,UNAVAILABLE(no_SL_in_v2.2),1,1643.3,1649.99,5.44,6.06,6.69,1.25,UNAVAILABLE(x1x2_ordinal),0,0,0,0,0,0,1,2.03,1,3.52,0.62,6.0,5.44,1.18,DEMAND_SUPPORTING_RETEST,CLEAN_SKY,POLARITY_SUPPORTED_BY_DEMAND,3,4H_OB=yes;targets=ATR_proxy(no_SL);age=UNAVAILABLE
C212,2013-03-21 14:00,fractal_3_3,UNKNOWN,,1615.14,1611.1,5.32,1,1600.85,1607.79,1.38,2.03,2.69,1.31,UNAVAILABLE(x1x2_ordinal),1,1,1,UNAVAILABLE(no_SL_in_v2.2),1,1643.3,1649.99,5.3,5.92,6.55,1.26,UNAVAILABLE(x1x2_ordinal),1,1,0,0,0,0,1,2.1,1,3.45,0.62,6.06,5.3,1.38,DEMAND_SUPPORTING_RETEST,CLEAN_SKY,RECLAIM_ACCEPTED_ABOVE_SUPPLY,3,4H_OB=yes;targets=ATR_proxy(no_SL);age=UNAVAILABLE
C213,2013-03-21 18:00,fractal_3_3,UNKNOWN,,1614.55,1611.1,5.1,1,1600.85,1607.79,1.33,2.01,2.69,1.36,UNAVAILABLE(x1x2_ordinal),1,1,1,UNAVAILABLE(no_SL_in_v2.2),1,1643.3,1649.99,5.64,6.29,6.95,1.31,UNAVAILABLE(x1x2_ordinal),0,0,0,0,0,0,1,2.07,1,3.49,0.65,6.31,5.64,1.33,DEMAND_SUPPORTING_RETEST,CLEAN_SKY,POLARITY_SUPPORTED_BY_DEMAND,3,4H_OB=yes;targets=ATR_proxy(no_SL);age=UNAVAILABLE
C215,2013-03-22 02:00,fractal_3_3,UNKNOWN,,1614.74,1611.1,4.28,1,1600.85,1607.79,1.62,2.43,3.25,1.62,UNAVAILABLE(x1x2_ordinal),1,1,1,UNAVAILABLE(no_SL_in_v2.2),1,1643.3,1649.99,6.67,7.45,8.24,1.56,UNAVAILABLE(x1x2_ordinal),0,0,0,0,0,0,1,2.11,1,3.53,0.77,7.52,6.67,1.62,DEMAND_SUPPORTING_RETEST,CLEAN_SKY,POLARITY_SUPPORTED_BY_DEMAND,3,4H_OB=yes;targets=ATR_proxy(no_SL);age=UNAVAILABLE
C216,2013-03-22 06:00,fractal_3_3,UNKNOWN,,1613.3,1611.1,4.32,1,1600.85,1607.79,1.28,2.08,2.88,1.61,UNAVAILABLE(x1x2_ordinal),1,1,1,UNAVAILABLE(no_SL_in_v2.2),1,1643.3,1649.99,6.94,7.72,8.49,1.55,UNAVAILABLE(x1x2_ordinal),0,0,0,0,0,0,1,2.01,1,3.63,0.77,7.45,6.94,1.28,DEMAND_SUPPORTING_RETEST,CLEAN_SKY,POLARITY_SUPPORTED_BY_DEMAND,3,4H_OB=yes;targets=ATR_proxy(no_SL);age=UNAVAILABLE
C224,2013-03-25 14:00,fractal_3_3,UNKNOWN,,1602.92,1598.32,6.53,1,1576.51,1583.74,2.94,3.49,4.05,1.11,UNAVAILABLE(x1x2_ordinal),0,0,1,UNAVAILABLE(no_SL_in_v2.2),1,1609.74,1616.65,1.04,1.57,2.1,1.06,UNAVAILABLE(x1x2_ordinal),1,0,1,1,1,1,1,1.25,1,4.14,2.23,1.75,1.04,2.94,DEMAND_PRESENT_NEUTRAL,SUPPLY_BLOCKS_TARGET,RECLAIM_REJECTED_BELOW_SUPPLY,0,4H_OB=yes;targets=ATR_proxy(no_SL);age=UNAVAILABLE
C226,2013-03-25 22:00,fractal_3_3,UNKNOWN,,1603.85,1598.32,6.07,1,1576.51,1583.74,3.31,3.91,4.5,1.19,UNAVAILABLE(x1x2_ordinal),0,0,1,UNAVAILABLE(no_SL_in_v2.2),1,1608.39,1613.65,0.75,1.18,1.61,0.87,UNAVAILABLE(x1x2_ordinal),1,0,1,1,1,1,1,1.35,1,4.2,2.4,1.66,0.75,3.31,DEMAND_TOO_DEEP,SUPPLY_NEAR_AND_REJECTING,RECLAIM_REJECTED_BELOW_SUPPLY,-1,4H_OB=yes;targets=ATR_proxy(no_SL);age=UNAVAILABLE
C227,2013-03-26 02:00,fractal_3_3,UNKNOWN,,1601.62,1598.32,6.22,1,1589.75,1596.6,0.81,1.36,1.91,1.1,UNAVAILABLE(x1x2_ordinal),1,1,1,UNAVAILABLE(no_SL_in_v2.2),1,1608.39,1613.65,1.09,1.51,1.94,0.85,UNAVAILABLE(x1x2_ordinal),1,0,1,1,1,1,1,1.2,1,4.35,0.28,1.62,1.09,0.81,DEMAND_SUPPORTING_RETEST,SUPPLY_BLOCKS_TARGET,RECLAIM_REJECTED_BELOW_SUPPLY,1,4H_OB=yes;targets=ATR_proxy(no_SL);age=UNAVAILABLE
C229,2013-03-26 10:00,fractal_3_3,UNKNOWN,,1596.51,1593.45,6.82,1,1576.51,1583.74,1.87,2.4,2.93,1.06,UNAVAILABLE(x1x2_ordinal),0,1,1,UNAVAILABLE(no_SL_in_v2.2),1,1608.39,1613.65,1.74,2.13,2.51,0.77,UNAVAILABLE(x1x2_ordinal),1,0,1,1,1,1,1,0.85,1,0.02,1.42,2.19,1.74,1.87,DEMAND_ORIGIN_OF_LEG,SUPPLY_BLOCKS_TARGET,RECLAIM_REJECTED_BELOW_SUPPLY,1,4H_OB=yes;targets=ATR_proxy(no_SL);age=UNAVAILABLE
C230,2013-03-26 14:00,fractal_3_3,UNKNOWN,,1597.04,1593.45,6.96,1,1589.75,1596.6,0.06,0.56,1.05,0.98,UNAVAILABLE(x1x2_ordinal),1,0,0,UNAVAILABLE(no_SL_in_v2.2),1,1608.39,1613.65,1.63,2.01,2.39,0.76,UNAVAILABLE(x1x2_ordinal),1,0,1,1,1,1,1,0.89,1,4.65,-0.45,2.15,1.63,0.06,DEMAND_PRESENT_NEUTRAL,SUPPLY_BLOCKS_TARGET,RECLAIM_REJECTED_BELOW_SUPPLY,0,4H_OB=yes;targets=ATR_proxy(no_SL);age=UNAVAILABLE
C231,2013-03-26 18:00,fractal_3_3,UNKNOWN,,1599.83,1598.32,6.58,1,1589.75,1596.6,0.49,1.01,1.53,1.04,UNAVAILABLE(x1x2_ordinal),1,1,1,UNAVAILABLE(no_SL_in_v2.2),1,1608.39,1613.65,1.3,1.7,2.1,0.8,UNAVAILABLE(x1x2_ordinal),1,0,1,1,1,1,1,1.08,1,4.47,0.26,1.53,1.3,0.49,DEMAND_SUPPORTING_RETEST,SUPPLY_BLOCKS_TARGET,RECLAIM_REJECTED_BELOW_SUPPLY,1,4H_OB=yes;targets=ATR_proxy(no_SL);age=UNAVAILABLE
C232,2013-03-26 22:00,fractal_3_3,UNKNOWN,,1599.12,1598.32,6.34,1,1589.75,1596.6,0.4,0.94,1.48,1.08,UNAVAILABLE(x1x2_ordinal),1,1,1,UNAVAILABLE(no_SL_in_v2.2),1,1608.39,1613.65,1.46,1.88,2.29,0.83,UNAVAILABLE(x1x2_ordinal),1,0,1,1,1,1,1,1.0,1,4.38,0.27,1.59,1.46,0.4,DEMAND_SUPPORTING_RETEST,SUPPLY_BLOCKS_TARGET,RECLAIM_REJECTED_BELOW_SUPPLY,1,4H_OB=yes;targets=ATR_proxy(no_SL);age=UNAVAILABLE
C233,2013-03-27 02:00,fractal_3_3,UNKNOWN,,1598.21,1593.45,6.29,1,1576.51,1583.74,2.3,2.88,3.45,1.15,UNAVAILABLE(x1x2_ordinal),0,0,1,UNAVAILABLE(no_SL_in_v2.2),1,1608.39,1613.65,1.62,2.04,2.45,0.84,UNAVAILABLE(x1x2_ordinal),1,0,1,1,1,1,1,0.94,1,4.44,1.54,2.38,1.62,2.3,DEMAND_PRESENT_NEUTRAL,SUPPLY_BLOCKS_TARGET,RECLAIM_REJECTED_BELOW_SUPPLY,0,4H_OB=yes;targets=ATR_proxy(no_SL);age=UNAVAILABLE
C234,2013-03-27 06:00,fractal_3_3,UNKNOWN,,1594.21,1593.45,6.22,1,1576.51,1583.74,1.68,2.26,2.85,1.16,UNAVAILABLE(x1x2_ordinal),0,0,1,UNAVAILABLE(no_SL_in_v2.2),1,1608.39,1613.65,2.28,2.7,3.12,0.85,UNAVAILABLE(x1x2_ordinal),1,0,1,0,1,1,1,0.68,1,0.17,1.56,2.4,2.28,1.68,DEMAND_PRESENT_NEUTRAL,SUPPLY_FAR_ENOUGH,RECLAIM_REJECTED_BELOW_SUPPLY,1,4H_OB=yes;targets=ATR_proxy(no_SL);age=UNAVAILABLE
C241,2013-03-28 10:00,fractal_3_3,UNKNOWN,,1599.66,1598.32,5.31,1,1591.35,1598.09,0.3,0.93,1.57,1.27,UNAVAILABLE(x1x2_ordinal),1,1,1,UNAVAILABLE(no_SL_in_v2.2),1,1601.85,1608.47,0.41,1.04,1.66,1.25,UNAVAILABLE(x1x2_ordinal),1,0,1,1,1,1,1,1.08,1,0.32,0.04,0.67,0.41,0.3,DEMAND_SUPPORTING_RETEST,SUPPLY_NEAR_AND_REJECTING,POLARITY_UNDER_SUPPLY_PRESSURE,-1,4H_OB=yes;targets=ATR_proxy(no_SL);age=UNAVAILABLE
C243,2013-03-28 18:00,fractal_3_3,UNKNOWN,,1596.68,1593.45,5.05,1,1576.51,1583.74,2.56,3.28,3.99,1.43,UNAVAILABLE(x1x2_ordinal),0,0,1,UNAVAILABLE(no_SL_in_v2.2),1,1601.85,1608.47,1.02,1.68,2.33,1.31,UNAVAILABLE(x1x2_ordinal),1,0,1,1,1,1,1,0.87,1,0.52,1.92,1.66,1.02,2.56,DEMAND_PRESENT_NEUTRAL,SUPPLY_BLOCKS_TARGET,RECLAIM_REJECTED_BELOW_SUPPLY,0,4H_OB=yes;targets=ATR_proxy(no_SL);age=UNAVAILABLE
C245,2013-03-29 02:00,fractal_3_3,UNKNOWN,,1594.5,1593.45,5.36,1,1576.51,1583.74,2.01,2.68,3.36,1.35,UNAVAILABLE(x1x2_ordinal),0,0,1,UNAVAILABLE(no_SL_in_v2.2),1,1601.85,1608.47,1.37,1.99,2.61,1.24,UNAVAILABLE(x1x2_ordinal),1,0,1,1,1,1,1,0.72,1,0.66,1.81,1.57,1.37,2.01,DEMAND_PRESENT_NEUTRAL,SUPPLY_BLOCKS_TARGET,RECLAIM_REJECTED_BELOW_SUPPLY,0,4H_OB=yes;targets=ATR_proxy(no_SL);age=UNAVAILABLE
C246,2013-03-29 06:00,fractal_3_3,UNKNOWN,,1598.95,1598.32,5.69,1,1576.51,1583.74,2.67,3.31,3.94,1.27,UNAVAILABLE(x1x2_ordinal),0,0,1,UNAVAILABLE(no_SL_in_v2.2),1,1601.85,1608.47,0.51,1.09,1.67,1.16,UNAVAILABLE(x1x2_ordinal),1,0,1,1,1,1,1,1.02,1,0.37,2.56,0.62,0.51,2.67,DEMAND_PRESENT_NEUTRAL,SUPPLY_NEAR_AND_REJECTING,POLARITY_UNDER_SUPPLY_PRESSURE,-2,4H_OB=yes;targets=ATR_proxy(no_SL);age=UNAVAILABLE
C247,2013-03-29 10:00,fractal_3_3,UNKNOWN,,1597.55,1593.45,5.68,1,1576.51,1583.74,2.43,3.07,3.7,1.27,UNAVAILABLE(x1x2_ordinal),0,0,1,UNAVAILABLE(no_SL_in_v2.2),1,1601.85,1608.47,0.76,1.34,1.92,1.16,UNAVAILABLE(x1x2_ordinal),1,0,1,1,1,1,1,0.93,1,0.46,1.71,1.48,0.76,2.43,DEMAND_PRESENT_NEUTRAL,SUPPLY_NEAR_AND_REJECTING,RECLAIM_REJECTED_BELOW_SUPPLY,-1,4H_OB=yes;targets=ATR_proxy(no_SL);age=UNAVAILABLE
C249,2013-03-29 18:00,fractal_3_3,UNKNOWN,,1594.5,1593.45,4.83,1,1576.51,1583.74,2.23,2.97,3.72,1.5,UNAVAILABLE(x1x2_ordinal),0,0,1,UNAVAILABLE(no_SL_in_v2.2),1,1601.85,1608.47,1.52,2.2,2.89,1.37,UNAVAILABLE(x1x2_ordinal),1,0,1,1,1,1,1,0.72,1,0.66,2.01,1.74,1.52,2.23,DEMAND_PRESENT_NEUTRAL,SUPPLY_BLOCKS_TARGET,RECLAIM_REJECTED_BELOW_SUPPLY,0,4H_OB=yes;targets=ATR_proxy(no_SL);age=UNAVAILABLE
