num,cj_t,date,entry,sl,exit,R,win
400,1771614000,2026-02-20 19:00,5071.74,5052.34,5153.42,4.211,True
401,1771837200,2026-02-23 09:00,5145.72,5121.43,5225.36,3.278,True
402,1771851600,2026-02-23 13:00,5155.09,5144.71,5144.71,-1.0,False
403,1771857900,2026-02-23 14:45,5192.46,5140.29,5225.41,0.632,True
404,1771908300,2026-02-24 04:45,5168.32,5159.43,5161.73,-0.741,False
405,1771917300,2026-02-24 07:15,5183.1,5155.44,5155.44,-1.0,False
406,1771931700,2026-02-24 11:15,5174.87,5162.29,5162.29,-1.0,False
407,1771944300,2026-02-24 14:45,5128.5,5092.05,5145.38,0.463,True
408,1771954200,2026-02-24 17:30,5160.44,5129.07,5129.07,-1.0,False
409,1771963200,2026-02-24 20:00,5149.11,5145.45,5145.76,-0.915,False
410,1772075700,2026-02-26 03:15,5188.41,5172.97,5190.06,0.107,True
411,1772084700,2026-02-26 05:45,5198.11,5189.54,5189.54,-1.0,False
412,1772098200,2026-02-26 09:30,5181.58,5166.59,5166.59,-1.0,False
413,1772105400,2026-02-26 11:30,5174.65,5164.81,5164.81,-1.0,False
414,1772109900,2026-02-26 12:45,5183.79,5156.55,5156.55,-1.0,False
415,1772121600,2026-02-26 16:00,5176.79,5128.85,5344.54,3.5,True
416,1772133300,2026-02-26 19:15,5185.44,5158.9,5344.5,5.992,True
417,1772156700,2026-02-27 01:45,5194.09,5166.07,5345.07,5.388,True
418,1772182800,2026-02-27 09:00,5178.54,5173.49,5173.49,-1.0,False
419,1772189100,2026-02-27 10:45,5177.71,5168.01,5345.28,17.283,True
420,1772216100,2026-02-27 18:15,5230.65,5219.71,5344.37,10.391,True
421,1772459100,2026-03-02 13:45,5394,5380.65,5380.65,-1.0,False
422,1772464500,2026-03-02 15:15,5330.8,5304.02,5304.02,-1.0,False
423,1772469900,2026-03-02 16:45,5290.05,5257.49,5343.27,1.634,True
424,1772494200,2026-03-02 23:30,5330.65,5320.3,5345.24,1.41,True
425,1772505900,2026-03-03 02:45,5366.91,5331.47,5331.47,-1.0,False
426,1772520300,2026-03-03 06:45,5310.43,5277.8,5277.8,-1.0,False
427,1772532000,2026-03-03 10:00,5272.68,5223.94,5223.94,-1.0,False
428,1772831700,2026-03-06 21:15,5168.24,5148.81,5148.81,-1.0,False
429,1773107100,2026-03-10 01:45,5184.03,5123.24,5123.24,-1.0,False
430,1773117900,2026-03-10 04:45,5163.9,5152.9,5165.46,0.142,True
431,1773129600,2026-03-10 08:00,5179.92,5157.69,5157.69,-1.0,False
432,1773141300,2026-03-10 11:15,5182.93,5155.37,5222.46,1.434,True
433,1773169200,2026-03-10 19:00,5198.07,5159.37,5159.37,-1.0,False
434,1773189900,2026-03-11 00:45,5215.65,5185.88,5185.88,-1.0,False
435,1773197100,2026-03-11 02:45,5217.44,5192.91,5192.91,-1.0,False
436,1773209700,2026-03-11 06:15,5206.43,5190.12,5190.12,-1.0,False
437,1773220500,2026-03-11 09:15,5187.75,5174.42,5174.42,-1.0,False
438,1773239400,2026-03-11 14:30,5183.3,5147.87,5147.87,-1.0,False
439,1773252900,2026-03-11 18:15,5177.53,5153.87,5153.87,-1.0,False
