candidate_id,timestamp,source,unknown_rank,at_D1_demand,near_custom_ob_demand,inside_custom_ob_demand,supply_overhead,inside_custom_ob_supply
C2602,2021-09-07 22:00,fractal_3_3,UNKNOWN_BOM_LIKE,0,1,0,0,0
C2604,2021-09-08 06:00,fractal_3_3,UNKNOWN_BOM_LIKE,0,0,1,0,0
C2605,2021-09-08 10:00,fractal_3_3,UNKNOWN_LOW_PRIORITY,0,0,0,0,0
C2606,2021-09-08 14:00,fractal_3_3,UNKNOWN_LOW_PRIORITY,0,0,0,0,0
C2607,2021-09-08 18:00,fractal_3_3,UNKNOWN_LOW_PRIORITY,0,0,0,0,0
C2608,2021-09-08 22:00,fractal_3_3,UNKNOWN_LOW_PRIORITY,0,0,0,0,0
C2610,2021-09-09 06:00,fractal_3_3,UNKNOWN_NAO_LIKE,0,0,0,0,1
C2611,2021-09-09 10:00,fractal_3_3,UNKNOWN_NAO_LIKE,0,0,1,1,0
C2612,2021-09-09 14:00,fractal_3_3,UNKNOWN_NAO_LIKE,0,0,0,0,1
C2613,2021-09-09 18:00,fractal_3_3,UNKNOWN_NAO_LIKE,0,1,0,0,1
C2614,2021-09-09 22:00,fractal_3_3,UNKNOWN_NAO_LIKE,0,0,0,0,1
C2617,2021-09-10 10:00,fractal_3_3,UNKNOWN_BOM_LIKE,0,1,0,0,0
C2621,2021-09-13 02:00,fractal_3_3,UNKNOWN_NAO_LIKE,0,1,0,1,0
C2622,2021-09-13 06:00,fractal_3_3,UNKNOWN_NAO_LIKE,0,0,1,1,0
C2623,2021-09-13 10:00,fractal_3_3,UNKNOWN_NAO_LIKE,0,1,0,1,0
C2625,2021-09-13 18:00,fractal_3_3,UNKNOWN_NAO_LIKE,0,1,0,1,0
C2626,2021-09-13 22:00,fractal_3_3,UNKNOWN_NAO_LIKE,0,1,0,1,0
C2627,2021-09-14 02:00,fractal_3_3,UNKNOWN_NAO_LIKE,0,1,0,1,0
C2663,2021-09-22 02:00,swing_high_simples,UNKNOWN_LOW_PRIORITY,0,0,0,0,0
C2664,2021-09-22 06:00,swing_high_simples,UNKNOWN_NAO_LIKE,0,0,0,0,1
C2666,2021-09-22 14:00,swing_high_simples,UNKNOWN_NAO_LIKE,0,0,0,0,1
C2670,2021-09-23 06:00,fractal_3_3,UNKNOWN_NAO_LIKE,0,0,0,1,0
C2705,2021-10-01 02:00,fractal_3_3,UNKNOWN_NAO_LIKE,1,0,0,1,0
C2711,2021-10-04 02:00,fractal_3_3,UNKNOWN_NAO_LIKE,1,1,0,1,0
C2713,2021-10-04 10:00,fractal_3_3,UNKNOWN_NAO_LIKE,1,0,1,1,0
C2714,2021-10-04 14:00,fractal_3_3,UNKNOWN_NAO_LIKE,0,0,0,1,1
C2715,2021-10-04 18:00,fractal_3_3,UNKNOWN_NEEDS_VISUAL,0,0,0,0,0
C2719,2021-10-05 10:00,fractal_3_3,UNKNOWN_NAO_LIKE,1,0,1,1,0
C2720,2021-10-05 14:00,fractal_3_3,UNKNOWN_NAO_LIKE,1,0,0,1,0
C2724,2021-10-06 06:00,fractal_3_3,UNKNOWN_NAO_LIKE,1,0,0,1,0
C2726,2021-10-06 14:00,fractal_3_3,UNKNOWN_NAO_LIKE,0,0,0,1,1
C2727,2021-10-06 18:00,fractal_3_3,UNKNOWN_NAO_LIKE,0,0,0,1,1
C2737,2021-10-08 10:00,fractal_3_3,UNKNOWN_NAO_LIKE,0,0,0,1,0
C2747,2021-10-12 02:00,fractal_3_3,UNKNOWN_NAO_LIKE,0,1,0,1,0
C2749,2021-10-12 10:00,fractal_3_3,UNKNOWN_NAO_LIKE,0,0,0,1,0
C2752,2021-10-12 22:00,fractal_3_3,UNKNOWN_NAO_LIKE,1,0,0,1,0
C2753,2021-10-13 02:00,fractal_3_3,UNKNOWN_NAO_LIKE,1,0,0,1,0
C2754,2021-10-13 06:00,fractal_3_3,UNKNOWN_NAO_LIKE,1,0,0,1,1
C2757,2021-10-13 18:00,fractal_3_3,UNKNOWN_NAO_LIKE,0,0,0,1,0
C2762,2021-10-14 14:00,fractal_3_3,UNKNOWN_NAO_LIKE,0,0,0,1,0
C2765,2021-10-15 02:00,fractal_3_3,UNKNOWN_NEEDS_VISUAL,0,0,0,0,0
C2766,2021-10-15 06:00,fractal_3_3,UNKNOWN_NAO_LIKE,0,0,0,1,0
C2769,2021-10-15 18:00,fractal_3_3,UNKNOWN_BOM_LIKE,1,1,0,0,0
C2771,2021-10-18 02:00,fractal_3_3,UNKNOWN_BOM_LIKE,1,0,1,0,0
C2774,2021-10-18 14:00,fractal_3_3,UNKNOWN_BOM_LIKE,1,0,0,0,0
C2775,2021-10-18 18:00,fractal_3_3,UNKNOWN_BOM_LIKE,1,0,0,0,0
C2779,2021-10-19 10:00,fractal_3_3,UNKNOWN_NAO_LIKE,0,0,0,1,0
C2781,2021-10-19 18:00,fractal_3_3,UNKNOWN_BOM_LIKE,1,1,0,0,0
C2787,2021-10-20 18:00,fractal_3_3,UNKNOWN_NAO_LIKE,0,0,0,1,0
C2788,2021-10-20 22:00,fractal_3_3,UNKNOWN_NAO_LIKE,0,0,0,1,0
C2789,2021-10-21 02:00,fractal_3_3,UNKNOWN_NAO_LIKE,0,0,0,1,1
C2790,2021-10-21 06:00,fractal_3_3,UNKNOWN_NAO_LIKE,0,0,0,1,1
C2793,2021-10-21 18:00,fractal_3_3,UNKNOWN_NAO_LIKE,0,0,0,1,1
C2794,2021-10-21 22:00,fractal_3_3,UNKNOWN_NAO_LIKE,0,0,0,1,1
C2795,2021-10-22 02:00,fractal_3_3,UNKNOWN_NAO_LIKE,0,1,0,1,0
C2799,2021-10-22 18:00,fractal_3_3,UNKNOWN_LOW_PRIORITY,0,0,0,0,0
C2801,2021-10-25 02:00,fractal_3_3,UNKNOWN_NAO_LIKE,0,0,0,1,0
C2802,2021-10-25 06:00,fractal_3_3,UNKNOWN_NAO_LIKE,0,0,0,1,0
C2804,2021-10-25 14:00,fractal_3_3,UNKNOWN_NAO_LIKE,0,0,0,1,1
C2805,2021-10-25 18:00,fractal_3_3,UNKNOWN_NAO_LIKE,0,0,0,1,1
C2808,2021-10-26 06:00,fractal_3_3,UNKNOWN_NAO_LIKE,0,0,0,1,1
C2810,2021-10-26 14:00,fractal_3_3,UNKNOWN_NAO_LIKE,0,0,1,1,0
C2811,2021-10-26 18:00,fractal_3_3,UNKNOWN_NAO_LIKE,0,1,0,1,0
C2814,2021-10-27 06:00,fractal_3_3,UNKNOWN_NAO_LIKE,0,0,1,1,0
C2817,2021-10-27 18:00,fractal_3_3,UNKNOWN_NAO_LIKE,0,0,0,1,0
C2818,2021-10-27 22:00,fractal_3_3,UNKNOWN_NAO_LIKE,0,0,0,1,0
C2819,2021-10-28 02:00,fractal_3_3,UNKNOWN_NAO_LIKE,0,0,0,0,1
C2820,2021-10-28 06:00,fractal_3_3,UNKNOWN_NAO_LIKE,0,0,0,1,0
C2821,2021-10-28 10:00,fractal_3_3,UNKNOWN_NAO_LIKE,0,0,0,1,1
C2822,2021-10-28 14:00,fractal_3_3,UNKNOWN_NAO_LIKE,0,0,0,1,0
C2823,2021-10-28 18:00,fractal_3_3,UNKNOWN_NAO_LIKE,0,0,0,1,0
C2825,2021-10-29 02:00,fractal_3_3,UNKNOWN_NAO_LIKE,0,0,0,1,0
C2826,2021-10-29 06:00,fractal_3_3,UNKNOWN_NAO_LIKE,0,0,1,1,0
C2829,2021-10-29 18:00,fractal_3_3,UNKNOWN_NAO_LIKE,0,0,0,1,0
C2830,2021-10-31 22:00,fractal_3_3,UNKNOWN_NAO_LIKE,0,0,0,1,0
C2831,2021-11-01 02:00,fractal_3_3,UNKNOWN_NAO_LIKE,0,0,0,1,0
C2832,2021-11-01 06:00,fractal_3_3,UNKNOWN_NAO_LIKE,0,0,0,1,0
C2834,2021-11-01 14:00,fractal_3_3,UNKNOWN_NAO_LIKE,0,0,0,1,0
C2839,2021-11-02 10:00,fractal_3_3,UNKNOWN_NAO_LIKE,0,0,0,1,1
C2841,2021-11-02 18:00,fractal_3_3,UNKNOWN_NAO_LIKE,0,0,0,1,0
C2847,2021-11-03 18:00,fractal_3_3,UNKNOWN_BOM_LIKE,1,0,0,0,0
C2848,2021-11-03 22:00,fractal_3_3,UNKNOWN_NAO_LIKE,1,0,0,1,0
C2852,2021-11-04 14:00,fractal_3_3,UNKNOWN_NAO_LIKE,0,0,0,1,1
C2859,2021-11-05 18:00,fractal_3_3,UNKNOWN_NAO_LIKE,0,0,0,1,0
C2860,2021-11-07 23:00,fractal_3_3,UNKNOWN_NAO_LIKE,0,0,0,1,0
C2862,2021-11-08 07:00,fractal_3_3,UNKNOWN_NAO_LIKE,0,0,0,1,0
C2863,2021-11-08 11:00,fractal_3_3,UNKNOWN_NAO_LIKE,0,0,0,1,0
C2865,2021-11-08 19:00,swing_high_simples,UNKNOWN_NAO_LIKE,0,0,0,1,0
C2866,2021-11-08 23:00,swing_high_simples,UNKNOWN_NAO_LIKE,0,0,0,1,0
C2867,2021-11-09 03:00,swing_high_simples,UNKNOWN_NAO_LIKE,0,0,0,1,0
C2869,2021-11-09 11:00,swing_high_simples,UNKNOWN_NAO_LIKE,0,0,0,0,1
C2873,2021-11-10 03:00,swing_high_simples,UNKNOWN_BOM_LIKE,0,0,1,0,0
C2896,2021-11-15 23:00,fractal_3_3,UNKNOWN_BOM_LIKE,0,1,0,0,0
C2898,2021-11-16 07:00,fractal_3_3,UNKNOWN_NAO_LIKE,0,0,0,1,0
C2905,2021-11-17 11:00,fractal_3_3,UNKNOWN_NAO_LIKE,0,0,0,1,0
C2906,2021-11-17 15:00,fractal_3_3,UNKNOWN_NAO_LIKE,0,0,0,1,0
C2907,2021-11-17 19:00,fractal_3_3,UNKNOWN_NAO_LIKE,0,0,0,1,0
C2908,2021-11-17 23:00,fractal_3_3,UNKNOWN_NAO_LIKE,0,0,0,1,0
C2922,2021-11-22 07:00,fractal_3_3,UNKNOWN_NAO_LIKE,0,0,0,1,0
C2925,2021-11-22 19:00,fractal_3_3,UNKNOWN_LOW_PRIORITY,0,0,0,0,0
C2926,2021-11-22 23:00,fractal_3_3,UNKNOWN_LOW_PRIORITY,0,0,0,0,0
C2928,2021-11-23 07:00,fractal_3_3,UNKNOWN_BOM_LIKE,0,1,0,0,0
C2944,2021-11-26 03:00,fractal_3_3,UNKNOWN_LOW_PRIORITY,0,0,0,0,0
C2946,2021-11-26 11:00,fractal_3_3,UNKNOWN_LOW_PRIORITY,0,0,0,0,0
C2948,2021-11-28 23:00,fractal_3_3,UNKNOWN_BOM_LIKE,1,1,0,0,0
C2950,2021-11-29 07:00,fractal_3_3,UNKNOWN_NAO_LIKE,0,0,0,1,0
C2956,2021-11-30 07:00,fractal_3_3,UNKNOWN_NAO_LIKE,0,0,0,1,0
C2957,2021-11-30 11:00,fractal_3_3,UNKNOWN_NAO_LIKE,0,0,0,1,0
C2991,2021-12-08 03:00,fractal_3_3,UNKNOWN_NAO_LIKE,1,0,0,1,0
C2992,2021-12-08 07:00,fractal_3_3,UNKNOWN_NAO_LIKE,1,0,0,1,0
C3011,2021-12-13 11:00,fractal_3_3,UNKNOWN_NAO_LIKE,1,0,0,1,1
C3015,2021-12-14 03:00,fractal_3_3,UNKNOWN_NAO_LIKE,1,0,0,1,1
C3029,2021-12-16 11:00,fractal_3_3,UNKNOWN_NAO_LIKE,0,0,0,1,0
C3030,2021-12-16 15:00,fractal_3_3,UNKNOWN_NAO_LIKE,0,0,0,1,0
C3031,2021-12-16 19:00,fractal_3_3,UNKNOWN_NAO_LIKE,0,0,0,1,0
C3032,2021-12-16 23:00,fractal_3_3,UNKNOWN_NAO_LIKE,0,0,0,0,1
C3036,2021-12-17 15:00,fractal_3_3,UNKNOWN_NAO_LIKE,0,0,0,0,1
C3037,2021-12-17 19:00,fractal_3_3,UNKNOWN_NAO_LIKE,0,0,0,1,0
C3038,2021-12-19 23:00,fractal_3_3,UNKNOWN_NAO_LIKE,0,0,0,0,1
C3040,2021-12-20 07:00,fractal_3_3,UNKNOWN_NAO_LIKE,0,0,0,1,0
C3048,2021-12-21 15:00,fractal_3_3,UNKNOWN_NAO_LIKE,0,0,0,1,0
C3049,2021-12-21 19:00,fractal_3_3,UNKNOWN_NAO_LIKE,0,0,0,1,0
C3050,2021-12-21 23:00,fractal_3_3,UNKNOWN_NAO_LIKE,0,0,0,1,0
C3052,2021-12-22 07:00,fractal_3_3,UNKNOWN_NAO_LIKE,0,0,1,1,0
C3053,2021-12-22 11:00,fractal_3_3,UNKNOWN_NAO_LIKE,0,0,1,1,0
C3070,2021-12-28 07:00,fractal_3_3,UNKNOWN_LOW_PRIORITY,0,0,0,0,0
C3071,2021-12-28 11:00,fractal_3_3,UNKNOWN_LOW_PRIORITY,0,0,0,0,0
C3085,2021-12-30 19:00,fractal_3_3,UNKNOWN_NAO_LIKE,0,0,0,0,1
C3086,2021-12-30 23:00,fractal_3_3,UNKNOWN_NAO_LIKE,0,0,0,0,1
C3087,2021-12-31 03:00,fractal_3_3,UNKNOWN_NAO_LIKE,0,0,0,0,1
C3088,2021-12-31 07:00,fractal_3_3,UNKNOWN_NAO_LIKE,0,0,0,0,1
C3091,2021-12-31 19:00,swing_high_simples,UNKNOWN_LOW_PRIORITY,0,0,0,0,0
C3102,2022-01-04 15:00,fractal_3_3,UNKNOWN_NAO_LIKE,0,0,0,1,0
C3103,2022-01-04 19:00,fractal_3_3,UNKNOWN_NAO_LIKE,0,0,0,1,0
C3104,2022-01-04 23:00,fractal_3_3,UNKNOWN_NAO_LIKE,1,0,0,1,0
C3106,2022-01-05 07:00,fractal_3_3,UNKNOWN_NAO_LIKE,0,0,0,1,0
C3118,2022-01-07 07:00,swing_high_simples,UNKNOWN_BOM_LIKE,1,0,0,0,0
C3119,2022-01-07 11:00,swing_high_simples,UNKNOWN_BOM_LIKE,1,1,0,0,0
C3126,2022-01-10 15:00,fractal_3_3,UNKNOWN_LOW_PRIORITY,0,0,0,0,0
C3134,2022-01-11 23:00,fractal_3_3,UNKNOWN_NAO_LIKE,0,0,0,1,0
C3135,2022-01-12 03:00,fractal_3_3,UNKNOWN_NAO_LIKE,0,0,0,1,0
C3136,2022-01-12 07:00,fractal_3_3,UNKNOWN_NAO_LIKE,0,0,0,1,0
C3139,2022-01-12 19:00,fractal_3_3,UNKNOWN_NAO_LIKE,0,0,0,0,1
C3147,2022-01-14 03:00,fractal_3_3,UNKNOWN_NAO_LIKE,0,0,0,0,1
C3150,2022-01-14 15:00,fractal_3_3,UNKNOWN_NAO_LIKE,0,0,1,1,0
C3151,2022-01-14 19:00,fractal_3_3,UNKNOWN_NAO_LIKE,0,0,1,1,0
C3162,2022-01-18 15:00,fractal_3_3,UNKNOWN_NAO_LIKE,0,0,0,1,0
C3178,2022-01-21 07:00,fractal_3_3,UNKNOWN_NAO_LIKE,0,0,0,1,0
C3181,2022-01-21 19:00,fractal_3_3,UNKNOWN_NAO_LIKE,0,0,0,1,0
C3182,2022-01-23 23:00,fractal_3_3,UNKNOWN_NAO_LIKE,0,0,0,1,0
C3183,2022-01-24 03:00,fractal_3_3,UNKNOWN_NAO_LIKE,0,0,0,1,1
C3190,2022-01-25 07:00,fractal_3_3,UNKNOWN_NAO_LIKE,0,1,0,1,0
C3192,2022-01-25 15:00,fractal_3_3,UNKNOWN_NAO_LIKE,0,0,0,1,0
C3194,2022-01-25 23:00,fractal_3_3,UNKNOWN_NAO_LIKE,0,0,0,1,0
C3196,2022-01-26 07:00,fractal_3_3,UNKNOWN_NAO_LIKE,0,0,0,1,0
C3197,2022-01-26 11:00,fractal_3_3,UNKNOWN_NAO_LIKE,0,1,1,1,0
C3203,2022-01-27 11:00,fractal_3_3,UNKNOWN_BOM_LIKE,1,0,0,0,0
C3206,2022-01-27 23:00,fractal_3_3,UNKNOWN_BOM_LIKE,1,0,0,0,0
C3219,2022-02-01 03:00,fractal_3_3,UNKNOWN_BOM_LIKE,1,0,0,0,0
C3238,2022-02-04 07:00,fractal_3_3,UNKNOWN_LOW_PRIORITY,0,0,0,0,0
C3242,2022-02-06 23:00,fractal_3_3,UNKNOWN_LOW_PRIORITY,0,0,0,0,0
C3243,2022-02-07 03:00,fractal_3_3,UNKNOWN_LOW_PRIORITY,0,0,0,0,0
C3244,2022-02-07 07:00,fractal_3_3,UNKNOWN_LOW_PRIORITY,0,0,0,0,0
C3245,2022-02-07 11:00,fractal_3_3,UNKNOWN_LOW_PRIORITY,0,0,0,0,0
C3252,2022-02-08 15:00,fractal_3_3,UNKNOWN_NAO_LIKE,0,0,0,1,0
C3254,2022-02-08 23:00,fractal_3_3,UNKNOWN_NEEDS_VISUAL,0,0,0,0,0
C3255,2022-02-09 03:00,fractal_3_3,UNKNOWN_LOW_PRIORITY,0,0,0,0,0
C3256,2022-02-09 07:00,fractal_3_3,UNKNOWN_NEEDS_VISUAL,0,0,0,0,0
C3259,2022-02-09 19:00,swing_high_simples,UNKNOWN_NAO_LIKE,0,0,0,1,0
C3261,2022-02-10 03:00,swing_high_simples,UNKNOWN_NEEDS_VISUAL,0,0,0,0,0
C3262,2022-02-10 07:00,swing_high_simples,UNKNOWN_NAO_LIKE,0,0,0,1,1
C3266,2022-02-10 23:00,fractal_3_3,UNKNOWN_NAO_LIKE,0,0,0,1,0
C3268,2022-02-11 07:00,fractal_3_3,UNKNOWN_NAO_LIKE,0,0,1,1,0
C3269,2022-02-11 11:00,fractal_3_3,UNKNOWN_NAO_LIKE,0,1,0,1,0
C3273,2022-02-14 03:00,fractal_3_3,UNKNOWN_NAO_LIKE,0,0,0,1,0
C3274,2022-02-14 07:00,fractal_3_3,UNKNOWN_NEEDS_VISUAL,0,0,0,0,0
C3277,2022-02-14 19:00,fractal_3_3,UNKNOWN_LOW_PRIORITY,0,0,0,0,0
C3279,2022-02-15 03:00,swing_high_simples,UNKNOWN_LOW_PRIORITY,0,0,0,0,0
C3281,2022-02-15 11:00,fractal_3_3,UNKNOWN_LOW_PRIORITY,0,0,0,0,0
C3282,2022-02-15 15:00,fractal_3_3,UNKNOWN_NAO_LIKE,0,0,0,1,0
C3283,2022-02-15 19:00,fractal_3_3,UNKNOWN_NAO_LIKE,0,0,0,1,0
C3284,2022-02-15 23:00,fractal_3_3,UNKNOWN_NAO_LIKE,0,0,0,1,0
C3285,2022-02-16 03:00,fractal_3_3,UNKNOWN_NAO_LIKE,0,1,0,1,0
C3287,2022-02-16 11:00,fractal_3_3,UNKNOWN_NAO_LIKE,0,0,0,1,0
C3289,2022-02-16 19:00,fractal_3_3,UNKNOWN_NAO_LIKE,0,0,0,1,0
C3290,2022-02-16 23:00,fractal_3_3,UNKNOWN_NAO_LIKE,0,0,0,1,0
C3294,2022-02-17 15:00,swing_high_simples,UNKNOWN_LOW_PRIORITY,0,0,0,0,0
C3295,2022-02-17 19:00,swing_high_simples,UNKNOWN_LOW_PRIORITY,0,0,0,0,0
C3300,2022-02-18 15:00,swing_high_simples,UNKNOWN_NAO_LIKE,0,0,0,0,1
C3301,2022-02-18 19:00,swing_high_simples,UNKNOWN_NAO_LIKE,0,0,0,0,1
C3302,2022-02-20 23:00,swing_high_simples,UNKNOWN_NEEDS_VISUAL,0,0,0,0,0
C3305,2022-02-21 11:00,swing_high_simples,UNKNOWN_NAO_LIKE,0,1,0,0,1
C3307,2022-02-21 19:00,fractal_3_3,UNKNOWN_NAO_LIKE,0,0,0,0,1
C3308,2022-02-21 23:00,fractal_3_3,UNKNOWN_LOW_PRIORITY,0,0,0,0,0
C3309,2022-02-22 03:00,fractal_3_3,UNKNOWN_LOW_PRIORITY,0,0,0,0,0
C3312,2022-02-22 15:00,fractal_3_3,UNKNOWN_NAO_LIKE,0,0,0,1,0
C3317,2022-02-23 11:00,fractal_3_3,UNKNOWN_NAO_LIKE,0,0,0,1,0
C3318,2022-02-23 15:00,fractal_3_3,UNKNOWN_NAO_LIKE,0,0,0,0,1
C3319,2022-02-23 19:00,fractal_3_3,UNKNOWN_NAO_LIKE,0,0,0,0,1
C3328,2022-02-25 07:00,fractal_3_3,UNKNOWN_NAO_LIKE,0,0,0,1,0
C3330,2022-02-25 15:00,fractal_3_3,UNKNOWN_BOM_LIKE,0,1,0,0,0
C3331,2022-02-25 19:00,fractal_3_3,UNKNOWN_BOM_LIKE,0,1,0,0,0
C3332,2022-02-27 23:00,fractal_3_3,UNKNOWN_NAO_LIKE,0,0,0,1,0
C3333,2022-02-28 03:00,fractal_3_3,UNKNOWN_NAO_LIKE,0,0,0,1,0
C3335,2022-02-28 11:00,fractal_3_3,UNKNOWN_NAO_LIKE,0,0,0,1,0
C3336,2022-02-28 15:00,fractal_3_3,UNKNOWN_NAO_LIKE,0,1,0,1,0
C3337,2022-02-28 19:00,fractal_3_3,UNKNOWN_NAO_LIKE,0,0,0,1,0
C3338,2022-02-28 23:00,fractal_3_3,UNKNOWN_NAO_LIKE,0,0,0,1,0
C3339,2022-03-01 03:00,fractal_3_3,UNKNOWN_NAO_LIKE,0,0,0,1,0
C3344,2022-03-01 23:00,fractal_3_3,UNKNOWN_NAO_LIKE,0,0,0,1,0
C3345,2022-03-02 03:00,fractal_3_3,UNKNOWN_NAO_LIKE,0,0,0,1,0
C3347,2022-03-02 11:00,fractal_3_3,UNKNOWN_NAO_LIKE,0,0,0,1,0
C3350,2022-03-02 23:00,fractal_3_3,UNKNOWN_NAO_LIKE,0,1,0,1,0
C3351,2022-03-03 03:00,fractal_3_3,UNKNOWN_NAO_LIKE,0,1,0,1,0
C3355,2022-03-03 19:00,fractal_3_3,UNKNOWN_NAO_LIKE,0,0,0,1,0
C3356,2022-03-03 23:00,fractal_3_3,UNKNOWN_NAO_LIKE,0,0,0,1,0
C3357,2022-03-04 03:00,fractal_3_3,UNKNOWN_NAO_LIKE,0,0,0,1,0
C3361,2022-03-04 19:00,swing_high_simples,UNKNOWN_NAO_LIKE,0,0,0,0,1
C3363,2022-03-07 03:00,fractal_3_3,UNKNOWN_LOW_PRIORITY,0,0,0,0,0
C3365,2022-03-07 11:00,fractal_3_3,UNKNOWN_LOW_PRIORITY,0,0,0,0,0
C3366,2022-03-07 15:00,fractal_3_3,UNKNOWN_LOW_PRIORITY,0,0,0,0,0
C3368,2022-03-07 23:00,fractal_3_3,UNKNOWN_NAO_LIKE,0,0,0,1,0
C3370,2022-03-08 07:00,fractal_3_3,UNKNOWN_LOW_PRIORITY,0,0,0,0,0
C3375,2022-03-09 03:00,swing_high_simples,UNKNOWN_LOW_PRIORITY,0,0,0,0,0
C3376,2022-03-09 07:00,fractal_3_3,UNKNOWN_NAO_LIKE,0,0,0,1,0
C3377,2022-03-09 11:00,fractal_3_3,UNKNOWN_NAO_LIKE,0,0,0,1,0
C3379,2022-03-09 19:00,fractal_3_3,UNKNOWN_NAO_LIKE,0,0,0,1,0
C3381,2022-03-10 03:00,fractal_3_3,UNKNOWN_NAO_LIKE,0,1,0,1,0
C3382,2022-03-10 07:00,fractal_3_3,UNKNOWN_NAO_LIKE,0,0,0,1,0
C3383,2022-03-10 11:00,fractal_3_3,UNKNOWN_NAO_LIKE,0,0,0,1,0
C3384,2022-03-10 15:00,fractal_3_3,UNKNOWN_NAO_LIKE,0,0,0,1,0
C3385,2022-03-10 19:00,fractal_3_3,UNKNOWN_NAO_LIKE,0,0,0,1,0
C3386,2022-03-10 23:00,fractal_3_3,UNKNOWN_NAO_LIKE,0,0,0,1,0
C3387,2022-03-11 03:00,fractal_3_3,UNKNOWN_NAO_LIKE,0,1,0,1,0
C3388,2022-03-11 07:00,fractal_3_3,UNKNOWN_NAO_LIKE,0,1,0,1,0
C3389,2022-03-11 11:00,fractal_3_3,UNKNOWN_NAO_LIKE,0,1,1,1,0
C3390,2022-03-11 15:00,fractal_3_3,UNKNOWN_NAO_LIKE,0,1,0,1,0
C3391,2022-03-11 19:00,fractal_3_3,UNKNOWN_NEEDS_VISUAL,0,0,0,0,0
C3392,2022-03-13 22:00,swing_high_simples,UNKNOWN_NAO_LIKE,0,1,1,1,0
C3393,2022-03-14 02:00,swing_high_simples,UNKNOWN_NAO_LIKE,0,1,1,1,0
C3394,2022-03-14 06:00,fractal_3_3,UNKNOWN_NAO_LIKE,0,0,1,1,0
C3395,2022-03-14 10:00,fractal_3_3,UNKNOWN_NAO_LIKE,0,0,1,1,0
C3396,2022-03-14 14:00,fractal_3_3,UNKNOWN_NAO_LIKE,0,0,0,1,0
C3401,2022-03-15 10:00,fractal_3_3,UNKNOWN_BOM_LIKE,1,0,1,0,0
C3402,2022-03-15 14:00,fractal_3_3,UNKNOWN_BOM_LIKE,1,1,0,0,0
C3403,2022-03-15 18:00,fractal_3_3,UNKNOWN_BOM_LIKE,1,0,1,0,0
C3404,2022-03-15 22:00,fractal_3_3,UNKNOWN_BOM_LIKE,1,0,1,0,0
C3405,2022-03-16 02:00,fractal_3_3,UNKNOWN_BOM_LIKE,1,0,1,0,0
C3406,2022-03-16 06:00,fractal_3_3,UNKNOWN_BOM_LIKE,1,1,0,0,0
C3407,2022-03-16 10:00,fractal_3_3,UNKNOWN_BOM_LIKE,1,0,1,0,0
C3410,2022-03-16 22:00,fractal_3_3,UNKNOWN_LOW_PRIORITY,0,0,0,0,0
C3411,2022-03-17 02:00,fractal_3_3,UNKNOWN_LOW_PRIORITY,0,0,0,0,0
C3412,2022-03-17 06:00,fractal_3_3,UNKNOWN_LOW_PRIORITY,0,0,0,0,0
C3417,2022-03-18 02:00,fractal_3_3,UNKNOWN_LOW_PRIORITY,0,0,0,0,0
C3419,2022-03-18 10:00,fractal_3_3,UNKNOWN_NAO_LIKE,0,0,0,1,0
C3420,2022-03-18 14:00,fractal_3_3,UNKNOWN_NAO_LIKE,0,0,0,1,0
C3425,2022-03-21 10:00,fractal_3_3,UNKNOWN_NAO_LIKE,0,0,1,1,0
C3426,2022-03-21 14:00,fractal_3_3,UNKNOWN_NAO_LIKE,0,1,0,1,0
C3427,2022-03-21 18:00,fractal_3_3,UNKNOWN_NAO_LIKE,0,0,0,1,0
C3428,2022-03-21 22:00,fractal_3_3,UNKNOWN_NAO_LIKE,0,1,0,1,0
C3429,2022-03-22 02:00,fractal_3_3,UNKNOWN_NAO_LIKE,0,0,0,1,0
C3443,2022-03-24 10:00,fractal_3_3,UNKNOWN_LOW_PRIORITY,0,0,0,0,0
C3447,2022-03-25 02:00,fractal_3_3,UNKNOWN_LOW_PRIORITY,0,0,0,0,0
C3448,2022-03-25 06:00,fractal_3_3,UNKNOWN_NAO_LIKE,0,0,0,0,1
C3449,2022-03-25 10:00,fractal_3_3,UNKNOWN_NAO_LIKE,0,0,0,1,0
C3450,2022-03-25 14:00,fractal_3_3,UNKNOWN_NAO_LIKE,0,0,0,1,0
C3451,2022-03-25 18:00,fractal_3_3,UNKNOWN_NAO_LIKE,0,0,0,0,1
C3474,2022-03-31 14:00,fractal_3_3,UNKNOWN_BOM_LIKE,1,0,0,0,0
C3491,2022-04-05 10:00,fractal_3_3,UNKNOWN_NAO_LIKE,0,0,0,0,1
C3509,2022-04-08 10:00,fractal_3_3,UNKNOWN_LOW_PRIORITY,0,0,0,0,0
C3510,2022-04-08 14:00,fractal_3_3,UNKNOWN_LOW_PRIORITY,0,0,0,0,0
C3511,2022-04-08 18:00,fractal_3_3,UNKNOWN_LOW_PRIORITY,0,0,0,0,0
C3512,2022-04-10 22:00,fractal_3_3,UNKNOWN_LOW_PRIORITY,0,0,0,0,0
C3513,2022-04-11 02:00,fractal_3_3,UNKNOWN_LOW_PRIORITY,0,0,0,0,0
C3516,2022-04-11 14:00,fractal_3_3,UNKNOWN_LOW_PRIORITY,0,0,0,0,0
C3518,2022-04-11 22:00,fractal_3_3,UNKNOWN_LOW_PRIORITY,0,0,0,0,0
