candidate_id,timestamp,source,source_family,reason_flags,kept,prune_reason,GT_match,NAO_match,gt_id,notes
C2910,2021-11-18 07:00,topo_duplo,structural,,kept,,no,no,,classic_BOS/B
C2911,2021-11-18 11:00,topo_duplo,structural,,kept,,no,no,,classic_BOS/A
C2912,2021-11-18 15:00,topo_duplo,structural,,kept,,no,no,,classic_BOS/B
C2916,2021-11-19 07:00,topo_duplo,structural,,kept,,no,no,,classic_BOS/A
C2917,2021-11-19 11:00,topo_duplo,structural,,kept,,no,no,,classic_BOS/A
C2923,2021-11-22 11:00,topo_duplo,structural,,kept,,no,no,,classic_BOS/B
C2926,2021-11-22 23:00,fractal_3_3,fractal,BOS_fraco,kept,,no,no,,classic_BOS/A
C2928,2021-11-23 07:00,fractal_3_3,fractal,BOS_fraco,kept,,no,no,,classic_BOS/B
C2929,2021-11-23 11:00,topo_duplo,structural,,kept,,no,no,,classic_BOS/B
C2930,2021-11-23 15:00,topo_duplo,structural,,kept,,no,no,,classic_BOS/B
C2934,2021-11-24 07:00,topo_duplo,structural,bear_macro,kept,,no,no,,classic_BOS/B_ctx
C2935,2021-11-24 11:00,topo_duplo,structural,bear_macro,kept,,no,no,,classic_BOS/B
C2936,2021-11-24 15:00,topo_duplo,structural,bear_macro,kept,,no,no,,classic_BOS/A
C2941,2021-11-25 11:00,topo_duplo,structural,bear_macro,kept,,no,no,,classic_BOS/B
C2943,2021-11-25 23:00,fractal_2_2,fractal,overextended_entry|bear_macro,kept,,no,no,,classic_BOS/A
C2944,2021-11-26 03:00,fractal_3_3,fractal,BOS_fraco|bear_macro,kept,,no,no,,classic_BOS/A
C2945,2021-11-26 07:00,fractal_3_3,fractal,overextended_entry|BOS_fraco|bear_macro,kept,,no,no,,classic_BOS/A
C2946,2021-11-26 11:00,fractal_3_3,fractal,first_retomada|bear_macro,kept,,no,no,,classic_BOS/B_ctx
C2947,2021-11-26 15:00,topo_duplo,structural,overextended_entry|bear_macro,kept,,no,no,,classic_BOS/B
C2948,2021-11-28 23:00,fractal_3_3,fractal,first_retomada|bear_macro,kept,,no,no,,classic_BOS/A
C2949,2021-11-29 03:00,topo_duplo,structural,first_retomada|BOS_fraco|bear_macro,kept,,no,no,,classic_BOS/B
C2950,2021-11-29 07:00,fractal_3_3,fractal,first_retomada|bear_macro,kept,,no,no,,classic_BOS/A
C2955,2021-11-30 03:00,topo_duplo,structural,first_retomada|BOS_fraco|bear_macro,kept,,no,no,,classic_BOS/A
C2956,2021-11-30 07:00,fractal_3_3,fractal,first_retomada|bear_macro,kept,,no,no,,classic_BOS/A
C2957,2021-11-30 11:00,fractal_3_3,fractal,first_retomada|bear_macro,kept,,no,no,,classic_BOS/A
C2961,2021-12-01 03:00,nivel_interno,proximity,first_retomada|BOS_fraco|bear_macro,kept,,no,no,,classic_BOS/A
C2962,2021-12-01 07:00,nivel_interno,proximity,first_retomada|BOS_fraco|bear_macro,kept,,no,no,,classic_BOS/B
C2963,2021-12-01 11:00,nivel_interno,proximity,first_retomada|BOS_fraco|bear_macro,kept,,no,no,,classic_BOS/A
C2974,2021-12-03 07:00,nivel_interno,proximity,first_retomada|BOS_fraco|bear_macro,kept,,no,no,,classic_BOS/B
C2975,2021-12-03 11:00,nivel_interno,proximity,first_retomada|BOS_fraco|bear_macro,kept,,no,no,,classic_BOS/A
C2976,2021-12-03 15:00,nivel_interno,proximity,first_retomada|BOS_fraco|bear_macro,kept,,no,no,,classic_BOS/A
C2980,2021-12-06 07:00,topo_duplo,structural,first_retomada|bear_macro,kept,,no,no,,classic_BOS/B
C2981,2021-12-06 11:00,topo_duplo,structural,first_retomada|bear_macro,kept,,no,no,,classic_BOS/B
C2982,2021-12-06 15:00,topo_duplo,structural,first_retomada|bear_macro,kept,,no,no,,classic_BOS/A
C2986,2021-12-07 07:00,topo_duplo,structural,first_retomada|bear_macro,kept,,no,no,,classic_BOS/B
C2987,2021-12-07 11:00,topo_duplo,structural,first_retomada|bear_macro,kept,,no,no,,classic_BOS/B
C2988,2021-12-07 15:00,topo_duplo,structural,first_retomada|BOS_fraco|bear_macro,kept,,no,no,,classic_BOS/A
C2991,2021-12-08 03:00,fractal_3_3,fractal,first_retomada|bear_macro,kept,,no,no,,classic_BOS/B
C2992,2021-12-08 07:00,fractal_3_3,fractal,first_retomada|bear_macro,kept,,no,no,,classic_BOS/A
C2994,2021-12-08 15:00,topo_duplo,structural,first_retomada|BOS_fraco|bear_macro,kept,,no,no,,classic_BOS/A
C2998,2021-12-09 07:00,topo_duplo,structural,first_retomada|bear_macro,kept,,no,no,,classic_BOS/B
C2999,2021-12-09 11:00,topo_duplo,structural,first_retomada|bear_macro,kept,,no,no,,classic_BOS/B
C3000,2021-12-09 15:00,topo_duplo,structural,first_retomada|bear_macro,kept,,no,no,,classic_BOS/A
C3003,2021-12-10 03:00,nivel_interno,proximity,first_retomada|bear_macro,kept,,no,no,,classic_BOS/B
C3004,2021-12-10 07:00,nivel_interno,proximity,first_retomada|BOS_fraco|bear_macro,kept,,no,no,,classic_BOS/B
C3005,2021-12-10 11:00,topo_duplo,structural,first_retomada|bear_macro,kept,,no,no,,classic_BOS/A
C3006,2021-12-10 15:00,topo_duplo,structural,first_retomada|bear_macro,kept,,no,no,,classic_BOS/A
C3008,2021-12-12 23:00,topo_duplo,structural,first_retomada|BOS_fraco|bear_macro,kept,,no,no,,classic_BOS/A
C3010,2021-12-13 07:00,topo_duplo,structural,first_retomada|BOS_fraco|bear_macro,kept,,no,no,,classic_BOS/A
C3011,2021-12-13 11:00,fractal_3_3,fractal,first_retomada|bear_macro,kept,,no,no,,classic_BOS/A
C3012,2021-12-13 15:00,topo_duplo,structural,first_retomada|BOS_fraco|bear_macro,kept,,no,no,,classic_BOS/B
C3015,2021-12-14 03:00,fractal_3_3,fractal,first_retomada|bear_macro,kept,,no,no,,classic_BOS/A
C3016,2021-12-14 07:00,topo_duplo,structural,first_retomada|BOS_fraco|bear_macro,kept,,no,no,,classic_BOS/B
C3017,2021-12-14 11:00,topo_duplo,structural,first_retomada|bear_macro,kept,,no,no,,classic_BOS/B
C3023,2021-12-15 11:00,nivel_interno,proximity,first_retomada|BOS_fraco|bear_macro,kept,,no,no,,classic_BOS/A
C3025,2021-12-15 19:00,topo_duplo,structural,first_retomada|bear_macro,kept,,no,no,,classic_BOS/A
C3026,2021-12-15 23:00,topo_duplo,structural,first_retomada|bear_macro,kept,,no,no,,classic_BOS/A
C3028,2021-12-16 07:00,topo_duplo,structural,first_retomada|BOS_fraco|bear_macro,kept,,no,no,,classic_BOS/A
C3029,2021-12-16 11:00,fractal_3_3,fractal,first_retomada|bear_macro,kept,,no,no,,classic_BOS/A
C3030,2021-12-16 15:00,fractal_3_3,fractal,first_retomada|bear_macro,kept,,no,no,,classic_BOS/A
C3032,2021-12-16 23:00,fractal_3_3,fractal,first_retomada,kept,,no,no,,classic_BOS/A
C3033,2021-12-17 03:00,fractal_3_3,fractal,overextended_entry|first_retomada,kept,,no,no,,classic_BOS/A
C3034,2021-12-17 07:00,topo_duplo,structural,first_retomada,kept,,no,no,,classic_BOS/A
C3035,2021-12-17 11:00,topo_duplo,structural,first_retomada,kept,,no,no,,classic_BOS/B
C3036,2021-12-17 15:00,fractal_3_3,fractal,first_retomada,kept,,no,no,,classic_BOS/B
C3038,2021-12-19 23:00,fractal_3_3,fractal,first_retomada,kept,,no,no,,classic_BOS/A
C3040,2021-12-20 07:00,fractal_3_3,fractal,first_retomada,kept,,no,no,,classic_BOS/B
C3042,2021-12-20 15:00,fractal_3_3,fractal,first_retomada,kept,,yes,no,GT15,classic_BOS/A
C3044,2021-12-20 23:00,fractal_3_3,fractal,first_retomada|bear_macro,kept,,yes,no,GT15,classic_BOS/A
C3045,2021-12-21 03:00,fractal_3_3,fractal,first_retomada|bear_macro,kept,,yes,no,GT15,classic_BOS/B
C3046,2021-12-21 07:00,fractal_3_3,fractal,overextended_entry|first_retomada|bear_macro,kept,,no,no,,classic_BOS/A
C3048,2021-12-21 15:00,fractal_3_3,fractal,first_retomada|bear_macro,kept,,no,no,,classic_BOS/B
C3052,2021-12-22 07:00,fractal_3_3,fractal,first_retomada|bear_macro,kept,,no,no,,classic_BOS/A
C3053,2021-12-22 11:00,fractal_3_3,fractal,first_retomada|bear_macro,kept,,no,no,,classic_BOS/A
C3054,2021-12-22 15:00,fractal_3_3,fractal,overextended_entry|first_retomada|bear_macro,kept,,no,no,,classic_BOS/A
C3070,2021-12-28 07:00,fractal_3_3,fractal,BOS_fraco,kept,,no,no,,classic_BOS/A
C3071,2021-12-28 11:00,fractal_3_3,fractal,,kept,,no,no,,classic_BOS/B
C3077,2021-12-29 11:00,fractal_3_3,fractal,overextended_entry|first_retomada,kept,,no,no,,classic_BOS/A
C3078,2021-12-29 15:00,fractal_3_3,fractal,overextended_entry|first_retomada|BOS_fraco,kept,,no,no,,classic_BOS/A
C3082,2021-12-30 07:00,fractal_3_3,fractal,overextended_entry|first_retomada|BOS_fraco,kept,,no,no,,classic_BOS/A
C3086,2021-12-30 23:00,fractal_3_3,fractal,BOS_fraco,kept,,no,no,,classic_BOS/A
C3087,2021-12-31 03:00,fractal_3_3,fractal,BOS_fraco,kept,,no,no,,classic_BOS/A
C3088,2021-12-31 07:00,fractal_3_3,fractal,BOS_fraco,kept,,no,no,,classic_BOS/A
C3089,2021-12-31 11:00,fractal_3_3,fractal,overextended_entry|BOS_fraco,kept,,no,no,,classic_BOS/A
C3102,2022-01-04 15:00,fractal_3_3,fractal,BOS_fraco,kept,,no,no,,classic_BOS/A
C3104,2022-01-04 23:00,fractal_3_3,fractal,BOS_fraco,kept,,no,no,,classic_BOS/A
C3106,2022-01-05 07:00,fractal_3_3,fractal,BOS_fraco,kept,,no,no,,classic_BOS/A
C3107,2022-01-05 11:00,fractal_3_3,fractal,overextended_entry|BOS_fraco,kept,,no,no,,classic_BOS/A
C3108,2022-01-05 15:00,fractal_3_3,fractal,overextended_entry|BOS_fraco,kept,,no,no,,classic_BOS/B
C3113,2022-01-06 11:00,topo_duplo,structural,first_retomada,kept,,no,no,,classic_BOS/B
C3118,2022-01-07 07:00,swing_high_simples,structural,bear_macro,kept,,no,no,,classic_BOS/A
C3119,2022-01-07 11:00,swing_high_simples,structural,bear_macro,kept,,no,no,,classic_BOS/B
C3126,2022-01-10 15:00,fractal_3_3,fractal,BOS_fraco|bear_macro,kept,,no,no,,classic_BOS/A
C3132,2022-01-11 15:00,fractal_3_3,fractal,BOS_fraco,kept,,yes,no,GT17A,classic_BOS/A
C3134,2022-01-11 23:00,fractal_3_3,fractal,BOS_fraco,kept,,no,no,,classic_BOS/B
C3136,2022-01-12 07:00,fractal_3_3,fractal,,kept,,no,no,,classic_BOS/B
C3137,2022-01-12 11:00,fractal_3_3,fractal,overextended_entry,kept,,no,no,,classic_BOS/A
C3144,2022-01-13 15:00,fractal_3_3,fractal,overextended_entry,kept,,no,no,,classic_BOS/A
C3147,2022-01-14 03:00,fractal_3_3,fractal,first_retomada,kept,,no,no,,classic_BOS/A
C3150,2022-01-14 15:00,fractal_3_3,fractal,,kept,,no,no,,classic_BOS/B
C3159,2022-01-18 03:00,fractal_3_3,fractal,overextended_entry,kept,,no,no,,classic_BOS/B
C3161,2022-01-18 11:00,fractal_3_3,fractal,overextended_entry,kept,,no,no,,classic_BOS/A
C3162,2022-01-18 15:00,fractal_3_3,fractal,,kept,,no,no,,classic_BOS/B
C3168,2022-01-19 15:00,fractal_3_3,fractal,overextended_entry|first_retomada,kept,,no,no,,classic_BOS/A
C3178,2022-01-21 07:00,fractal_3_3,fractal,,kept,,no,no,,classic_BOS/B
C3179,2022-01-21 11:00,fractal_3_3,fractal,overextended_entry,kept,,no,no,,classic_BOS/A
C3184,2022-01-24 07:00,fractal_3_3,fractal,overextended_entry,kept,,no,no,,classic_BOS/A
C3186,2022-01-24 15:00,fractal_3_3,fractal,overextended_entry,kept,,no,no,,classic_BOS/A
C3187,2022-01-24 19:00,fractal_3_3,fractal,overextended_entry,kept,,no,no,,classic_BOS/A
C3190,2022-01-25 07:00,fractal_3_3,fractal,,kept,,no,no,,classic_BOS/B
C3191,2022-01-25 11:00,fractal_3_3,fractal,overextended_entry,kept,,no,no,,classic_BOS/A
C3192,2022-01-25 15:00,fractal_3_3,fractal,first_retomada|BOS_fraco,kept,,no,no,,classic_BOS/A
C3196,2022-01-26 07:00,fractal_3_3,fractal,,kept,,no,no,,classic_BOS/A
C3197,2022-01-26 11:00,fractal_3_3,fractal,,kept,,no,no,,classic_BOS/B
C3199,2022-01-26 19:00,topo_duplo,structural,overextended_entry,kept,,no,no,,classic_BOS/B
C3200,2022-01-26 23:00,topo_duplo,structural,,kept,,no,no,,classic_BOS/B
C3202,2022-01-27 07:00,topo_duplo,structural,first_retomada,kept,,no,no,,classic_BOS/A
C3203,2022-01-27 11:00,fractal_3_3,fractal,BOS_fraco,kept,,no,no,,classic_BOS/B
C3204,2022-01-27 15:00,topo_duplo,structural,BOS_fraco,kept,,no,no,,classic_BOS/B_ctx
C3214,2022-01-31 07:00,nivel_interno,proximity,BOS_fraco|bear_macro,kept,,no,no,,classic_BOS/A
C3215,2022-01-31 11:00,topo_duplo,structural,BOS_fraco|bear_macro,kept,,no,no,,classic_BOS/A
C3216,2022-01-31 15:00,topo_duplo,structural,BOS_fraco|bear_macro,kept,,no,no,,classic_BOS/A
C3220,2022-02-01 07:00,fractal_3_3,fractal,overextended_entry|BOS_fraco|bear_macro,kept,,no,no,,classic_BOS/A
C3221,2022-02-01 11:00,topo_duplo,structural,first_retomada|BOS_fraco|bear_macro,kept,,no,no,,classic_BOS/B
C3222,2022-02-01 15:00,fractal_2_2,fractal,bear_macro,kept,,no,no,,classic_BOS/B
C3226,2022-02-02 07:00,topo_duplo,structural,BOS_fraco|bear_macro,kept,,no,no,,classic_BOS/A
C3227,2022-02-02 11:00,topo_duplo,structural,BOS_fraco|bear_macro,kept,,no,yes,GT17B,classic_BOS/A
C3228,2022-02-02 15:00,topo_duplo,structural,first_retomada|bear_macro,kept,,no,yes,GT17B,classic_BOS/A
C3232,2022-02-03 07:00,topo_duplo,structural,BOS_fraco,kept,,no,no,,classic_BOS/B
C3234,2022-02-03 15:00,topo_duplo,structural,overextended_entry|BOS_fraco,kept,,no,no,,classic_BOS/A
C3238,2022-02-04 07:00,fractal_3_3,fractal,first_retomada|BOS_fraco,kept,,no,no,,classic_BOS/A
C3239,2022-02-04 11:00,topo_duplo,structural,BOS_fraco,kept,,no,no,,classic_BOS/B
C3240,2022-02-04 15:00,topo_duplo,structural,overextended_entry|BOS_fraco,kept,,no,no,,classic_BOS/A
C3242,2022-02-06 23:00,fractal_3_3,fractal,first_retomada|BOS_fraco,kept,,no,no,,classic_BOS/A
C3243,2022-02-07 03:00,fractal_3_3,fractal,first_retomada|BOS_fraco,kept,,no,no,,classic_BOS/B
C3244,2022-02-07 07:00,fractal_3_3,fractal,first_retomada|BOS_fraco,kept,,no,no,,classic_BOS/A
C3245,2022-02-07 11:00,fractal_3_3,fractal,first_retomada|BOS_fraco,kept,,no,no,,classic_BOS/A
C3246,2022-02-07 15:00,fractal_3_3,fractal,overextended_entry|first_retomada|BOS_fraco,kept,,no,no,,classic_BOS/A
C3250,2022-02-08 07:00,fractal_3_3,fractal,overextended_entry|first_retomada,kept,,no,no,,classic_BOS/B
C3251,2022-02-08 11:00,topo_duplo,structural,first_retomada,kept,,no,no,,classic_BOS/A
C3252,2022-02-08 15:00,fractal_3_3,fractal,first_retomada,kept,,no,no,,classic_BOS/A
C3256,2022-02-09 07:00,fractal_3_3,fractal,first_retomada,kept,,no,no,,classic_BOS/B
C3257,2022-02-09 11:00,fractal_3_3,fractal,overextended_entry|first_retomada,kept,,no,no,,classic_BOS/A
C3258,2022-02-09 15:00,fractal_3_3,fractal,overextended_entry|first_retomada,kept,,no,no,,classic_BOS/A
C3262,2022-02-10 07:00,swing_high_simples,structural,first_retomada,kept,,no,no,,classic_BOS/B
C3263,2022-02-10 11:00,fractal_3_3,fractal,overextended_entry|first_retomada,kept,,no,no,,classic_BOS/B
C3264,2022-02-10 15:00,swing_high_simples,structural,overextended_entry|first_retomada,kept,,no,no,,classic_BOS/A
C3266,2022-02-10 23:00,fractal_3_3,fractal,first_retomada,kept,,no,no,,classic_BOS/A
C3267,2022-02-11 03:00,topo_duplo,structural,first_retomada,kept,,no,no,,classic_BOS/B
C3268,2022-02-11 07:00,fractal_3_3,fractal,first_retomada,kept,,no,no,,classic_BOS/A
C3269,2022-02-11 11:00,fractal_3_3,fractal,first_retomada,kept,,no,no,,classic_BOS/A
C3270,2022-02-11 15:00,fractal_3_3,fractal,overextended_entry|first_retomada|BOS_fraco,kept,,no,no,,classic_BOS/A
C3271,2022-02-11 19:00,fractal_3_3,fractal,overextended_entry|first_retomada|BOS_fraco,kept,,no,no,,classic_BOS/A
C3274,2022-02-14 07:00,fractal_3_3,fractal,first_retomada|BOS_fraco,kept,,no,no,,classic_BOS/A
C3275,2022-02-14 11:00,fractal_3_3,fractal,overextended_entry,kept,,no,no,,classic_BOS/A
C3276,2022-02-14 15:00,fractal_3_3,fractal,overextended_entry,kept,,no,no,,classic_BOS/A
C3277,2022-02-14 19:00,fractal_3_3,fractal,first_retomada|BOS_fraco,kept,,no,no,,classic_BOS/A
C3281,2022-02-15 11:00,fractal_3_3,fractal,,kept,,no,no,,classic_BOS/B
C3282,2022-02-15 15:00,fractal_3_3,fractal,,kept,,no,no,,classic_BOS/A
C3287,2022-02-16 11:00,fractal_3_3,fractal,,kept,,no,no,,classic_BOS/A
C3288,2022-02-16 15:00,fractal_3_3,fractal,overextended_entry,kept,,no,no,,classic_BOS/A
C3289,2022-02-16 19:00,fractal_3_3,fractal,first_retomada|BOS_fraco,kept,,no,no,,classic_BOS/A
C3291,2022-02-17 03:00,fractal_3_3,fractal,overextended_entry|first_retomada|BOS_fraco,kept,,no,no,,classic_BOS/A
C3292,2022-02-17 07:00,topo_duplo,structural,overextended_entry|first_retomada,kept,,no,no,,classic_BOS/A
C3293,2022-02-17 11:00,fractal_3_3,fractal,overextended_entry|first_retomada,kept,,no,no,,classic_BOS/A
C3294,2022-02-17 15:00,swing_high_simples,structural,BOS_fraco,kept,,no,no,,classic_BOS/A
C3298,2022-02-18 07:00,fractal_3_3,fractal,overextended_entry|first_retomada|cluster_BUY_climax,kept,,no,no,,classic_BOS/B
C3299,2022-02-18 11:00,fractal_3_3,fractal,overextended_entry|first_retomada|cluster_BUY_climax,kept,,no,no,,classic_BOS/A
C3300,2022-02-18 15:00,swing_high_simples,structural,BOS_fraco|cluster_BUY_climax,kept,,no,no,,classic_BOS/A
C3302,2022-02-20 23:00,swing_high_simples,structural,BOS_fraco|cluster_BUY_climax,kept,,no,no,,classic_BOS/B
C3304,2022-02-21 07:00,fractal_3_3,fractal,overextended_entry|first_retomada|cluster_BUY_climax,kept,,no,no,,classic_BOS/A
C3305,2022-02-21 11:00,swing_high_simples,structural,BOS_fraco|cluster_BUY_climax,kept,,no,no,,classic_BOS/B
C3308,2022-02-21 23:00,fractal_3_3,fractal,BOS_fraco|cluster_BUY_climax,kept,,no,no,,classic_BOS/A
C3309,2022-02-22 03:00,fractal_3_3,fractal,BOS_fraco|cluster_BUY_climax,kept,,no,no,,classic_BOS/A
C3311,2022-02-22 11:00,topo_duplo,structural,BOS_fraco,kept,,no,no,,classic_BOS/A
C3312,2022-02-22 15:00,fractal_3_3,fractal,BOS_fraco,kept,,no,no,,classic_BOS/A
C3316,2022-02-23 07:00,topo_duplo,structural,BOS_fraco,kept,,no,no,,classic_BOS/B
C3317,2022-02-23 11:00,fractal_3_3,fractal,BOS_fraco,kept,,no,no,,classic_BOS/A
C3318,2022-02-23 15:00,fractal_3_3,fractal,BOS_fraco,kept,,no,no,,classic_BOS/A
C3320,2022-02-23 23:00,fractal_3_3,fractal,overextended_entry|BOS_fraco,kept,,no,no,,classic_BOS/A
C3324,2022-02-24 15:00,fractal_3_3,fractal,overextended_entry|BOS_fraco,kept,,yes,no,GT18,classic_BOS/B
C3325,2022-02-24 19:00,fractal_3_3,fractal,overextended_entry|first_retomada|BOS_fraco,kept,,yes,no,GT18,classic_BOS/B
C3326,2022-02-24 23:00,fractal_3_3,fractal,BOS_fraco,kept,,yes,no,GT18,classic_BOS/A
C3328,2022-02-25 07:00,fractal_3_3,fractal,BOS_fraco,kept,,no,no,,classic_BOS/B
C3330,2022-02-25 15:00,fractal_3_3,fractal,first_retomada,kept,,no,no,,classic_BOS/B
C3332,2022-02-27 23:00,fractal_3_3,fractal,BOS_fraco,kept,,no,no,,classic_BOS/B
C3333,2022-02-28 03:00,fractal_3_3,fractal,BOS_fraco,kept,,no,no,,classic_BOS/B
C3334,2022-02-28 07:00,fractal_3_3,fractal,overextended_entry|first_retomada,kept,,no,no,,classic_BOS/B
C3335,2022-02-28 11:00,fractal_3_3,fractal,BOS_fraco,kept,,no,no,,classic_BOS/A
C3336,2022-02-28 15:00,fractal_3_3,fractal,first_retomada,kept,,no,no,,classic_BOS/B
C3340,2022-03-01 07:00,fractal_3_3,fractal,overextended_entry|BOS_fraco,kept,,no,no,,classic_BOS/A
C3341,2022-03-01 11:00,fractal_3_3,fractal,overextended_entry|BOS_fraco,kept,,no,no,,classic_BOS/B
C3342,2022-03-01 15:00,fractal_3_3,fractal,overextended_entry|BOS_fraco,kept,,no,no,,classic_BOS/A
C3346,2022-03-02 07:00,fractal_3_3,fractal,overextended_entry|BOS_fraco,kept,,no,no,,classic_BOS/B
C3347,2022-03-02 11:00,fractal_3_3,fractal,,kept,,no,no,,classic_BOS/A
C3348,2022-03-02 15:00,fractal_3_3,fractal,overextended_entry|BOS_fraco,kept,,no,no,,classic_BOS/B
C3352,2022-03-03 07:00,fractal_3_3,fractal,overextended_entry,kept,,no,no,,classic_BOS/A
C3354,2022-03-03 15:00,fractal_3_3,fractal,overextended_entry,kept,,no,no,,classic_BOS/A
C3356,2022-03-03 23:00,fractal_3_3,fractal,,kept,,no,no,,classic_BOS/A
C3358,2022-03-04 07:00,fractal_3_3,fractal,overextended_entry,kept,,no,no,,classic_BOS/A
C3359,2022-03-04 11:00,fractal_3_3,fractal,overextended_entry,kept,,no,no,,classic_BOS/A
C3360,2022-03-04 15:00,fractal_3_3,fractal,overextended_entry|BOS_fraco,kept,,no,no,,classic_BOS/A
C3363,2022-03-07 03:00,fractal_3_3,fractal,cluster_BUY_climax,kept,,no,no,,classic_BOS/B
C3364,2022-03-07 07:00,fractal_3_3,fractal,overextended_entry|cluster_BUY_climax,kept,,no,no,,classic_BOS/A
C3365,2022-03-07 11:00,fractal_3_3,fractal,cluster_BUY_climax,kept,,no,no,,classic_BOS/B
C3366,2022-03-07 15:00,fractal_3_3,fractal,cluster_BUY_climax,kept,,no,no,,classic_BOS/A
C3368,2022-03-07 23:00,fractal_3_3,fractal,cluster_BUY_climax,kept,,no,no,,classic_BOS/B
C3369,2022-03-08 03:00,fractal_3_3,fractal,overextended_entry|cluster_BUY_climax,kept,,no,no,,classic_BOS/A
C3370,2022-03-08 07:00,fractal_3_3,fractal,cluster_BUY_climax,kept,,no,no,,classic_BOS/B
C3371,2022-03-08 11:00,fractal_3_3,fractal,overextended_entry,kept,,no,no,,classic_BOS/A
C3372,2022-03-08 15:00,fractal_3_3,fractal,overextended_entry,kept,,no,no,,classic_BOS/A
C3373,2022-03-08 19:00,swing_high_simples,structural,overextended_entry,kept,,no,no,,classic_BOS/A
C3375,2022-03-09 03:00,swing_high_simples,structural,BOS_fraco,kept,,no,no,,classic_BOS/B
C3376,2022-03-09 07:00,fractal_3_3,fractal,,kept,,no,no,,classic_BOS/B
C3377,2022-03-09 11:00,fractal_3_3,fractal,,kept,,no,no,,classic_BOS/B
C3382,2022-03-10 07:00,fractal_3_3,fractal,,kept,,no,no,,classic_BOS/A
C3383,2022-03-10 11:00,fractal_3_3,fractal,,kept,,no,no,,classic_BOS/B
C3384,2022-03-10 15:00,fractal_3_3,fractal,,kept,,no,no,,classic_BOS/A
C3389,2022-03-11 11:00,fractal_3_3,fractal,,kept,,no,no,,classic_BOS/B
C3390,2022-03-11 15:00,fractal_3_3,fractal,,kept,,no,no,,classic_BOS/A
C3394,2022-03-14 06:00,fractal_3_3,fractal,BOS_fraco,kept,,no,no,,classic_BOS/B
C3395,2022-03-14 10:00,fractal_3_3,fractal,BOS_fraco,kept,,no,no,,classic_BOS/B
C3396,2022-03-14 14:00,fractal_3_3,fractal,BOS_fraco,kept,,no,no,,classic_BOS/B
C3400,2022-03-15 06:00,fractal_3_3,fractal,overextended_entry,kept,,no,no,,classic_BOS/A
C3401,2022-03-15 10:00,fractal_3_3,fractal,BOS_fraco,kept,,no,no,,classic_BOS/B
C3402,2022-03-15 14:00,fractal_3_3,fractal,BOS_fraco,kept,,no,no,,classic_BOS/A
C3406,2022-03-16 06:00,fractal_3_3,fractal,,kept,,no,no,,classic_BOS/A
C3407,2022-03-16 10:00,fractal_3_3,fractal,,kept,,no,no,,classic_BOS/B
C3408,2022-03-16 14:00,topo_duplo,structural,BOS_fraco,kept,,no,no,,classic_BOS/B
C3409,2022-03-16 18:00,topo_duplo,structural,,kept,,no,no,,classic_BOS/A
C3411,2022-03-17 02:00,fractal_3_3,fractal,,kept,,no,no,,classic_BOS/A
C3412,2022-03-17 06:00,fractal_3_3,fractal,,kept,,no,no,,classic_BOS/A
C3413,2022-03-17 10:00,fractal_3_3,fractal,overextended_entry,kept,,no,no,,classic_BOS/A
C3417,2022-03-18 02:00,fractal_3_3,fractal,,kept,,no,no,,classic_BOS/B
C3419,2022-03-18 10:00,fractal_3_3,fractal,,kept,,no,no,,classic_BOS/A
C3420,2022-03-18 14:00,fractal_3_3,fractal,,kept,,no,no,,classic_BOS/B
C3424,2022-03-21 06:00,topo_duplo,structural,BOS_fraco,kept,,no,no,,classic_BOS/A
C3425,2022-03-21 10:00,fractal_3_3,fractal,,kept,,no,no,,classic_BOS/A
C3426,2022-03-21 14:00,fractal_3_3,fractal,,kept,,no,no,,classic_BOS/A
C3429,2022-03-22 02:00,fractal_3_3,fractal,,kept,,no,no,,classic_BOS/A
C3431,2022-03-22 10:00,topo_duplo,structural,,kept,,no,no,,classic_BOS/B
C3432,2022-03-22 14:00,topo_duplo,structural,,kept,,no,no,,classic_BOS/B
C3436,2022-03-23 06:00,topo_duplo,structural,overextended_entry,kept,,no,no,,classic_BOS/A
C3437,2022-03-23 10:00,topo_duplo,structural,BOS_fraco,kept,,no,no,,classic_BOS/A
C3438,2022-03-23 14:00,topo_duplo,structural,BOS_fraco,kept,,no,no,,classic_BOS/A
C3439,2022-03-23 18:00,topo_duplo,structural,overextended_entry|BOS_fraco,kept,,no,no,,classic_BOS/A
C3442,2022-03-24 06:00,topo_duplo,structural,,kept,,no,no,,classic_BOS/A
C3443,2022-03-24 10:00,fractal_3_3,fractal,BOS_fraco,kept,,no,no,,classic_BOS/A
C3444,2022-03-24 14:00,fractal_3_3,fractal,overextended_entry|first_retomada,kept,,no,no,,classic_BOS/A
C3447,2022-03-25 02:00,fractal_3_3,fractal,first_retomada,kept,,no,no,,classic_BOS/B
C3448,2022-03-25 06:00,fractal_3_3,fractal,first_retomada,kept,,no,no,,classic_BOS/B
C3449,2022-03-25 10:00,fractal_3_3,fractal,first_retomada|BOS_fraco,kept,,no,no,,classic_BOS/B
C3450,2022-03-25 14:00,fractal_3_3,fractal,first_retomada,kept,,no,no,,classic_BOS/A
C3454,2022-03-28 06:00,topo_duplo,structural,BOS_fraco,kept,,no,no,,classic_BOS/B
C3455,2022-03-28 10:00,topo_duplo,structural,first_retomada,kept,,no,no,,classic_BOS/A
