candidate_id,timestamp,source,label,GT_match,NAO_match,gt_id,at_D1_demand,inside_d1_demand,dist_above_d1_atr,d1_record_used_ts,supply_overhead,dist_to_supply,inside_custom_ob_demand,near_custom_ob_demand,dist_to_demand,inside_custom_ob_supply,macro_leg_id,macro_leg_phase,macro_leg_direction,feature_availability,context_notes
C55,2020-01-14 07:00,swing_high_simples,UNKNOWN,no,no,,0,0,4.33,2020-01-13T21:58:59+00:00,1,12.8,0,0,23.01,0,REFERENCE_ONLY,REFERENCE_ONLY,REFERENCE_ONLY,4H_OB=yes;D1=yes,
C56,2020-01-14 11:00,swing_high_simples,UNKNOWN,no,no,,0,0,4.39,2020-01-13T21:58:59+00:00,1,11.47,0,0,24.34,0,REFERENCE_ONLY,REFERENCE_ONLY,REFERENCE_ONLY,4H_OB=yes;D1=yes,
C57,2020-01-14 15:00,swing_high_simples,UNKNOWN,no,no,,0,0,4.36,2020-01-13T21:58:59+00:00,1,12.13,0,0,23.68,0,REFERENCE_ONLY,REFERENCE_ONLY,REFERENCE_ONLY,4H_OB=yes;D1=yes,
C58,2020-01-14 19:00,swing_high_simples,UNKNOWN,no,no,,0,0,4.39,2020-01-13T21:58:59+00:00,1,11.53,0,0,4.12,0,REFERENCE_ONLY,REFERENCE_ONLY,REFERENCE_ONLY,4H_OB=yes;D1=yes,
C78,2020-01-20 03:00,fractal_3_3,UNKNOWN,no,no,,0,0,5.24,2020-01-17T21:54:59+00:00,0,43.23,0,0,7.19,0,REFERENCE_ONLY,REFERENCE_ONLY,REFERENCE_ONLY,4H_OB=yes;D1=yes,
C80,2020-01-20 11:00,fractal_3_3,UNKNOWN,no,no,,0,0,5.18,2020-01-17T21:54:59+00:00,0,44.59,0,0,5.83,0,REFERENCE_ONLY,REFERENCE_ONLY,REFERENCE_ONLY,4H_OB=yes;D1=yes,
C81,2020-01-20 15:00,fractal_3_3,UNKNOWN,no,no,,0,0,5.2,2020-01-17T21:54:59+00:00,0,44.13,0,0,6.29,0,REFERENCE_ONLY,REFERENCE_ONLY,REFERENCE_ONLY,4H_OB=yes;D1=yes,
C86,2020-01-21 15:00,fractal_3_3,UNKNOWN,no,no,,1,0,0.48,2020-01-20T21:58:59+00:00,1,3.78,0,0,4.37,0,REFERENCE_ONLY,REFERENCE_ONLY,REFERENCE_ONLY,4H_OB=yes;D1=yes,
C90,2020-01-22 07:00,fractal_3_3,UNKNOWN,no,no,,1,0,0.48,2020-01-21T21:58:59+00:00,1,4.01,0,0,5.91,0,REFERENCE_ONLY,REFERENCE_ONLY,REFERENCE_ONLY,4H_OB=yes;D1=yes,
C93,2020-01-22 19:00,fractal_3_3,UNKNOWN,no,no,,0,0,0.51,2020-01-21T21:58:59+00:00,1,3.51,0,0,6.41,0,REFERENCE_ONLY,REFERENCE_ONLY,REFERENCE_ONLY,4H_OB=yes;D1=yes,
C97,2020-01-23 11:00,fractal_3_3,UNKNOWN,no,no,,0,0,0.74,2020-01-22T21:58:59+00:00,0,41.73,0,0,10.46,1,REFERENCE_ONLY,REFERENCE_ONLY,REFERENCE_ONLY,4H_OB=yes;D1=yes,
C98,2020-01-23 15:00,fractal_3_3,UNKNOWN,no,no,,0,0,0.7,2020-01-22T21:58:59+00:00,1,0.14,0,0,9.78,0,REFERENCE_ONLY,REFERENCE_ONLY,REFERENCE_ONLY,4H_OB=yes;D1=yes,
C99,2020-01-23 19:00,fractal_3_3,UNKNOWN,no,no,,0,0,0.72,2020-01-22T21:58:59+00:00,0,42.04,0,0,10.15,1,REFERENCE_ONLY,REFERENCE_ONLY,REFERENCE_ONLY,4H_OB=yes;D1=yes,
C100,2020-01-23 23:00,fractal_3_3,UNKNOWN,no,no,,0,0,0.72,2020-01-23T21:58:59+00:00,1,0.76,0,0,9.16,0,REFERENCE_ONLY,REFERENCE_ONLY,REFERENCE_ONLY,4H_OB=yes;D1=yes,
C101,2020-01-24 03:00,fractal_3_3,UNKNOWN,no,no,,0,0,0.67,2020-01-23T21:58:59+00:00,1,1.75,0,1,2.6,0,REFERENCE_ONLY,REFERENCE_ONLY,REFERENCE_ONLY,4H_OB=yes;D1=yes,
C102,2020-01-24 07:00,fractal_3_3,UNKNOWN,no,no,,0,0,0.66,2020-01-23T21:58:59+00:00,1,1.09,0,1,2.55,0,REFERENCE_ONLY,REFERENCE_ONLY,REFERENCE_ONLY,4H_OB=yes;D1=yes,
C103,2020-01-24 11:00,fractal_3_3,UNKNOWN,no,no,,0,0,0.87,2020-01-23T21:58:59+00:00,0,40.33,0,0,6.29,1,REFERENCE_ONLY,REFERENCE_ONLY,REFERENCE_ONLY,4H_OB=yes;D1=yes,
C105,2020-01-24 19:00,fractal_3_3,UNKNOWN,no,no,,0,0,1.24,2020-01-23T21:58:59+00:00,0,,0,0,,0,REFERENCE_ONLY,REFERENCE_ONLY,REFERENCE_ONLY,4H_OB=NO;D1=yes,
C116,2020-01-28 15:00,fractal_3_3,UNKNOWN,no,no,,0,0,0.53,2020-01-27T21:58:59+00:00,1,12.7,0,0,6.93,0,REFERENCE_ONLY,REFERENCE_ONLY,REFERENCE_ONLY,4H_OB=yes;D1=yes,
C117,2020-01-28 19:00,fractal_3_3,UNKNOWN,no,no,,1,0,0.38,2020-01-27T21:58:59+00:00,1,14.93,0,0,4.7,0,REFERENCE_ONLY,REFERENCE_ONLY,REFERENCE_ONLY,4H_OB=yes;D1=yes,
C118,2020-01-28 23:00,fractal_3_3,UNKNOWN,no,no,,1,0,0.24,2020-01-28T21:58:59+00:00,1,17.1,0,1,2.53,0,REFERENCE_ONLY,REFERENCE_ONLY,REFERENCE_ONLY,4H_OB=yes;D1=yes,
C119,2020-01-29 03:00,fractal_3_3,UNKNOWN,no,no,,1,0,0.41,2020-01-28T21:58:59+00:00,1,14.69,0,0,4.94,0,REFERENCE_ONLY,REFERENCE_ONLY,REFERENCE_ONLY,4H_OB=yes;D1=yes,
C122,2020-01-29 15:00,fractal_3_3,UNKNOWN,no,no,,0,0,0.58,2020-01-28T21:58:59+00:00,1,12.22,0,0,7.41,0,REFERENCE_ONLY,REFERENCE_ONLY,REFERENCE_ONLY,4H_OB=yes;D1=yes,
C130,2020-01-30 23:00,fractal_3_3,UNKNOWN,no,no,,0,0,0.74,2020-01-30T21:58:59+00:00,1,10.03,0,0,4.36,0,REFERENCE_ONLY,REFERENCE_ONLY,REFERENCE_ONLY,4H_OB=yes;D1=yes,
C131,2020-01-31 03:00,fractal_3_3,UNKNOWN,no,no,,0,0,0.84,2020-01-30T21:58:59+00:00,1,8.63,0,0,5.76,0,REFERENCE_ONLY,REFERENCE_ONLY,REFERENCE_ONLY,4H_OB=yes;D1=yes,
C140,2020-02-03 15:00,fractal_3_3,UNKNOWN,no,no,,0,0,1.0,2020-01-31T21:54:59+00:00,1,10.6,0,1,0.49,0,REFERENCE_ONLY,REFERENCE_ONLY,REFERENCE_ONLY,4H_OB=yes;D1=yes,
C149,2020-02-05 03:00,fractal_3_3,UNKNOWN,no,no,,1,1,6.23,2020-02-04T21:58:59+00:00,0,27.48,0,0,7.24,0,REFERENCE_ONLY,REFERENCE_ONLY,REFERENCE_ONLY,4H_OB=yes;D1=yes,
C159,2020-02-06 19:00,fractal_3_3,UNKNOWN,no,no,,1,0,0.29,2020-02-05T21:58:59+00:00,0,20.41,0,0,8.47,0,REFERENCE_ONLY,REFERENCE_ONLY,REFERENCE_ONLY,4H_OB=yes;D1=yes,
C160,2020-02-06 23:00,fractal_3_3,UNKNOWN,no,no,,1,0,0.36,2020-02-06T21:58:59+00:00,0,19.37,0,0,9.51,0,REFERENCE_ONLY,REFERENCE_ONLY,REFERENCE_ONLY,4H_OB=yes;D1=yes,
C166,2020-02-09 23:00,fractal_3_3,UNKNOWN,no,no,,1,0,0.49,2020-02-07T21:54:59+00:00,1,17.27,0,0,11.61,0,REFERENCE_ONLY,REFERENCE_ONLY,REFERENCE_ONLY,4H_OB=yes;D1=yes,
C167,2020-02-10 03:00,fractal_3_3,UNKNOWN,no,no,,0,0,0.51,2020-02-07T21:54:59+00:00,1,16.89,0,0,3.46,0,REFERENCE_ONLY,REFERENCE_ONLY,REFERENCE_ONLY,4H_OB=yes;D1=yes,
C168,2020-02-10 07:00,fractal_3_3,UNKNOWN,no,no,,0,0,0.69,2020-02-07T21:54:59+00:00,1,13.94,0,0,6.41,0,REFERENCE_ONLY,REFERENCE_ONLY,REFERENCE_ONLY,4H_OB=yes;D1=yes,
C174,2020-02-11 07:00,fractal_3_3,UNKNOWN,no,no,,1,0,0.35,2020-02-10T21:58:59+00:00,1,4.04,0,1,0.98,0,REFERENCE_ONLY,REFERENCE_ONLY,REFERENCE_ONLY,4H_OB=yes;D1=yes,
C175,2020-02-11 11:00,fractal_3_3,UNKNOWN,no,no,,0,0,0.57,2020-02-10T21:58:59+00:00,1,0.26,0,0,4.76,0,REFERENCE_ONLY,REFERENCE_ONLY,REFERENCE_ONLY,4H_OB=yes;D1=yes,
C176,2020-02-11 15:00,fractal_3_3,UNKNOWN,no,no,,1,0,0.36,2020-02-10T21:58:59+00:00,1,3.84,0,1,1.18,0,REFERENCE_ONLY,REFERENCE_ONLY,REFERENCE_ONLY,4H_OB=yes;D1=yes,
C178,2020-02-11 23:00,fractal_3_3,UNKNOWN,no,no,,1,0,0.33,2020-02-11T21:58:59+00:00,1,4.11,0,1,0.91,0,REFERENCE_ONLY,REFERENCE_ONLY,REFERENCE_ONLY,4H_OB=yes;D1=yes,
C179,2020-02-12 03:00,fractal_3_3,UNKNOWN,no,no,,1,0,0.24,2020-02-11T21:58:59+00:00,1,1.54,1,0,7.98,0,REFERENCE_ONLY,REFERENCE_ONLY,REFERENCE_ONLY,4H_OB=yes;D1=yes,
C180,2020-02-12 07:00,fractal_3_3,UNKNOWN,no,no,,1,0,0.26,2020-02-11T21:58:59+00:00,0,20.53,1,0,8.35,0,REFERENCE_ONLY,REFERENCE_ONLY,REFERENCE_ONLY,4H_OB=yes;D1=yes,
C183,2020-02-12 19:00,fractal_3_3,UNKNOWN,no,no,,1,0,0.22,2020-02-11T21:58:59+00:00,0,21.27,1,0,7.61,0,REFERENCE_ONLY,REFERENCE_ONLY,REFERENCE_ONLY,4H_OB=yes;D1=yes,
C188,2020-02-13 15:00,fractal_3_3,UNKNOWN,no,no,,0,0,0.85,2020-02-12T21:58:59+00:00,1,10.92,0,0,8.43,0,REFERENCE_ONLY,REFERENCE_ONLY,REFERENCE_ONLY,4H_OB=yes;D1=yes,
C189,2020-02-13 19:00,fractal_3_3,UNKNOWN,no,no,,0,0,0.85,2020-02-12T21:58:59+00:00,1,10.95,0,0,8.4,0,REFERENCE_ONLY,REFERENCE_ONLY,REFERENCE_ONLY,4H_OB=yes;D1=yes,
C191,2020-02-14 03:00,fractal_3_3,UNKNOWN,no,no,,0,0,0.82,2020-02-13T21:58:59+00:00,1,11.7,0,0,7.65,0,REFERENCE_ONLY,REFERENCE_ONLY,REFERENCE_ONLY,4H_OB=yes;D1=yes,
C192,2020-02-14 07:00,fractal_3_3,UNKNOWN,no,no,,0,0,0.86,2020-02-13T21:58:59+00:00,1,11.14,0,0,8.21,1,REFERENCE_ONLY,REFERENCE_ONLY,REFERENCE_ONLY,4H_OB=yes;D1=yes,
C198,2020-02-17 07:00,fractal_3_3,UNKNOWN,no,no,,0,0,1.22,2020-02-14T21:54:59+00:00,1,6.72,0,0,4.15,0,REFERENCE_ONLY,REFERENCE_ONLY,REFERENCE_ONLY,4H_OB=yes;D1=yes,
C199,2020-02-17 11:00,fractal_3_3,UNKNOWN,no,no,,0,0,1.28,2020-02-14T21:54:59+00:00,1,0.77,0,0,5.09,0,REFERENCE_ONLY,REFERENCE_ONLY,REFERENCE_ONLY,4H_OB=yes;D1=yes,
C201,2020-02-17 23:00,fractal_3_3,UNKNOWN,no,no,,0,0,1.6,2020-02-17T21:58:59+00:00,1,0.33,0,0,10.54,0,REFERENCE_ONLY,REFERENCE_ONLY,REFERENCE_ONLY,4H_OB=yes;D1=yes,
C203,2020-02-18 07:00,fractal_3_3,UNKNOWN,no,no,,0,0,1.63,2020-02-17T21:58:59+00:00,0,17.49,0,0,4.71,1,REFERENCE_ONLY,REFERENCE_ONLY,REFERENCE_ONLY,4H_OB=yes;D1=yes,
C217,2020-02-20 15:00,fractal_3_3,UNKNOWN,no,no,,0,0,3.67,2020-02-19T21:58:59+00:00,0,,0,0,36.37,0,REFERENCE_ONLY,REFERENCE_ONLY,REFERENCE_ONLY,4H_OB=yes;D1=yes,
C218,2020-02-20 19:00,fractal_3_3,UNKNOWN,no,no,,0,0,3.71,2020-02-19T21:58:59+00:00,0,,0,0,36.95,0,REFERENCE_ONLY,REFERENCE_ONLY,REFERENCE_ONLY,4H_OB=yes;D1=yes,
C219,2020-02-20 23:00,swing_high_simples,UNKNOWN,no,no,,0,0,4.5,2020-02-20T21:58:59+00:00,0,,0,0,13.61,0,REFERENCE_ONLY,REFERENCE_ONLY,REFERENCE_ONLY,4H_OB=yes;D1=yes,
C224,2020-02-21 19:00,swing_high_simples,UNKNOWN,no,no,,0,0,5.72,2020-02-20T21:58:59+00:00,0,,0,0,33.83,0,REFERENCE_ONLY,REFERENCE_ONLY,REFERENCE_ONLY,4H_OB=yes;D1=yes,
C230,2020-02-24 19:00,swing_high_simples,UNKNOWN,no,no,,0,0,6.06,2020-02-21T21:54:59+00:00,0,,0,0,48.75,0,REFERENCE_ONLY,REFERENCE_ONLY,REFERENCE_ONLY,4H_OB=yes;D1=yes,
C237,2020-02-25 23:00,swing_high_simples,UNKNOWN,no,no,,0,0,4.76,2020-02-25T21:58:59+00:00,1,43.01,0,1,1.08,0,REFERENCE_ONLY,REFERENCE_ONLY,REFERENCE_ONLY,4H_OB=yes;D1=yes,
C242,2020-02-26 19:00,swing_high_simples,UNKNOWN,no,no,,0,0,4.79,2020-02-25T21:58:59+00:00,1,11.13,0,1,1.65,0,REFERENCE_ONLY,REFERENCE_ONLY,REFERENCE_ONLY,4H_OB=yes;D1=yes,
C247,2020-02-27 15:00,swing_high_simples,UNKNOWN,no,no,,0,0,4.86,2020-02-26T21:58:59+00:00,1,2.66,0,1,6.18,0,REFERENCE_ONLY,REFERENCE_ONLY,REFERENCE_ONLY,4H_OB=yes;D1=yes,
C249,2020-02-27 23:00,swing_high_simples,UNKNOWN,no,no,,0,0,3.72,2020-02-27T21:58:59+00:00,1,5.17,0,1,3.67,0,REFERENCE_ONLY,REFERENCE_ONLY,REFERENCE_ONLY,4H_OB=yes;D1=yes,
C253,2020-02-28 15:00,fractal_3_3,UNKNOWN,no,no,,0,0,1.0,2020-02-27T21:58:59+00:00,0,79.04,1,1,6.41,0,REFERENCE_ONLY,REFERENCE_ONLY,REFERENCE_ONLY,4H_OB=yes;D1=yes,
C254,2020-02-28 19:00,fractal_3_3,UNKNOWN,no,no,,0,0,1.42,2020-02-27T21:58:59+00:00,0,68.4,0,1,8.57,0,REFERENCE_ONLY,REFERENCE_ONLY,REFERENCE_ONLY,4H_OB=yes;D1=yes,
C255,2020-03-01 23:00,fractal_3_3,UNKNOWN,no,no,,0,0,1.73,2020-02-28T21:54:59+00:00,0,57.7,0,0,19.27,0,REFERENCE_ONLY,REFERENCE_ONLY,REFERENCE_ONLY,4H_OB=yes;D1=yes,
C259,2020-03-02 15:00,fractal_3_3,UNKNOWN,no,no,,0,0,1.64,2020-02-28T21:54:59+00:00,1,60.06,0,0,16.91,0,REFERENCE_ONLY,REFERENCE_ONLY,REFERENCE_ONLY,4H_OB=yes;D1=yes,
C260,2020-03-02 19:00,fractal_3_3,UNKNOWN,no,no,,0,0,1.51,2020-02-28T21:54:59+00:00,0,63.63,0,0,13.34,0,REFERENCE_ONLY,REFERENCE_ONLY,REFERENCE_ONLY,4H_OB=yes;D1=yes,
C262,2020-03-03 03:00,fractal_3_3,UNKNOWN,no,no,,0,0,1.49,2020-03-02T21:58:59+00:00,1,8.44,0,0,18.93,0,REFERENCE_ONLY,REFERENCE_ONLY,REFERENCE_ONLY,4H_OB=yes;D1=yes,
C268,2020-03-04 03:00,swing_high_simples,UNKNOWN,no,no,,0,0,2.96,2020-03-03T21:58:59+00:00,1,11.03,0,0,50.14,0,REFERENCE_ONLY,REFERENCE_ONLY,REFERENCE_ONLY,4H_OB=yes;D1=yes,
C270,2020-03-04 11:00,swing_high_simples,UNKNOWN,no,no,,0,0,3.08,2020-03-03T21:58:59+00:00,1,7.32,0,0,53.85,0,REFERENCE_ONLY,REFERENCE_ONLY,REFERENCE_ONLY,4H_OB=yes;D1=yes,
C272,2020-03-04 19:00,swing_high_simples,UNKNOWN,no,no,,0,0,2.79,2020-03-03T21:58:59+00:00,1,7.65,0,0,44.89,0,REFERENCE_ONLY,REFERENCE_ONLY,REFERENCE_ONLY,4H_OB=yes;D1=yes,
C274,2020-03-05 03:00,swing_high_simples,UNKNOWN,no,no,,0,0,2.77,2020-03-04T21:58:59+00:00,1,2.79,0,0,49.75,0,REFERENCE_ONLY,REFERENCE_ONLY,REFERENCE_ONLY,4H_OB=yes;D1=yes,
C277,2020-03-05 15:00,fractal_3_3,UNKNOWN,no,no,,0,0,3.54,2020-03-04T21:58:59+00:00,1,15.53,0,0,75.73,0,REFERENCE_ONLY,REFERENCE_ONLY,REFERENCE_ONLY,4H_OB=yes;D1=yes,
C278,2020-03-05 19:00,fractal_3_3,UNKNOWN,no,no,,0,0,3.68,2020-03-04T21:58:59+00:00,1,10.99,0,0,80.27,0,REFERENCE_ONLY,REFERENCE_ONLY,REFERENCE_ONLY,4H_OB=yes;D1=yes,
C279,2020-03-05 23:00,fractal_3_3,UNKNOWN,no,no,,0,0,2.5,2020-03-05T21:58:59+00:00,1,12.77,0,0,78.49,0,REFERENCE_ONLY,REFERENCE_ONLY,REFERENCE_ONLY,4H_OB=yes;D1=yes,
C287,2020-03-09 06:00,fractal_3_3,UNKNOWN,no,no,,0,0,2.26,2020-03-06T21:54:59+00:00,0,,0,0,15.1,0,REFERENCE_ONLY,REFERENCE_ONLY,REFERENCE_ONLY,4H_OB=yes;D1=yes,
C288,2020-03-09 10:00,fractal_3_3,UNKNOWN,no,no,,0,0,2.43,2020-03-06T21:54:59+00:00,0,,0,0,21.7,0,REFERENCE_ONLY,REFERENCE_ONLY,REFERENCE_ONLY,4H_OB=yes;D1=yes,
C289,2020-03-09 14:00,fractal_3_3,UNKNOWN,no,no,,0,0,2.46,2020-03-06T21:54:59+00:00,1,22.2,0,0,22.61,0,REFERENCE_ONLY,REFERENCE_ONLY,REFERENCE_ONLY,4H_OB=yes;D1=yes,
C291,2020-03-09 22:00,fractal_3_3,UNKNOWN,no,no,,0,0,2.26,2020-03-09T20:58:59+00:00,1,25.45,0,0,19.36,0,REFERENCE_ONLY,REFERENCE_ONLY,REFERENCE_ONLY,4H_OB=yes;D1=yes,
C293,2020-03-10 06:00,fractal_3_3,UNKNOWN,no,no,,0,0,1.99,2020-03-09T20:58:59+00:00,1,36.27,0,1,8.54,0,REFERENCE_ONLY,REFERENCE_ONLY,REFERENCE_ONLY,4H_OB=yes;D1=yes,
C295,2020-03-10 14:00,fractal_3_3,UNKNOWN,no,no,,0,0,1.98,2020-03-09T20:58:59+00:00,1,36.95,0,1,7.86,0,REFERENCE_ONLY,REFERENCE_ONLY,REFERENCE_ONLY,4H_OB=yes;D1=yes,
C297,2020-03-10 22:00,fractal_3_3,UNKNOWN,no,no,,0,0,1.92,2020-03-10T20:58:59+00:00,1,36.54,0,1,8.27,0,REFERENCE_ONLY,REFERENCE_ONLY,REFERENCE_ONLY,4H_OB=yes;D1=yes,
C298,2020-03-11 02:00,fractal_3_3,UNKNOWN,no,no,,0,0,2.01,2020-03-10T20:58:59+00:00,1,33.2,0,0,11.61,0,REFERENCE_ONLY,REFERENCE_ONLY,REFERENCE_ONLY,4H_OB=yes;D1=yes,
C299,2020-03-11 06:00,fractal_3_3,UNKNOWN,no,no,,0,0,1.98,2020-03-10T20:58:59+00:00,1,34.34,0,0,10.47,0,REFERENCE_ONLY,REFERENCE_ONLY,REFERENCE_ONLY,4H_OB=yes;D1=yes,
C300,2020-03-11 10:00,fractal_3_3,UNKNOWN,no,no,,0,0,2.03,2020-03-10T20:58:59+00:00,1,32.1,0,0,11.81,0,REFERENCE_ONLY,REFERENCE_ONLY,REFERENCE_ONLY,4H_OB=yes;D1=yes,
C303,2020-03-11 22:00,swing_high_simples,UNKNOWN,no,no,,0,0,1.26,2020-03-11T20:58:59+00:00,0,58.68,0,0,44.17,0,REFERENCE_ONLY,REFERENCE_ONLY,REFERENCE_ONLY,4H_OB=yes;D1=yes,
C304,2020-03-12 02:00,swing_high_simples,UNKNOWN,no,no,,0,0,1.21,2020-03-11T20:58:59+00:00,1,27.99,0,0,41.91,0,REFERENCE_ONLY,REFERENCE_ONLY,REFERENCE_ONLY,4H_OB=yes;D1=yes,
C305,2020-03-12 06:00,swing_high_simples,UNKNOWN,no,no,,0,0,1.22,2020-03-11T20:58:59+00:00,1,27.84,0,0,42.06,0,REFERENCE_ONLY,REFERENCE_ONLY,REFERENCE_ONLY,4H_OB=yes;D1=yes,
C351,2020-03-23 22:00,fractal_3_3,UNKNOWN,no,no,,0,0,1.56,2020-03-23T20:58:59+00:00,1,15.49,0,0,79.69,0,REFERENCE_ONLY,REFERENCE_ONLY,REFERENCE_ONLY,4H_OB=yes;D1=yes,
C355,2020-03-24 14:00,fractal_3_3,UNKNOWN,no,no,,0,0,2.38,2020-03-23T20:58:59+00:00,1,34.31,0,0,134.6,0,REFERENCE_ONLY,REFERENCE_ONLY,REFERENCE_ONLY,4H_OB=yes;D1=yes,
C356,2020-03-24 18:00,fractal_3_3,UNKNOWN,no,no,,0,0,2.35,2020-03-23T20:58:59+00:00,1,36.85,0,0,132.06,0,REFERENCE_ONLY,REFERENCE_ONLY,REFERENCE_ONLY,4H_OB=yes;D1=yes,
C358,2020-03-25 02:00,fractal_3_3,UNKNOWN,no,no,,0,0,2.14,2020-03-24T20:58:59+00:00,0,,0,0,,0,REFERENCE_ONLY,REFERENCE_ONLY,REFERENCE_ONLY,4H_OB=NO;D1=yes,
C359,2020-03-25 06:00,fractal_3_3,UNKNOWN,no,no,,0,0,2.27,2020-03-24T20:58:59+00:00,1,40.22,0,0,128.69,0,REFERENCE_ONLY,REFERENCE_ONLY,REFERENCE_ONLY,4H_OB=yes;D1=yes,
C360,2020-03-25 10:00,fractal_3_3,UNKNOWN,no,no,,0,0,2.05,2020-03-24T20:58:59+00:00,1,55.19,0,0,113.72,0,REFERENCE_ONLY,REFERENCE_ONLY,REFERENCE_ONLY,4H_OB=yes;D1=yes,
C361,2020-03-25 14:00,fractal_3_3,UNKNOWN,no,no,,0,0,2.12,2020-03-24T20:58:59+00:00,1,14.46,0,0,118.17,0,REFERENCE_ONLY,REFERENCE_ONLY,REFERENCE_ONLY,4H_OB=yes;D1=yes,
C362,2020-03-25 18:00,fractal_3_3,UNKNOWN,no,no,,0,0,2.19,2020-03-24T20:58:59+00:00,1,9.22,0,0,123.41,0,REFERENCE_ONLY,REFERENCE_ONLY,REFERENCE_ONLY,4H_OB=yes;D1=yes,
C363,2020-03-25 22:00,fractal_3_3,UNKNOWN,no,no,,0,0,2.01,2020-03-25T20:58:59+00:00,1,21.83,0,0,110.8,0,REFERENCE_ONLY,REFERENCE_ONLY,REFERENCE_ONLY,4H_OB=yes;D1=yes,
C364,2020-03-26 02:00,fractal_3_3,UNKNOWN,no,no,,0,0,1.95,2020-03-25T20:58:59+00:00,1,25.74,1,0,106.89,0,REFERENCE_ONLY,REFERENCE_ONLY,REFERENCE_ONLY,4H_OB=yes;D1=yes,
C365,2020-03-26 06:00,fractal_3_3,UNKNOWN,no,no,,0,0,2.09,2020-03-25T20:58:59+00:00,1,16.39,0,1,5.07,0,REFERENCE_ONLY,REFERENCE_ONLY,REFERENCE_ONLY,4H_OB=yes;D1=yes,
C369,2020-03-26 22:00,swing_high_simples,UNKNOWN,no,no,,0,0,2.28,2020-03-26T20:58:59+00:00,1,1.37,0,0,14.04,0,REFERENCE_ONLY,REFERENCE_ONLY,REFERENCE_ONLY,4H_OB=yes;D1=yes,
C375,2020-03-29 22:00,fractal_3_3,UNKNOWN,no,no,,0,0,2.17,2020-03-27T20:54:59+00:00,1,14.88,1,1,4.79,0,REFERENCE_ONLY,REFERENCE_ONLY,REFERENCE_ONLY,4H_OB=yes;D1=yes,
C383,2020-03-31 06:00,fractal_3_3,UNKNOWN,no,no,,0,0,2.02,2020-03-30T20:58:59+00:00,0,55.34,0,0,113.57,0,REFERENCE_ONLY,REFERENCE_ONLY,REFERENCE_ONLY,4H_OB=yes;D1=yes,
C384,2020-03-31 10:00,fractal_3_3,UNKNOWN,no,no,,0,0,2.04,2020-03-30T20:58:59+00:00,0,,0,0,,0,REFERENCE_ONLY,REFERENCE_ONLY,REFERENCE_ONLY,4H_OB=NO;D1=yes,
C391,2020-04-01 14:00,swing_high_simples,UNKNOWN,no,no,,0,0,1.76,2020-03-31T20:58:59+00:00,0,79.53,0,1,0.4,0,REFERENCE_ONLY,REFERENCE_ONLY,REFERENCE_ONLY,4H_OB=yes;D1=yes,
C396,2020-04-02 10:00,fractal_3_3,UNKNOWN,no,no,,0,0,2.32,2020-04-01T20:58:59+00:00,0,,0,0,,0,REFERENCE_ONLY,REFERENCE_ONLY,REFERENCE_ONLY,4H_OB=NO;D1=yes,
C398,2020-04-02 18:00,fractal_3_3,UNKNOWN,no,no,,0,0,2.4,2020-04-01T20:58:59+00:00,0,49.68,0,0,30.25,0,REFERENCE_ONLY,REFERENCE_ONLY,REFERENCE_ONLY,4H_OB=yes;D1=yes,
C399,2020-04-02 22:00,fractal_3_3,UNKNOWN,no,no,,0,0,2.72,2020-04-02T20:58:59+00:00,0,51.46,0,0,28.47,0,REFERENCE_ONLY,REFERENCE_ONLY,REFERENCE_ONLY,4H_OB=yes;D1=yes,
C413,2020-04-07 06:00,fractal_3_3,UNKNOWN,no,no,,0,0,3.66,2020-04-06T20:58:59+00:00,1,11.52,0,0,29.63,0,REFERENCE_ONLY,REFERENCE_ONLY,REFERENCE_ONLY,4H_OB=yes;D1=yes,
C414,2020-04-07 10:00,fractal_3_3,UNKNOWN,no,no,,0,0,3.65,2020-04-06T20:58:59+00:00,1,12.36,0,0,28.79,0,REFERENCE_ONLY,REFERENCE_ONLY,REFERENCE_ONLY,4H_OB=yes;D1=yes,
C415,2020-04-07 14:00,fractal_3_3,UNKNOWN,no,no,,0,0,3.65,2020-04-06T20:58:59+00:00,1,9.62,0,0,28.86,0,REFERENCE_ONLY,REFERENCE_ONLY,REFERENCE_ONLY,4H_OB=yes;D1=yes,
C416,2020-04-07 18:00,fractal_3_3,UNKNOWN,no,no,,0,0,3.59,2020-04-06T20:58:59+00:00,1,12.26,0,0,26.22,0,REFERENCE_ONLY,REFERENCE_ONLY,REFERENCE_ONLY,4H_OB=yes;D1=yes,
C417,2020-04-07 22:00,fractal_3_3,UNKNOWN,no,no,,0,0,3.93,2020-04-07T20:58:59+00:00,1,11.3,0,0,27.18,0,REFERENCE_ONLY,REFERENCE_ONLY,REFERENCE_ONLY,4H_OB=yes;D1=yes,
C418,2020-04-08 02:00,fractal_3_3,UNKNOWN,no,no,,0,0,3.88,2020-04-07T20:58:59+00:00,0,,0,0,,0,REFERENCE_ONLY,REFERENCE_ONLY,REFERENCE_ONLY,4H_OB=NO;D1=yes,
C419,2020-04-08 06:00,fractal_3_3,UNKNOWN,no,no,,0,0,4.0,2020-04-07T20:58:59+00:00,1,8.32,0,0,30.16,0,REFERENCE_ONLY,REFERENCE_ONLY,REFERENCE_ONLY,4H_OB=yes;D1=yes,
