candidate_id,ts,year,level,entry_close,source,variant,tipo,bos_mag_atr,label,gt_id,dist_pol_atr,sell_bub_10,large_sell_10,nas_near,nas_short_10,rsi,atr_pct,blk_false_tipo_B_dump_direto,blk_CHoCH_not_BOS,blk_first_retomada,blk_bear_flag,blk_BOS_fraco,blk_cluster_BUY_climax,blk_bear_macro,blk_volume_fraco,blk_no_absorption,blk_no_polarity_defense,blk_no_retest,blk_overextended_entry
C66,2020-01-16 03:00,2020,1548.96,1552.94,topo_duplo,classic_BOS,B,0.43,UNKNOWN,,0.66,0,0,SHORT,8,55.6,,0,0,0,0,0,0,0,1,0,0,0,0
C67,2020-01-16 07:00,2020,1554.47,1554.75,topo_duplo,classic_BOS,A,0.42,UNKNOWN,,0.05,0,0,SHORT,8,51.5,,0,0,0,0,0,0,0,0,0,0,0,0
C68,2020-01-16 11:00,2020,1553.88,1553.88,topo_duplo,classic_BOS,B,0.48,UNKNOWN,,0.0,0,0,SHORT,8,53.7,,0,0,0,0,0,0,0,0,0,0,0,0
C69,2020-01-16 15:00,2020,1548.96,1550.42,topo_duplo,classic_BOS,B,0.43,UNKNOWN,,0.26,0,0,SHORT,8,52.3,,0,0,0,0,0,0,0,0,0,0,0,0
C70,2020-01-16 19:00,2020,1548.96,1552.41,topo_duplo,classic_BOS,A,0.43,UNKNOWN,,0.63,0,0,SHORT,8,47.7,,0,0,0,0,0,0,0,1,0,0,0,0
C71,2020-01-16 23:00,2020,1548.96,1553.7,topo_duplo,classic_BOS,A,0.43,UNKNOWN,,0.9,0,0,SHORT,8,50.6,,0,0,0,0,0,0,0,0,0,0,0,0
C72,2020-01-17 03:00,2020,1554.47,1556.84,topo_duplo,classic_BOS,A,0.42,UNKNOWN,,0.44,0,0,SHORT,8,50.6,,0,0,0,0,0,0,0,1,0,0,0,0
C73,2020-01-17 07:00,2020,1554.47,1556.82,topo_duplo,classic_BOS,B,0.42,UNKNOWN,,0.46,0,0,SHORT,8,56.4,,0,0,0,0,0,0,0,0,0,0,0,0
C74,2020-01-17 11:00,2020,1554.47,1557.73,topo_duplo,classic_BOS,A,0.42,UNKNOWN,,0.62,0,0,SHORT,8,56.3,,0,0,0,0,0,0,0,0,0,0,0,0
C75,2020-01-17 15:00,2020,1554.47,1560.05,topo_duplo,classic_BOS,A,0.42,UNKNOWN,,1.01,0,0,SHORT,8,60.6,,0,0,0,0,0,0,0,0,0,0,0,1
C77,2020-01-19 23:00,2020,1554.47,1557.9,topo_duplo,classic_BOS,A,0.42,UNKNOWN,,0.72,0,0,SHORT,8,55.2,,0,0,0,0,0,0,0,0,0,0,0,0
C78,2020-01-20 03:00,2020,1558.18,1561.52,fractal_3_3,classic_BOS,A,0.34,UNKNOWN,,0.69,0,0,SHORT,8,56.3,,0,0,1,0,0,0,0,0,0,0,0,0
C80,2020-01-20 11:00,2020,1558.18,1560.16,fractal_3_3,classic_BOS,A,0.34,UNKNOWN,,0.42,0,0,SHORT,8,57.7,,0,0,1,0,0,0,0,0,0,0,0,0
C81,2020-01-20 15:00,2020,1558.18,1560.62,fractal_3_3,classic_BOS,A,0.34,UNKNOWN,,0.54,0,0,SHORT,8,58.3,,0,0,1,0,0,0,0,1,0,0,0,0
C82,2020-01-20 23:00,2020,1558.18,1567,fractal_3_3,classic_BOS,A,0.34,UNKNOWN,,1.9,0,0,SHORT,8,59.0,,0,0,1,0,0,0,0,0,0,0,0,1
C85,2020-01-21 11:00,2020,1548.96,1552.36,topo_duplo,classic_BOS,B,0.43,UNKNOWN,,0.62,0,0,SHORT,8,47.0,,0,0,0,0,0,0,0,0,0,0,0,0
C86,2020-01-21 15:00,2020,1558.18,1558.7,fractal_3_3,classic_BOS,A,0.34,UNKNOWN,,0.09,0,0,SHORT,8,44.2,,0,0,1,0,0,0,0,0,0,0,0,0
C87,2020-01-21 19:00,2020,1554.47,1558.1,topo_duplo,classic_BOS,B,0.42,UNKNOWN,,0.63,0,0,SHORT,8,44.2,,0,0,0,0,0,0,0,0,0,0,0,0
C89,2020-01-22 03:00,2020,1548.96,1552.2,topo_duplo,classic_BOS,A,0.43,UNKNOWN,,0.57,0,0,SHORT,8,43.6,,0,0,0,0,0,0,0,0,0,0,0,0
C90,2020-01-22 07:00,2020,1558.18,1558.47,fractal_3_3,classic_BOS,A,0.34,UNKNOWN,,0.05,0,0,SHORT,8,44.8,,0,0,1,0,0,0,0,0,0,0,0,0
C91,2020-01-22 11:00,2020,1554.47,1557.99,topo_duplo,classic_BOS,B,0.42,UNKNOWN,,0.59,0,0,SHORT,8,52.4,,0,0,0,0,0,0,0,0,0,0,0,0
C92,2020-01-22 15:00,2020,1554.47,1557.18,topo_duplo,classic_BOS,B,0.42,UNKNOWN,,0.46,0,0,SHORT,8,51.9,,0,0,0,0,0,0,0,0,0,0,0,0
C93,2020-01-22 19:00,2020,1558.18,1558.97,fractal_3_3,classic_BOS,A,0.34,UNKNOWN,,0.13,0,0,SHORT,8,50.8,,0,0,1,0,0,0,0,1,0,0,0,0
C95,2020-01-23 03:00,2020,1554.47,1557.37,topo_duplo,classic_BOS,A,0.42,UNKNOWN,,0.45,0,0,SHORT,8,49.2,,0,0,0,0,0,0,0,0,0,0,0,0
C96,2020-01-23 07:00,2020,1554.47,1554.69,topo_duplo,classic_BOS,B,0.42,UNKNOWN,,0.04,0,0,SHORT,8,50.8,,0,0,0,0,0,0,0,0,0,0,0,0
C97,2020-01-23 11:00,2020,1558.18,1563.02,fractal_3_3,classic_BOS,A,0.34,UNKNOWN,,0.7,0,0,SHORT,8,47.3,,0,0,1,0,0,0,0,0,0,0,0,0
C98,2020-01-23 15:00,2020,1558.18,1562.34,fractal_3_3,classic_BOS,B,0.34,UNKNOWN,,0.63,0,0,SHORT,8,57.2,,0,0,1,0,0,0,0,0,0,0,0,0
C99,2020-01-23 19:00,2020,1558.18,1562.71,fractal_3_3,classic_BOS,A,0.34,UNKNOWN,,0.75,0,0,SHORT,8,56.4,,0,0,1,0,0,0,0,1,0,0,0,0
C100,2020-01-23 23:00,2020,1558.18,1561.72,fractal_3_3,classic_BOS,B,0.34,UNKNOWN,,0.63,0,0,SHORT,8,55.3,0.22,0,0,1,0,0,0,0,1,0,0,0,0
C101,2020-01-24 03:00,2020,1558.18,1560.73,fractal_3_3,classic_BOS,B,0.34,UNKNOWN,,0.45,0,0,SHORT,8,55.3,0.23,0,0,1,0,0,0,0,1,0,0,0,0
C102,2020-01-24 07:00,2020,1558.18,1560.68,fractal_3_3,classic_BOS,B,0.34,UNKNOWN,,0.46,0,0,SHORT,8,53.8,0.16,0,0,1,0,0,0,0,0,0,0,0,0
C103,2020-01-24 11:00,2020,1563.11,1564.42,fractal_3_3,classic_BOS,A,0.84,UNKNOWN,,0.22,0,0,SHORT,8,53.6,0.33,0,0,0,0,0,0,0,0,0,0,0,0
C104,2020-01-24 15:00,2020,1563.11,1572.85,fractal_3_3,classic_BOS,A,0.84,UNKNOWN,,1.57,0,0,SHORT,8,58.6,0.43,0,0,0,0,0,0,0,0,0,0,0,1
C105,2020-01-24 19:00,2020,1568.6,1570.95,fractal_3_3,classic_BOS,B,0.69,UNKNOWN,,0.37,0,0,SHORT,8,58.6,0.49,0,0,1,0,0,0,0,0,0,0,0,0
C106,2020-01-26 23:00,2020,1579.53,1582.05,topo_duplo,classic_BOS,A,0.48,UNKNOWN,,0.34,0,0,SHORT,8,71.7,0.64,0,0,0,0,0,0,0,0,0,0,0,0
C107,2020-01-27 03:00,2020,1578.02,1578.92,topo_duplo,classic_BOS,B,0.61,UNKNOWN,,0.12,0,0,LONG,7,67.7,0.65,0,0,0,0,0,0,0,0,0,0,0,0
C108,2020-01-27 07:00,2020,1579.53,1585.44,topo_duplo,classic_BOS,A,0.48,UNKNOWN,,0.78,0,0,LONG,7,67.7,0.65,0,0,0,0,0,0,0,0,0,0,0,0
C109,2020-01-27 11:00,2020,1579.53,1579.81,topo_duplo,classic_BOS,B,0.48,UNKNOWN,,0.04,0,0,LONG,7,67.7,0.67,0,0,0,0,0,0,0,0,0,0,0,0
C111,2020-01-27 19:00,2020,1579.53,1581.89,topo_duplo,classic_BOS,A,0.48,UNKNOWN,,0.32,0,0,LONG,7,62.1,0.62,0,0,0,0,0,0,0,1,0,0,0,0
C112,2020-01-27 23:00,2020,1579.53,1581.05,topo_duplo,classic_BOS,B,0.48,UNKNOWN,,0.22,0,0,LONG,7,64.3,0.6,0,0,0,0,0,0,0,1,0,0,0,0
C113,2020-01-28 03:00,2020,1578.02,1578.95,topo_duplo,classic_BOS,B,0.61,UNKNOWN,,0.13,0,0,LONG,7,63.7,0.6,0,0,0,0,0,0,0,1,0,0,0,0
C114,2020-01-28 07:00,2020,1578.02,1579.37,topo_duplo,classic_BOS,A,0.61,UNKNOWN,,0.19,0,0,LONG,7,60.8,0.61,0,0,0,0,0,0,0,0,0,0,0,0
C115,2020-01-28 11:00,2020,1568.6,1576.16,fractal_3_3,classic_BOS,B,0.69,UNKNOWN,,1.0,0,0,LONG,7,61.2,0.65,0,0,1,0,0,0,0,0,0,0,0,1
C116,2020-01-28 15:00,2020,1563.11,1569.64,fractal_3_3,classic_BOS,B,0.84,UNKNOWN,,0.84,1,0,LONG,7,56.7,0.68,0,0,0,0,0,0,0,0,0,0,0,0
C117,2020-01-28 19:00,2020,1563.11,1567.41,fractal_3_3,classic_BOS,B,0.84,UNKNOWN,,0.58,2,0,LONG,7,48.8,0.62,0,0,0,0,0,0,0,1,0,0,0,0
C118,2020-01-28 23:00,2020,1563.11,1565.24,fractal_3_3,classic_BOS,B,0.84,UNKNOWN,,0.3,3,0,LONG,7,45.8,0.58,0,0,0,0,0,0,0,1,0,0,0,0
C119,2020-01-29 03:00,2020,1563.11,1567.65,fractal_3_3,classic_BOS,A,0.84,UNKNOWN,,0.65,3,0,LONG,7,44.2,0.55,0,0,0,0,0,0,0,1,0,0,0,0
C120,2020-01-29 07:00,2020,1563.11,1570.57,fractal_3_3,classic_BOS,A,0.84,UNKNOWN,,1.24,3,0,LONG,7,47.2,0.35,0,0,0,0,0,0,0,0,0,0,0,1
C121,2020-01-29 11:00,2020,1563.11,1572.06,fractal_3_3,classic_BOS,A,0.84,UNKNOWN,,1.47,3,0,LONG,7,50.8,0.38,0,0,0,0,0,0,0,0,0,0,0,1
C122,2020-01-29 15:00,2020,1568.6,1570.12,fractal_3_3,classic_BOS,B,0.69,UNKNOWN,,0.26,3,0,LONG,7,50.8,0.24,0,0,1,0,0,0,0,0,0,0,0,0
C123,2020-01-29 19:00,2020,1568.6,1576.9,fractal_3_3,classic_BOS,A,0.69,UNKNOWN,,1.42,3,0,LONG,7,50.1,0.28,0,0,1,0,0,0,0,0,0,0,0,1
C124,2020-01-29 23:00,2020,1573.16,1579.83,topo_duplo,classic_BOS,A,0.08,UNKNOWN,,1.16,3,0,LONG,7,57.6,0.23,0,0,0,0,1,0,0,0,0,0,0,1
C125,2020-01-30 03:00,2020,1574.85,1579.35,topo_duplo,classic_BOS,B,0.99,UNKNOWN,,0.8,3,0,LONG,7,60.4,0.2,0,0,0,0,0,0,0,0,0,0,0,0
C126,2020-01-30 07:00,2020,1574.85,1580.29,topo_duplo,classic_BOS,A,0.99,UNKNOWN,,0.94,3,0,LONG,7,59.6,0.26,0,0,0,0,0,0,0,0,0,0,0,0
C127,2020-01-30 11:00,2020,1568.6,1578.07,fractal_3_3,classic_BOS,B,0.69,UNKNOWN,,1.52,2,0,LONG,7,60.6,0.48,0,0,1,0,0,0,0,0,0,0,0,1
C128,2020-01-30 15:00,2020,1577.35,1584.2,topo_duplo,classic_BOS,A,0.64,UNKNOWN,,1.05,1,0,LONG,7,57.3,0.57,0,0,0,0,0,0,0,0,0,0,0,1
C130,2020-01-30 23:00,2020,1568.6,1572.31,fractal_3_3,classic_BOS,B,0.69,UNKNOWN,,0.57,0,0,LONG,7,50.1,0.57,0,0,1,0,0,0,0,0,0,0,0,0
C131,2020-01-31 03:00,2020,1568.6,1573.71,fractal_3_3,classic_BOS,A,0.69,UNKNOWN,,0.8,0,0,LONG,7,48.6,0.54,0,0,1,0,0,0,0,1,0,0,0,0
C132,2020-01-31 07:00,2020,1568.6,1579.31,fractal_3_3,classic_BOS,A,0.69,UNKNOWN,,1.63,0,0,LONG,7,50.2,0.62,0,0,1,0,0,0,0,0,0,0,0,1
C133,2020-01-31 11:00,2020,1576.14,1582.89,topo_duplo,classic_BOS,A,0.13,UNKNOWN,,1.0,0,0,LONG,7,50.2,0.64,0,0,1,0,1,0,0,0,0,0,0,1
C134,2020-01-31 15:00,2020,1576.14,1585.73,topo_duplo,classic_BOS,A,0.13,UNKNOWN,,1.37,0,0,LONG,7,59.2,0.72,0,0,1,0,1,0,0,0,0,0,0,1
C135,2020-01-31 19:00,2020,1584.44,1588.96,topo_duplo,classic_BOS,A,0.18,UNKNOWN,,0.64,0,0,LONG,7,61.6,0.75,0,0,1,1,1,0,0,0,0,0,0,0
C138,2020-02-03 07:00,2020,1568.6,1580.89,fractal_3_3,classic_BOS,A,0.69,UNKNOWN,,1.68,0,0,LONG,7,52.5,0.79,0,0,1,0,0,0,0,0,0,0,0,1
C140,2020-02-03 15:00,2020,1568.6,1576.49,fractal_3_3,classic_BOS,A,0.69,UNKNOWN,,1.0,0,0,LONG,7,43.2,0.91,0,0,1,0,0,0,0,0,0,0,0,0
C141,2020-02-03 19:00,2020,1576.14,1576.61,topo_duplo,classic_BOS,A,0.13,UNKNOWN,,0.06,0,0,LONG,7,49.3,0.82,0,0,1,0,1,0,0,1,0,0,0,0
C142,2020-02-03 23:00,2020,1568.6,1576.47,fractal_3_3,classic_BOS,B,0.69,UNKNOWN,,1.1,0,0,LONG,7,50.1,0.77,0,0,1,0,0,0,0,0,0,0,0,1
C144,2020-02-04 07:00,2020,1563.11,1570.78,fractal_3_3,classic_BOS,B,0.84,UNKNOWN,,1.1,0,0,LONG,7,43.6,0.74,0,0,0,0,0,0,0,0,0,0,0,1
C146,2020-02-04 15:00,2020,1550.48,1551.53,topo_duplo,classic_BOS,B,0.28,UNKNOWN,,0.13,2,0,LONG,7,32.0,0.97,0,0,0,0,1,0,0,0,0,0,0,0
C147,2020-02-04 19:00,2020,1550.48,1552.87,topo_duplo,classic_BOS,A,0.28,UNKNOWN,,0.31,3,0,LONG,7,28.5,0.94,0,0,0,0,1,0,0,1,0,0,0,0
C148,2020-02-04 23:00,2020,1553.91,1555.11,topo_duplo,classic_BOS,A,0.33,UNKNOWN,,0.16,3,0,LONG,7,30.3,0.9,0,0,0,0,0,0,0,0,0,0,0,0
C149,2020-02-05 03:00,2020,1558.18,1559.59,fractal_3_3,classic_BOS,A,0.34,UNKNOWN,,0.19,3,0,LONG,7,33.5,0.87,0,0,1,0,0,0,0,0,0,0,0,0
C150,2020-02-05 07:00,2020,1550.48,1552.01,topo_duplo,classic_BOS,B,0.28,UNKNOWN,,0.2,3,0,LONG,7,39.4,0.93,0,0,0,0,1,0,0,0,0,0,0,0
C151,2020-02-05 11:00,2020,1553.91,1554.39,topo_duplo,classic_BOS,A,0.33,UNKNOWN,,0.06,3,0,LONG,7,33.9,0.98,0,0,0,0,0,0,0,0,0,0,0,0
C152,2020-02-05 15:00,2020,1550.48,1557.6,topo_duplo,classic_BOS,A,0.28,UNKNOWN,,0.9,3,0,LONG,7,36.7,0.96,0,0,0,0,1,0,0,0,0,0,0,0
C154,2020-02-05 23:00,2020,1554.14,1554.87,topo_duplo,classic_BOS,B,0.5,UNKNOWN,,0.1,3,0,LONG,7,40.6,0.76,0,0,1,0,0,0,0,1,0,0,0,0
C155,2020-02-06 03:00,2020,1547.86,1557.58,topo_duplo,classic_BOS,A,0.7,UNKNOWN,,1.32,3,0,LONG,7,38.4,0.79,0,0,0,0,0,0,0,0,0,0,0,1
C156,2020-02-06 07:00,2020,1558.18,1566.89,fractal_3_3,classic_BOS,A,0.34,UNKNOWN,,1.13,2,0,LONG,7,38.4,0.9,0,0,1,0,0,0,0,0,0,0,0,1
C158,2020-02-06 15:00,2020,1558.18,1566.24,fractal_3_3,classic_BOS,A,0.34,UNKNOWN,,1.09,0,0,LONG,7,48.2,0.77,0,0,1,0,0,0,0,0,0,0,0,1
C159,2020-02-06 19:00,2020,1562.77,1566.66,fractal_3_3,classic_BOS,A,0.91,UNKNOWN,,0.6,0,0,LONG,7,51.4,0.53,0,0,1,0,0,0,0,1,0,0,0,0
C160,2020-02-06 23:00,2020,1562.77,1567.7,fractal_3_3,classic_BOS,A,0.91,UNKNOWN,,0.82,0,0,LONG,7,51.8,0.41,0,0,1,0,0,0,0,0,0,0,0,0
C161,2020-02-07 03:00,2020,1558.18,1564.22,fractal_3_3,classic_BOS,B,0.34,UNKNOWN,,1.0,0,0,LONG,7,53.0,0.43,0,0,1,0,0,0,0,0,0,0,0,1
C162,2020-02-07 07:00,2020,1558.18,1569.16,fractal_3_3,classic_BOS,A,0.34,UNKNOWN,,1.77,0,0,LONG,7,48.9,0.47,0,0,1,0,0,0,0,0,0,0,0,1
C163,2020-02-07 11:00,2020,1558.18,1572.94,fractal_3_3,classic_BOS,A,0.34,UNKNOWN,,2.18,0,0,LONG,7,54.2,0.6,0,0,1,0,0,0,0,0,0,0,0,1
C164,2020-02-07 15:00,2020,1562.77,1572.38,fractal_3_3,classic_BOS,B,0.91,UNKNOWN,,1.51,0,0,LONG,7,57.6,0.5,0,0,1,0,0,0,0,0,0,0,0,1
C166,2020-02-09 23:00,2020,1568.6,1569.8,fractal_3_3,classic_BOS,B,0.69,UNKNOWN,,0.19,0,0,LONG,7,56.2,0.45,0,0,1,0,0,0,0,0,0,0,0,0
C167,2020-02-10 03:00,2020,1568.6,1570.18,fractal_3_3,classic_BOS,A,0.69,UNKNOWN,,0.25,0,0,LONG,7,54.2,0.48,0,0,1,0,0,0,0,1,0,0,0,0
C168,2020-02-10 07:00,2020,1568.6,1573.13,fractal_3_3,classic_BOS,A,0.69,UNKNOWN,,0.71,0,0,LONG,7,57.6,0.5,0,0,1,0,0,0,0,0,0,0,0,0
C170,2020-02-10 15:00,2020,1568.6,1576.36,fractal_3_3,classic_BOS,A,0.69,UNKNOWN,,1.31,0,0,LONG,7,55.6,0.31,0,0,1,0,0,0,0,0,0,0,0,1
C174,2020-02-11 07:00,2020,1562.77,1567.7,fractal_3_3,classic_BOS,A,0.91,UNKNOWN,,0.84,0,0,LONG,7,48.2,0.28,0,0,1,0,0,0,0,0,0,0,0,0
C175,2020-02-11 11:00,2020,1568.6,1571.48,fractal_3_3,classic_BOS,A,0.69,UNKNOWN,,0.48,0,0,LONG,7,48.9,0.31,0,0,1,0,0,0,0,0,0,0,0,0
C176,2020-02-11 15:00,2020,1562.77,1567.9,fractal_3_3,classic_BOS,B,0.91,UNKNOWN,,0.83,0,0,LONG,7,53.9,0.39,0,0,1,0,0,0,0,0,0,0,0,0
C177,2020-02-11 19:00,2020,1566.04,1567.8,topo_duplo,classic_BOS,B,1.1,UNKNOWN,,0.33,0,0,LONG,7,49.0,0.08,0,0,1,0,0,0,0,1,0,0,0,0
C178,2020-02-11 23:00,2020,1562.77,1567.63,fractal_3_3,classic_BOS,B,0.91,UNKNOWN,,0.99,0,0,LONG,7,48.9,0.06,0,0,1,0,0,0,0,0,0,0,0,0
C179,2020-02-12 03:00,2020,1562.39,1566.17,fractal_3_3,classic_BOS,B,0.58,UNKNOWN,,0.76,0,0,LONG,7,48.6,0.06,0,0,0,0,0,0,0,0,0,0,0,0
C180,2020-02-12 07:00,2020,1562.39,1566.54,fractal_3_3,classic_BOS,A,0.58,UNKNOWN,,0.87,0,0,LONG,7,46.4,0.04,0,0,0,0,0,0,0,0,0,0,0,0
C182,2020-02-12 15:00,2020,1562.39,1567.35,fractal_3_3,classic_BOS,A,0.58,UNKNOWN,,1.02,0,0,LONG,7,47.1,0.04,0,0,0,0,0,0,0,0,0,0,0,1
C183,2020-02-12 19:00,2020,1562.39,1565.8,fractal_3_3,classic_BOS,B,0.58,UNKNOWN,,0.72,0,0,LONG,7,49.1,0.01,0,0,0,0,0,0,0,1,0,0,0,0
C184,2020-02-12 23:00,2020,1567.95,1571.29,fractal_3_3,classic_BOS,A,0.79,UNKNOWN,,0.69,0,0,LONG,7,47.3,0.04,0,0,1,1,0,0,0,0,0,0,0,0
C185,2020-02-13 03:00,2020,1567.95,1573.6,fractal_3_3,classic_BOS,A,0.79,UNKNOWN,,1.17,0,0,LONG,7,55.1,0.03,0,0,1,1,0,0,0,0,0,0,0,1
C186,2020-02-13 07:00,2020,1571.7,1574.44,topo_duplo,classic_BOS,A,0.06,UNKNOWN,,0.57,0,0,LONG,7,58.1,0.03,0,1,0,0,1,0,0,0,0,0,0,0
C187,2020-02-13 11:00,2020,1567.95,1575.38,fractal_3_3,classic_BOS,A,0.79,UNKNOWN,,1.52,0,0,LONG,7,59.1,0.07,0,0,1,1,0,0,0,0,0,0,0,1
C188,2020-02-13 15:00,2020,1574.04,1576.15,fractal_3_3,classic_BOS,A,0.08,UNKNOWN,,0.43,0,0,LONG,7,60.5,0.07,0,0,1,0,1,0,0,0,0,0,0,0
C189,2020-02-13 19:00,2020,1574.04,1576.12,fractal_3_3,classic_BOS,B,0.08,UNKNOWN,,0.46,0,0,LONG,7,61.4,0.0,0,0,1,0,1,0,0,1,0,0,0,0
C191,2020-02-14 03:00,2020,1574.04,1575.37,fractal_3_3,classic_BOS,A,0.08,UNKNOWN,,0.32,0,0,LONG,7,57.5,0.01,0,0,1,0,1,0,0,1,0,0,0,0
C192,2020-02-14 07:00,2020,1574.04,1575.93,fractal_3_3,classic_BOS,A,0.08,UNKNOWN,,0.45,0,0,LONG,7,59.0,0.02,0,0,1,0,1,0,0,0,0,0,0,0
C193,2020-02-14 11:00,2020,1574.04,1582.56,fractal_3_3,classic_BOS,A,0.08,UNKNOWN,,1.9,0,0,LONG,7,60.0,0.03,0,0,1,0,1,0,0,0,0,0,0,1
C194,2020-02-14 15:00,2020,1576.64,1583.9,fractal_3_3,classic_BOS,A,1.32,UNKNOWN,,1.66,0,0,LONG,7,68.8,0.03,0,0,1,0,0,0,0,0,0,0,1,1
C195,2020-02-14 19:00,2020,1583.37,1583.83,topo_duplo,classic_BOS,B,0.13,UNKNOWN,,0.11,0,0,LONG,7,70.3,0.03,0,0,1,1,1,0,0,1,0,0,0,0
C196,2020-02-16 23:00,2020,1578.31,1582.64,fractal_3_3,classic_BOS,A,0.95,UNKNOWN,,1.06,0,0,SHORT,7,65.9,0.0,0,0,1,0,0,0,0,0,0,0,1,1
C198,2020-02-17 07:00,2020,1576.64,1580.35,fractal_3_3,classic_BOS,B,1.32,UNKNOWN,,0.99,0,0,SHORT,6,65.1,0.0,0,0,1,0,0,0,0,1,0,0,1,0
C199,2020-02-17 11:00,2020,1578.31,1581.29,fractal_3_3,classic_BOS,A,0.95,UNKNOWN,,0.82,0,0,SHORT,6,61.0,0.0,0,0,1,0,0,0,0,1,0,0,0,0
C201,2020-02-17 23:00,2020,1585.98,1586.74,fractal_3_3,classic_BOS,A,0.42,UNKNOWN,,0.22,0,0,SHORT,6,67.0,0.01,0,0,0,0,0,0,0,0,0,0,0,0
C203,2020-02-18 07:00,2020,1585.98,1587.26,fractal_3_3,classic_BOS,A,0.42,UNKNOWN,,0.36,0,0,SHORT,8,66.0,0.03,0,0,0,0,0,0,0,0,0,0,0,0
C204,2020-02-18 11:00,2020,1588.48,1589.78,fractal_3_3,classic_BOS,A,0.07,UNKNOWN,,0.34,0,0,SHORT,8,68.5,0.06,0,0,1,1,1,0,0,0,0,0,0,0
C205,2020-02-18 15:00,2020,1588.48,1600.42,fractal_3_3,classic_BOS,A,0.07,UNKNOWN,,2.54,0,0,SHORT,8,68.5,0.16,0,0,1,1,1,0,0,0,0,0,0,1
C209,2020-02-19 07:00,2020,1603.37,1609.95,nivel_interno,classic_BOS,A,0.06,UNKNOWN,,1.34,0,0,SHORT,8,81.6,0.29,0,0,1,0,1,1,0,0,0,0,0,1
C210,2020-02-19 11:00,2020,1603.37,1604.3,nivel_interno,classic_BOS,B,0.06,UNKNOWN,,0.18,0,0,SHORT,8,84.8,0.32,0,0,1,0,1,1,0,0,0,0,0,0
C211,2020-02-19 15:00,2020,1605.1,1609.03,fractal_2_2,classic_BOS,A,0.99,UNKNOWN,,0.7,0,0,SHORT,7,72.7,0.34,0,0,1,0,0,1,0,0,0,0,0,0
C212,2020-02-19 19:00,2020,1605.1,1611.61,fractal_2_2,classic_BOS,A,0.99,UNKNOWN,,1.11,0,0,SHORT,7,75.8,0.41,0,0,1,0,0,1,0,0,0,0,0,1
C213,2020-02-19 23:00,2020,1605.1,1609.18,fractal_2_2,classic_BOS,B,0.99,UNKNOWN,,0.66,0,0,SHORT,7,77.7,0.53,0,0,1,0,0,1,0,0,0,0,0,0
