exit_idx,exit_price,r_outcome,exit_reason,mfe,mae,bars_held,entry_time,entry_price,stop_price,direction,r_planned,strategy,tf
2634,3387.9,3.215442939688972,time_exit,3.600731566990399,0.42668716112624605,30,2022-03-23 21:00:00,3046.15,2939.866042731874,LONG,5.0,D_4H_breakout_regime_5R,4H
2638,3390.25,2.135792263154466,time_exit,2.808061137072168,0.22458539814507486,30,2022-03-24 13:00:00,3103.05,2968.5799932701234,LONG,5.0,D_4H_breakout_regime_5R,4H
2641,3400.55,3.398927586315243,time_exit,4.453767182068247,0.9165647423771417,30,2022-03-25 01:00:00,3142.45,3066.5142839702844,LONG,5.0,D_4H_breakout_regime_5R,4H
2615,3083.4332346478477,-1.0,stop,0.036431064983463345,1.1070995858863872,2,2022-03-25 09:00:00,3182.25,3083.4332346478477,LONG,5.0,D_4H_breakout_regime_5R,4H
2633,3318.134294141576,-1.0,stop,0.11781325241175637,1.0613711757451683,1,2022-03-28 17:00:00,3413.2,3318.134294141576,LONG,5.0,D_4H_breakout_regime_5R,4H
2637,3379.5875201733015,-1.0,stop,0.10320658710833924,1.173452929723127,1,2022-03-29 09:00:00,3463.4,3379.5875201733015,LONG,5.0,D_4H_breakout_regime_5R,4H
2681,3389.00233314409,-1.0,stop,0.5653365326552421,2.0319762828158834,24,2022-04-01 21:00:00,3509.55,3389.00233314409,LONG,5.0,D_4H_breakout_regime_5R,4H
3382,1621.6,0.1487803821815326,time_exit,1.2197340463479418,0.040425849946876466,30,2022-07-27 17:00:00,1599.15,1448.2564502535845,LONG,5.0,D_4H_breakout_regime_5R,4H
3384,1580.0593849177503,-1.0,stop,0.4413206226161392,1.1107515027420662,27,2022-07-28 13:00:00,1721.0,1580.0593849177503,LONG,5.0,D_4H_breakout_regime_5R,4H
3463,1875.6,0.32865344709272115,time_exit,1.2938368463133032,0.13536492552669596,30,2022-08-10 09:00:00,1823.4,1664.5700821586913,LONG,5.0,D_4H_breakout_regime_5R,4H
3462,1874.55,0.0,stop,2.222629223195106,0.3167984639474719,26,2022-08-10 21:00:00,1874.55,1805.1052188420717,LONG,5.0,D_4H_breakout_regime_5R,4H
3459,1926.45,0.0,stop,1.3613892088980317,0.9820074430216167,20,2022-08-11 09:00:00,1926.45,1851.1959878994285,LONG,5.0,D_4H_breakout_regime_5R,4H
3462,1893.9350058620548,-1.0,stop,0.8063977076510406,1.263467943605947,14,2022-08-12 21:00:00,1968.65,1893.9350058620548,LONG,5.0,D_4H_breakout_regime_5R,4H
3926,1554.3817996696846,-1.0,stop,0.4604745608072878,1.13885226199659,14,2022-10-29 05:00:00,1627.35,1554.3817996696846,LONG,5.0,D_4H_breakout_regime_5R,4H
4342,1450.8533344012237,5.0,target,9.964442066776256,0.1483539761802932,29,2023-01-09 01:00:00,1309.3,1280.9893331197552,LONG,5.0,D_4H_breakout_regime_5R,4H
4316,1318.0,0.0,stop,1.4694128195896723,0.2403947353111934,1,2023-01-09 09:00:00,1318.0,1301.3607004961154,LONG,5.0,D_4H_breakout_regime_5R,4H
4342,1476.39139055375,5.0,target,9.087265361213134,0.7782992233498961,26,2023-01-09 13:00:00,1335.7,1307.56172188925,LONG,5.0,D_4H_breakout_regime_5R,4H
4360,1564.7,1.790089790273975,time_exit,2.2107994066574648,0.6938745926550254,30,2023-01-11 21:00:00,1413.65,1329.26875788539,LONG,5.0,D_4H_breakout_regime_5R,4H
